STN,YYYYMMDD,HH,SQ,Q
260,19870625,7,4.0,106.0
260,19870625,8,8.0,162.0
260,19870625,9,8.0,211.0
260,19870625,10,8.0,240.0
260,19870625,11,8.0,280.0
260,19870625,12,8.0,289.0
260,19870625,13,3.0,210.0
260,19870625,14,0.0,157.0
260,19870625,15,0.0,89.0
260,19870625,16,0.0,27.0
260,19870625,17,0.0,19.0
260,19870625,18,0.0,14.0
260,19870625,19,0.0,6.0
260,19870625,20,0.0,0.0
260,19870625,21,0.0,0.0
260,19870625,22,0.0,0.0
260,19870625,23,0.0,0.0
260,19870625,24,0.0,0.0
260,19870626,1,0.0,0.0
260,19870626,2,0.0,0.0
260,19870626,3,0.0,0.0
260,19870626,4,0.0,0.0
260,19870626,5,0.0,1.0
260,19870626,6,0.0,5.0
260,19870626,7,0.0,13.0
260,19870626,8,-1.0,27.0
260,19870626,9,0.0,56.0
260,19870626,10,2.0,108.0
260,19870626,11,3.0,172.0
260,19870626,12,4.0,154.0
260,19870626,13,7.0,271.0
260,19870626,14,5.0,156.0
260,19870626,15,4.0,149.0
260,19870626,16,9.0,196.0
260,19870626,17,9.0,165.0
260,19870626,18,7.0,81.0
260,19870626,19,-1.0,33.0
260,19870626,20,0.0,9.0
260,19870626,21,0.0,0.0
260,19870626,22,0.0,0.0
260,19870626,23,0.0,0.0
260,19870626,24,0.0,0.0
260,19870627,1,0.0,0.0
260,19870627,2,0.0,0.0
260,19870627,3,0.0,0.0
260,19870627,4,0.0,1.0
260,19870627,5,0.0,9.0
260,19870627,6,0.0,33.0
260,19870627,7,0.0,69.0
260,19870627,8,0.0,103.0
260,19870627,9,0.0,95.0
260,19870627,10,0.0,129.0
260,19870627,11,0.0,143.0
260,19870627,12,0.0,81.0
260,19870627,13,0.0,62.0
260,19870627,14,0.0,76.0
260,19870627,15,0.0,45.0
260,19870627,16,0.0,33.0
260,19870627,17,0.0,17.0
260,19870627,18,0.0,10.0
260,19870627,19,0.0,5.0
260,19870627,20,0.0,1.0
260,19870627,21,0.0,0.0
260,19870627,22,0.0,0.0
260,19870627,23,0.0,0.0
260,19870627,24,0.0,0.0
260,19870628,1,0.0,0.0
260,19870628,2,0.0,0.0
260,19870628,3,0.0,0.0
260,19870628,4,0.0,0.0
260,19870628,5,0.0,7.0
260,19870628,6,0.0,14.0
260,19870628,7,0.0,17.0
260,19870628,8,0.0,45.0
260,19870628,9,0.0,72.0
260,19870628,10,0.0,91.0
260,19870628,11,0.0,81.0
260,19870628,12,0.0,106.0
260,19870628,13,0.0,113.0
260,19870628,14,0.0,83.0
260,19870628,15,0.0,99.0
260,19870628,16,-1.0,70.0
260,19870628,17,4.0,102.0
260,19870628,18,-1.0,36.0
260,19870628,19,-1.0,14.0
260,19870628,20,0.0,7.0
260,19870628,21,0.0,0.0
260,19870628,22,0.0,0.0
260,19870628,23,0.0,0.0
260,19870628,24,0.0,0.0
260,19870629,1,0.0,0.0
260,19870629,2,0.0,0.0
260,19870629,3,0.0,0.0
260,19870629,4,0.0,1.0
260,19870629,5,0.0,9.0
260,19870629,6,0.0,25.0
260,19870629,7,0.0,48.0
260,19870629,8,0.0,64.0
260,19870629,9,0.0,90.0
260,19870629,10,0.0,124.0
260,19870629,11,2.0,155.0
260,19870629,12,9.0,299.0
260,19870629,13,7.0,253.0
260,19870629,14,8.0,224.0
260,19870629,15,8.0,206.0
260,19870629,16,6.0,156.0
260,19870629,17,8.0,123.0
260,19870629,18,9.0,88.0
260,19870629,19,2.0,36.0
260,19870629,20,0.0,8.0
260,19870629,21,0.0,0.0
260,19870629,22,0.0,0.0
260,19870629,23,0.0,0.0
260,19870629,24,0.0,0.0
260,19870630,1,0.0,0.0
260,19870630,2,0.0,0.0
260,19870630,3,0.0,0.0
260,19870630,4,0.0,15.0
260,19870630,5,4.0,21.0
260,19870630,6,10.0,62.0
260,19870630,7,10.0,113.0
260,19870630,8,10.0,164.0
260,19870630,9,7.0,193.0
260,19870630,10,9.0,210.0
260,19870630,11,6.0,230.0
260,19870630,12,3.0,169.0
260,19870630,13,2.0,126.0
260,19870630,14,0.0,82.0
260,19870630,15,5.0,170.0
260,19870630,16,7.0,171.0
260,19870630,17,9.0,141.0
260,19870630,18,1.0,70.0
260,19870630,19,0.0,35.0
260,19870630,20,0.0,6.0
260,19870630,21,0.0,0.0
260,19870630,22,0.0,0.0
260,19870630,23,0.0,0.0
260,19870630,24,0.0,0.0
260,19870701,1,0.0,0.0
260,19870701,2,0.0,0.0
260,19870701,3,0.0,0.0
260,19870701,4,0.0,0.0
260,19870701,5,0.0,4.0
260,19870701,6,4.0,37.0
260,19870701,7,10.0,122.0
260,19870701,8,9.0,147.0
260,19870701,9,9.0,212.0
260,19870701,10,9.0,268.0
260,19870701,11,10.0,263.0
260,19870701,12,10.0,289.0
260,19870701,13,9.0,216.0
260,19870701,14,10.0,259.0
260,19870701,15,10.0,249.0
260,19870701,16,10.0,181.0
260,19870701,17,10.0,164.0
260,19870701,18,10.0,103.0
260,19870701,19,9.0,47.0
260,19870701,20,2.0,8.0
260,19870701,21,0.0,0.0
260,19870701,22,0.0,0.0
260,19870701,23,0.0,0.0
260,19870701,24,0.0,0.0
260,19870702,1,0.0,0.0
260,19870702,2,0.0,0.0
260,19870702,3,0.0,0.0
260,19870702,4,0.0,2.0
260,19870702,5,9.0,32.0
260,19870702,6,9.0,64.0
260,19870702,7,10.0,118.0
260,19870702,8,10.0,176.0
260,19870702,9,10.0,210.0
260,19870702,10,6.0,163.0
260,19870702,11,2.0,135.0
260,19870702,12,5.0,198.0
260,19870702,13,2.0,153.0
260,19870702,14,2.0,168.0
260,19870702,15,2.0,149.0
260,19870702,16,2.0,149.0
260,19870702,17,2.0,92.0
260,19870702,18,0.0,51.0
260,19870702,19,0.0,49.0
260,19870702,20,0.0,14.0
260,19870702,21,0.0,0.0
260,19870702,22,0.0,0.0
260,19870702,23,0.0,0.0
260,19870702,24,0.0,0.0
260,19870703,1,0.0,0.0
260,19870703,2,0.0,0.0
260,19870703,3,0.0,0.0
260,19870703,4,0.0,1.0
260,19870703,5,1.0,20.0
260,19870703,6,9.0,66.0
260,19870703,7,10.0,120.0
260,19870703,8,10.0,168.0
260,19870703,9,10.0,214.0
260,19870703,10,10.0,264.0
260,19870703,11,10.0,289.0
260,19870703,12,10.0,293.0
260,19870703,13,8.0,252.0
260,19870703,14,6.0,174.0
260,19870703,15,10.0,241.0
260,19870703,16,9.0,192.0
260,19870703,17,9.0,144.0
260,19870703,18,10.0,94.0
260,19870703,19,10.0,44.0
260,19870703,20,1.0,12.0
260,19870703,21,0.0,0.0
260,19870703,22,0.0,0.0
260,19870703,23,0.0,0.0
260,19870703,24,0.0,0.0
260,19870704,1,0.0,0.0
260,19870704,2,0.0,0.0
260,19870704,3,0.0,0.0
260,19870704,4,0.0,1.0
260,19870704,5,-1.0,15.0
260,19870704,6,7.0,58.0
260,19870704,7,9.0,112.0
260,19870704,8,9.0,163.0
260,19870704,9,9.0,204.0
260,19870704,10,10.0,255.0
260,19870704,11,10.0,297.0
260,19870704,12,10.0,311.0
260,19870704,13,9.0,303.0
260,19870704,14,10.0,276.0
260,19870704,15,10.0,253.0
260,19870704,16,10.0,207.0
260,19870704,17,10.0,154.0
260,19870704,18,10.0,101.0
260,19870704,19,10.0,50.0
260,19870704,20,5.0,11.0
260,19870704,21,0.0,0.0
260,19870704,22,0.0,0.0
260,19870704,23,0.0,0.0
260,19870704,24,0.0,0.0
260,19870705,1,0.0,0.0
260,19870705,2,0.0,0.0
260,19870705,3,0.0,0.0
260,19870705,4,0.0,1.0
260,19870705,5,8.0,21.0
260,19870705,6,10.0,65.0
260,19870705,7,10.0,119.0
260,19870705,8,10.0,173.0
260,19870705,9,10.0,224.0
260,19870705,10,10.0,265.0
260,19870705,11,10.0,296.0
260,19870705,12,10.0,307.0
260,19870705,13,10.0,302.0
260,19870705,14,10.0,284.0
260,19870705,15,10.0,248.0
260,19870705,16,10.0,204.0
260,19870705,17,10.0,151.0
260,19870705,18,10.0,98.0
260,19870705,19,10.0,48.0
260,19870705,20,6.0,10.0
260,19870705,21,0.0,0.0
260,19870705,22,0.0,0.0
260,19870705,23,0.0,0.0
260,19870705,24,0.0,0.0
260,19870706,1,0.0,0.0
260,19870706,2,0.0,0.0
260,19870706,3,0.0,0.0
260,19870706,4,0.0,1.0
260,19870706,5,9.0,23.0
260,19870706,6,10.0,68.0
260,19870706,7,10.0,124.0
260,19870706,8,10.0,178.0
260,19870706,9,10.0,225.0
260,19870706,10,10.0,266.0
260,19870706,11,10.0,290.0
260,19870706,12,10.0,304.0
260,19870706,13,10.0,292.0
260,19870706,14,10.0,277.0
260,19870706,15,10.0,245.0
260,19870706,16,10.0,199.0
260,19870706,17,10.0,139.0
260,19870706,18,10.0,89.0
260,19870706,19,6.0,37.0
260,19870706,20,0.0,4.0
260,19870706,21,0.0,0.0
260,19870706,22,0.0,0.0
260,19870706,23,0.0,0.0
260,19870706,24,0.0,0.0
260,19870707,1,0.0,0.0
260,19870707,2,0.0,0.0
260,19870707,3,0.0,0.0
260,19870707,4,0.0,1.0
260,19870707,5,4.0,18.0
260,19870707,6,9.0,54.0
260,19870707,7,10.0,104.0
260,19870707,8,8.0,149.0
260,19870707,9,9.0,198.0
260,19870707,10,9.0,233.0
260,19870707,11,9.0,250.0
260,19870707,12,10.0,275.0
260,19870707,13,10.0,272.0
260,19870707,14,10.0,230.0
260,19870707,15,10.0,230.0
260,19870707,16,10.0,186.0
260,19870707,17,7.0,116.0
260,19870707,18,7.0,74.0
260,19870707,19,0.0,34.0
260,19870707,20,0.0,6.0
260,19870707,21,0.0,0.0
260,19870707,22,0.0,0.0
260,19870707,23,0.0,0.0
260,19870707,24,0.0,0.0
260,19870708,1,0.0,0.0
260,19870708,2,0.0,0.0
260,19870708,3,0.0,0.0
260,19870708,4,0.0,1.0
260,19870708,5,0.0,19.0
260,19870708,6,0.0,36.0
260,19870708,7,1.0,53.0
260,19870708,8,0.0,73.0
260,19870708,9,-1.0,108.0
260,19870708,10,2.0,151.0
260,19870708,11,8.0,244.0
260,19870708,12,7.0,247.0
260,19870708,13,8.0,252.0
260,19870708,14,8.0,218.0
260,19870708,15,8.0,195.0
260,19870708,16,9.0,182.0
260,19870708,17,10.0,158.0
260,19870708,18,7.0,100.0
260,19870708,19,8.0,32.0
260,19870708,20,3.0,8.0
260,19870708,21,0.0,0.0
260,19870708,22,0.0,0.0
260,19870708,23,0.0,0.0
260,19870708,24,0.0,0.0
260,19870709,1,0.0,0.0
260,19870709,2,0.0,0.0
260,19870709,3,0.0,0.0
260,19870709,4,0.0,1.0
260,19870709,5,0.0,12.0
260,19870709,6,0.0,15.0
260,19870709,7,0.0,18.0
260,19870709,8,4.0,79.0
260,19870709,9,10.0,218.0
260,19870709,10,9.0,205.0
260,19870709,11,10.0,259.0
260,19870709,12,10.0,232.0
260,19870709,13,10.0,324.0
260,19870709,14,8.0,231.0
260,19870709,15,8.0,191.0
260,19870709,16,8.0,179.0
260,19870709,17,7.0,135.0
260,19870709,18,5.0,72.0
260,19870709,19,4.0,37.0
260,19870709,20,0.0,9.0
260,19870709,21,0.0,0.0
260,19870709,22,0.0,0.0
260,19870709,23,0.0,0.0
260,19870709,24,0.0,0.0
260,19870710,1,0.0,0.0
260,19870710,2,0.0,0.0
260,19870710,3,0.0,0.0
260,19870710,4,0.0,1.0
260,19870710,5,0.0,5.0
260,19870710,6,0.0,11.0
260,19870710,7,0.0,11.0
260,19870710,8,0.0,17.0
260,19870710,9,0.0,19.0
260,19870710,10,0.0,49.0
260,19870710,11,0.0,66.0
260,19870710,12,-1.0,138.0
260,19870710,13,0.0,106.0
260,19870710,14,0.0,108.0
260,19870710,15,0.0,160.0
260,19870710,16,0.0,82.0
260,19870710,17,2.0,77.0
260,19870710,18,4.0,71.0
260,19870710,19,4.0,32.0
260,19870710,20,0.0,8.0
260,19870710,21,0.0,0.0
260,19870710,22,0.0,0.0
260,19870710,23,0.0,0.0
260,19870710,24,0.0,0.0
260,19870711,1,0.0,0.0
260,19870711,2,0.0,0.0
260,19870711,3,0.0,0.0
260,19870711,4,0.0,0.0
260,19870711,5,4.0,18.0
260,19870711,6,0.0,38.0
260,19870711,7,2.0,54.0
260,19870711,8,3.0,119.0
260,19870711,9,7.0,177.0
260,19870711,10,7.0,229.0
260,19870711,11,5.0,237.0
260,19870711,12,6.0,218.0
260,19870711,13,9.0,274.0
260,19870711,14,4.0,225.0
260,19870711,15,0.0,141.0
260,19870711,16,0.0,97.0
260,19870711,17,0.0,66.0
260,19870711,18,0.0,46.0
260,19870711,19,0.0,18.0
260,19870711,20,0.0,4.0
260,19870711,21,0.0,1.0
260,19870711,22,0.0,0.0
260,19870711,23,0.0,0.0
260,19870711,24,0.0,0.0
260,19870712,1,0.0,0.0
260,19870712,2,0.0,0.0
260,19870712,3,0.0,0.0
260,19870712,4,0.0,1.0
260,19870712,5,0.0,12.0
260,19870712,6,8.0,54.0
260,19870712,7,10.0,124.0
260,19870712,8,10.0,180.0
260,19870712,9,10.0,207.0
260,19870712,10,9.0,170.0
260,19870712,11,10.0,239.0
260,19870712,12,9.0,237.0
260,19870712,13,9.0,283.0
260,19870712,14,10.0,274.0
260,19870712,15,9.0,234.0
260,19870712,16,10.0,201.0
260,19870712,17,10.0,158.0
260,19870712,18,10.0,97.0
260,19870712,19,8.0,41.0
260,19870712,20,-1.0,9.0
260,19870712,21,0.0,0.0
260,19870712,22,0.0,0.0
260,19870712,23,0.0,0.0
260,19870712,24,0.0,0.0
260,19870713,1,0.0,0.0
260,19870713,2,0.0,0.0
260,19870713,3,0.0,0.0
260,19870713,4,0.0,0.0
260,19870713,5,0.0,9.0
260,19870713,6,0.0,28.0
260,19870713,7,-1.0,65.0
260,19870713,8,7.0,130.0
260,19870713,9,6.0,157.0
260,19870713,10,9.0,233.0
260,19870713,11,7.0,223.0
260,19870713,12,7.0,191.0
260,19870713,13,5.0,188.0
260,19870713,14,2.0,87.0
260,19870713,15,1.0,67.0
260,19870713,16,0.0,19.0
260,19870713,17,0.0,65.0
260,19870713,18,0.0,37.0
260,19870713,19,0.0,23.0
260,19870713,20,0.0,5.0
260,19870713,21,0.0,0.0
260,19870713,22,0.0,0.0
260,19870713,23,0.0,0.0
260,19870713,24,0.0,0.0
260,19870714,1,0.0,0.0
260,19870714,2,0.0,0.0
260,19870714,3,0.0,0.0
260,19870714,4,0.0,1.0
260,19870714,5,5.0,20.0
260,19870714,6,9.0,60.0
260,19870714,7,10.0,113.0
260,19870714,8,10.0,171.0
260,19870714,9,10.0,221.0
260,19870714,10,10.0,253.0
260,19870714,11,10.0,265.0
260,19870714,12,10.0,285.0
260,19870714,13,10.0,277.0
260,19870714,14,10.0,284.0
260,19870714,15,10.0,242.0
260,19870714,16,8.0,174.0
260,19870714,17,7.0,128.0
260,19870714,18,0.0,47.0
260,19870714,19,0.0,15.0
260,19870714,20,0.0,5.0
260,19870714,21,0.0,0.0
260,19870714,22,0.0,0.0
260,19870714,23,0.0,0.0
260,19870714,24,0.0,0.0
260,19870715,1,0.0,0.0
260,19870715,2,0.0,0.0
260,19870715,3,0.0,0.0
260,19870715,4,0.0,0.0
260,19870715,5,0.0,4.0
260,19870715,6,0.0,35.0
260,19870715,7,0.0,43.0
260,19870715,8,0.0,33.0
260,19870715,9,0.0,41.0
260,19870715,10,3.0,171.0
260,19870715,11,0.0,90.0
260,19870715,12,2.0,126.0
260,19870715,13,1.0,110.0
260,19870715,14,0.0,96.0
260,19870715,15,-1.0,125.0
260,19870715,16,3.0,120.0
260,19870715,17,4.0,93.0
260,19870715,18,5.0,63.0
260,19870715,19,0.0,30.0
260,19870715,20,0.0,24.0
260,19870715,21,0.0,0.0
260,19870715,22,0.0,0.0
260,19870715,23,0.0,0.0
260,19870715,24,0.0,0.0
260,19870716,1,0.0,0.0
260,19870716,2,0.0,0.0
260,19870716,3,0.0,0.0
260,19870716,4,0.0,1.0
260,19870716,5,0.0,12.0
260,19870716,6,0.0,15.0
260,19870716,7,0.0,7.0
260,19870716,8,0.0,14.0
260,19870716,9,3.0,120.0
260,19870716,10,9.0,264.0
260,19870716,11,8.0,256.0
260,19870716,12,8.0,252.0
260,19870716,13,8.0,213.0
260,19870716,14,5.0,146.0
260,19870716,15,0.0,80.0
260,19870716,16,0.0,40.0
260,19870716,17,0.0,31.0
260,19870716,18,0.0,6.0
260,19870716,19,0.0,1.0
260,19870716,20,0.0,0.0
260,19870716,21,0.0,0.0
260,19870716,22,0.0,0.0
260,19870716,23,0.0,0.0
260,19870716,24,0.0,0.0
260,19870717,1,0.0,0.0
260,19870717,2,0.0,0.0
260,19870717,3,0.0,0.0
260,19870717,4,0.0,0.0
260,19870717,5,0.0,1.0
260,19870717,6,0.0,5.0
260,19870717,7,0.0,21.0
260,19870717,8,0.0,84.0
260,19870717,9,1.0,114.0
260,19870717,10,0.0,74.0
260,19870717,11,0.0,75.0
260,19870717,12,0.0,92.0
260,19870717,13,0.0,84.0
260,19870717,14,0.0,61.0
260,19870717,15,0.0,46.0
260,19870717,16,0.0,71.0
260,19870717,17,0.0,24.0
260,19870717,18,0.0,16.0
260,19870717,19,0.0,3.0
260,19870717,20,0.0,1.0
260,19870717,21,0.0,0.0
260,19870717,22,0.0,0.0
260,19870717,23,0.0,0.0
260,19870717,24,0.0,0.0
260,19870718,1,0.0,0.0
260,19870718,2,0.0,0.0
260,19870718,3,0.0,0.0
260,19870718,4,0.0,0.0
260,19870718,5,0.0,3.0
260,19870718,6,0.0,18.0
260,19870718,7,3.0,67.0
260,19870718,8,8.0,126.0
260,19870718,9,7.0,161.0
260,19870718,10,6.0,146.0
260,19870718,11,3.0,136.0
260,19870718,12,4.0,136.0
260,19870718,13,7.0,205.0
260,19870718,14,10.0,272.0
260,19870718,15,6.0,186.0
260,19870718,16,7.0,145.0
260,19870718,17,0.0,35.0
260,19870718,18,4.0,44.0
260,19870718,19,0.0,28.0
260,19870718,20,0.0,6.0
260,19870718,21,0.0,0.0
260,19870718,22,0.0,0.0
260,19870718,23,0.0,0.0
260,19870718,24,0.0,0.0
260,19870719,1,0.0,0.0
260,19870719,2,0.0,0.0
260,19870719,3,0.0,0.0
260,19870719,4,0.0,0.0
260,19870719,5,9.0,17.0
260,19870719,6,10.0,62.0
260,19870719,7,10.0,118.0
260,19870719,8,6.0,137.0
260,19870719,9,9.0,193.0
260,19870719,10,9.0,241.0
260,19870719,11,8.0,227.0
260,19870719,12,5.0,192.0
260,19870719,13,1.0,139.0
260,19870719,14,7.0,219.0
260,19870719,15,8.0,190.0
260,19870719,16,4.0,153.0
260,19870719,17,-1.0,70.0
260,19870719,18,-1.0,49.0
260,19870719,19,-1.0,18.0
260,19870719,20,0.0,1.0
260,19870719,21,0.0,0.0
260,19870719,22,0.0,0.0
260,19870719,23,0.0,0.0
260,19870719,24,0.0,0.0
260,19870720,1,0.0,0.0
260,19870720,2,0.0,0.0
260,19870720,3,0.0,0.0
260,19870720,4,0.0,0.0
260,19870720,5,0.0,2.0
260,19870720,6,0.0,19.0
260,19870720,7,1.0,40.0
260,19870720,8,0.0,75.0
260,19870720,9,-1.0,82.0
260,19870720,10,1.0,104.0
260,19870720,11,0.0,134.0
260,19870720,12,3.0,159.0
260,19870720,13,0.0,80.0
260,19870720,14,2.0,85.0
260,19870720,15,-1.0,143.0
260,19870720,16,0.0,31.0
260,19870720,17,0.0,24.0
260,19870720,18,0.0,19.0
260,19870720,19,0.0,8.0
260,19870720,20,0.0,1.0
260,19870720,21,0.0,0.0
260,19870720,22,0.0,0.0
260,19870720,23,0.0,0.0
260,19870720,24,0.0,0.0
260,19870721,1,0.0,0.0
260,19870721,2,0.0,0.0
260,19870721,3,0.0,0.0
260,19870721,4,0.0,0.0
260,19870721,5,0.0,4.0
260,19870721,6,0.0,19.0
260,19870721,7,0.0,24.0
260,19870721,8,0.0,47.0
260,19870721,9,0.0,67.0
260,19870721,10,0.0,126.0
260,19870721,11,0.0,136.0
260,19870721,12,1.0,175.0
260,19870721,13,5.0,227.0
260,19870721,14,5.0,236.0
260,19870721,15,0.0,87.0
260,19870721,16,-1.0,90.0
260,19870721,17,9.0,159.0
260,19870721,18,7.0,100.0
260,19870721,19,3.0,34.0
260,19870721,20,0.0,5.0
260,19870721,21,0.0,0.0
260,19870721,22,0.0,0.0
260,19870721,23,0.0,0.0
260,19870721,24,0.0,0.0
260,19870722,1,0.0,0.0
260,19870722,2,0.0,0.0
260,19870722,3,0.0,0.0
260,19870722,4,0.0,0.0
260,19870722,5,0.0,0.0
260,19870722,6,0.0,2.0
260,19870722,7,0.0,4.0
260,19870722,8,0.0,14.0
260,19870722,9,0.0,26.0
260,19870722,10,0.0,93.0
260,19870722,11,-1.0,90.0
260,19870722,12,1.0,161.0
260,19870722,13,8.0,206.0
260,19870722,14,6.0,227.0
260,19870722,15,-1.0,140.0
260,19870722,16,2.0,94.0
260,19870722,17,-1.0,72.0
260,19870722,18,1.0,55.0
260,19870722,19,0.0,19.0
260,19870722,20,0.0,1.0
260,19870722,21,0.0,0.0
260,19870722,22,0.0,0.0
260,19870722,23,0.0,0.0
260,19870722,24,0.0,0.0
260,19870723,1,0.0,0.0
260,19870723,2,0.0,0.0
260,19870723,3,0.0,0.0
260,19870723,4,0.0,0.0
260,19870723,5,0.0,1.0
260,19870723,6,0.0,1.0
260,19870723,7,0.0,4.0
260,19870723,8,0.0,30.0
260,19870723,9,0.0,44.0
260,19870723,10,0.0,47.0
260,19870723,11,0.0,129.0
260,19870723,12,0.0,113.0
260,19870723,13,0.0,154.0
260,19870723,14,0.0,127.0
260,19870723,15,3.0,139.0
260,19870723,16,2.0,97.0
260,19870723,17,3.0,91.0
260,19870723,18,4.0,76.0
260,19870723,19,0.0,22.0
260,19870723,20,0.0,4.0
260,19870723,21,0.0,0.0
260,19870723,22,0.0,0.0
260,19870723,23,0.0,0.0
260,19870723,24,0.0,0.0
260,19870724,1,0.0,0.0
260,19870724,2,0.0,0.0
260,19870724,3,0.0,0.0
260,19870724,4,0.0,0.0
260,19870724,5,0.0,3.0
260,19870724,6,0.0,20.0
260,19870724,7,0.0,37.0
260,19870724,8,0.0,32.0
260,19870724,9,0.0,66.0
260,19870724,10,0.0,45.0
260,19870724,11,0.0,63.0
260,19870724,12,0.0,30.0
260,19870724,13,0.0,42.0
260,19870724,14,0.0,77.0
260,19870724,15,0.0,60.0
260,19870724,16,0.0,46.0
260,19870724,17,0.0,34.0
260,19870724,18,0.0,14.0
260,19870724,19,0.0,9.0
260,19870724,20,0.0,1.0
260,19870724,21,0.0,0.0
260,19870724,22,0.0,0.0
260,19870724,23,0.0,0.0
260,19870724,24,0.0,0.0
260,19870725,1,0.0,0.0
260,19870725,2,0.0,0.0
260,19870725,3,0.0,0.0
260,19870725,4,0.0,0.0
260,19870725,5,3.0,13.0
260,19870725,6,9.0,63.0
260,19870725,7,10.0,111.0
260,19870725,8,8.0,117.0
260,19870725,9,9.0,163.0
260,19870725,10,2.0,138.0
260,19870725,11,3.0,171.0
260,19870725,12,7.0,220.0
260,19870725,13,8.0,200.0
260,19870725,14,10.0,249.0
260,19870725,15,8.0,174.0
260,19870725,16,9.0,174.0
260,19870725,17,6.0,102.0
260,19870725,18,6.0,68.0
260,19870725,19,3.0,22.0
260,19870725,20,0.0,5.0
260,19870725,21,0.0,0.0
260,19870725,22,0.0,0.0
260,19870725,23,0.0,0.0
260,19870725,24,0.0,0.0
260,19870726,1,0.0,0.0
260,19870726,2,0.0,0.0
260,19870726,3,0.0,0.0
260,19870726,4,0.0,0.0
260,19870726,5,0.0,1.0
260,19870726,6,-1.0,11.0
260,19870726,7,7.0,77.0
260,19870726,8,7.0,157.0
260,19870726,9,6.0,154.0
260,19870726,10,8.0,227.0
260,19870726,11,9.0,235.0
260,19870726,12,10.0,238.0
260,19870726,13,8.0,224.0
260,19870726,14,7.0,214.0
260,19870726,15,6.0,189.0
260,19870726,16,4.0,110.0
260,19870726,17,10.0,141.0
260,19870726,18,9.0,89.0
260,19870726,19,2.0,27.0
260,19870726,20,0.0,2.0
260,19870726,21,0.0,0.0
260,19870726,22,0.0,0.0
260,19870726,23,0.0,0.0
260,19870726,24,0.0,0.0
260,19870727,1,0.0,0.0
260,19870727,2,0.0,0.0
260,19870727,3,0.0,0.0
260,19870727,4,0.0,0.0
260,19870727,5,0.0,0.0
260,19870727,6,0.0,5.0
260,19870727,7,0.0,14.0
260,19870727,8,0.0,25.0
260,19870727,9,0.0,38.0
260,19870727,10,0.0,63.0
260,19870727,11,0.0,60.0
260,19870727,12,-1.0,156.0
260,19870727,13,2.0,123.0
260,19870727,14,2.0,107.0
260,19870727,15,-1.0,102.0
260,19870727,16,0.0,53.0
260,19870727,17,0.0,29.0
260,19870727,18,0.0,18.0
260,19870727,19,3.0,12.0
260,19870727,20,0.0,2.0
260,19870727,21,0.0,0.0
260,19870727,22,0.0,0.0
260,19870727,23,0.0,0.0
260,19870727,24,0.0,0.0
260,19870728,1,0.0,0.0
260,19870728,2,0.0,0.0
260,19870728,3,0.0,0.0
260,19870728,4,0.0,0.0
260,19870728,5,-1.0,7.0
260,19870728,6,2.0,49.0
260,19870728,7,0.0,63.0
260,19870728,8,0.0,33.0
260,19870728,9,0.0,46.0
260,19870728,10,0.0,45.0
260,19870728,11,0.0,77.0
260,19870728,12,0.0,37.0
260,19870728,13,0.0,92.0
260,19870728,14,1.0,86.0
260,19870728,15,5.0,182.0
260,19870728,16,1.0,63.0
260,19870728,17,1.0,53.0
260,19870728,18,-1.0,49.0
260,19870728,19,0.0,12.0
260,19870728,20,0.0,5.0
260,19870728,21,0.0,0.0
260,19870728,22,0.0,0.0
260,19870728,23,0.0,0.0
260,19870728,24,0.0,0.0
260,19870729,1,0.0,0.0
260,19870729,2,0.0,0.0
260,19870729,3,0.0,0.0
260,19870729,4,0.0,0.0
260,19870729,5,0.0,1.0
260,19870729,6,0.0,4.0
260,19870729,7,0.0,6.0
260,19870729,8,0.0,10.0
260,19870729,9,0.0,14.0
260,19870729,10,0.0,26.0
260,19870729,11,0.0,23.0
260,19870729,12,0.0,40.0
260,19870729,13,0.0,72.0
260,19870729,14,0.0,118.0
260,19870729,15,0.0,38.0
260,19870729,16,0.0,20.0
260,19870729,17,0.0,18.0
260,19870729,18,0.0,26.0
260,19870729,19,0.0,11.0
260,19870729,20,0.0,1.0
260,19870729,21,0.0,0.0
260,19870729,22,0.0,0.0
260,19870729,23,0.0,0.0
260,19870729,24,0.0,0.0
260,19870730,1,0.0,0.0
260,19870730,2,0.0,0.0
260,19870730,3,0.0,0.0
260,19870730,4,0.0,0.0
260,19870730,5,0.0,1.0
260,19870730,6,0.0,2.0
260,19870730,7,0.0,10.0
260,19870730,8,0.0,18.0
260,19870730,9,0.0,47.0
260,19870730,10,-1.0,63.0
260,19870730,11,-1.0,85.0
260,19870730,12,1.0,101.0
260,19870730,13,9.0,278.0
260,19870730,14,10.0,280.0
260,19870730,15,8.0,205.0
260,19870730,16,3.0,107.0
260,19870730,17,-1.0,51.0
260,19870730,18,0.0,35.0
260,19870730,19,0.0,14.0
260,19870730,20,0.0,1.0
260,19870730,21,0.0,0.0
260,19870730,22,0.0,0.0
260,19870730,23,0.0,0.0
260,19870730,24,0.0,0.0
260,19870731,1,0.0,0.0
260,19870731,2,0.0,0.0
260,19870731,3,0.0,0.0
260,19870731,4,0.0,0.0
260,19870731,5,0.0,4.0
260,19870731,6,0.0,9.0
260,19870731,7,0.0,14.0
260,19870731,8,0.0,34.0
260,19870731,9,0.0,58.0
260,19870731,10,0.0,77.0
260,19870731,11,0.0,65.0
260,19870731,12,0.0,69.0
260,19870731,13,-1.0,82.0
