agriculture_heating,agriculture_heating_2019,buildings_heating,buildings_heating_2019,insulation_apartments_high,insulation_apartments_high_2019,insulation_apartments_low,insulation_apartments_low_2019,insulation_apartments_medium,insulation_apartments_medium_2019,insulation_detached_houses_high,insulation_detached_houses_high_2019,insulation_detached_houses_low,insulation_detached_houses_low_2019,insulation_detached_houses_medium,insulation_detached_houses_medium_2019,insulation_semi_detached_houses_high,insulation_semi_detached_houses_high_2019,insulation_semi_detached_houses_low,insulation_semi_detached_houses_low_2019,insulation_semi_detached_houses_medium,insulation_semi_detached_houses_medium_2019,insulation_terraced_houses_high,insulation_terraced_houses_high_2019,insulation_terraced_houses_low,insulation_terraced_houses_low_2019,insulation_terraced_houses_medium,insulation_terraced_houses_medium_2019
1.3899884875566188e-08,1.3103847950300404e-08,1.3899884875566188e-08,1.3103847950300404e-08,0.0,0.0,1.1695868955324497e-08,0.0,1.5367321278818816e-08,0.0,3.627698038214481e-08,0.0,1.1440331231104788e-08,1.3930655285e-11,1.4916013735398386e-08,0.0,3.3563516653649025e-08,0.0,1.1880438156046753e-08,0.0,1.5085755140674965e-08,0.0,3.951880797234518e-09,0.0,1.2430113883113817e-08,0.0,1.3537272959874651e-08,0.0
9.320154020610856e-09,1.023493500299748e-08,9.320154020610856e-09,1.023493500299748e-08,0.0,0.0,6.421864462388297e-09,0.0,9.651212486530664e-09,0.0,3.7655695632831035e-08,0.0,6.6675369746124615e-09,1.2518518809e-10,8.596892420733507e-09,0.0,3.7539737833402694e-08,0.0,7.428904355386539e-09,1.7234642646e-13,1.0457736154268792e-08,0.0,6.2731844259802e-09,0.0,7.599250520609249e-09,1.1141217534e-11,8.322799564157248e-09,0.0
7.070461670808235e-09,7.718276032853166e-09,7.070461670808235e-09,7.718276032853166e-09,0.0,0.0,4.452401060061082e-09,0.0,7.212389780133513e-09,0.0,3.8597745532305555e-08,0.0,5.6193514752297185e-09,3.6367640919e-10,4.819724420868395e-09,0.0,4.010289718676786e-08,0.0,4.679521588809564e-09,2.2843514782e-11,6.134180155269145e-09,0.0,9.63978310713388e-09,0.0,4.808929524990808e-09,6.6073828965e-11,5.136790240826138e-09,0.0
6.066134728932065e-09,8.047046411534536e-09,6.066134728932065e-09,8.047046411534536e-09,0.0,0.0,6.487483353200021e-09,0.0,6.721730786759504e-09,0.0,3.8519941045878436e-08,0.0,5.233009304816042e-09,8.7519416254e-10,3.071422841897385e-09,0.0,4.08700165916782e-08,0.0,5.142595115768563e-09,1.0725271774e-10,4.850590920804662e-09,0.0,1.4017154186738432e-08,0.0,6.133839448654315e-09,2.1722252545e-10,5.036978362989199e-09,0.0
5.985788573581971e-09,7.162497535558465e-09,5.985788573581971e-09,7.162497535558465e-09,0.0,0.0,1.1712849247718432e-08,0.0,5.5365937967047695e-09,0.0,3.728260642914288e-08,0.0,9.336790470824263e-09,1.8730555571e-09,2.5905091879627607e-09,0.0,3.9347911800954915e-08,0.0,1.1177452408542398e-08,2.6367702331e-10,4.783605420727567e-09,0.0,1.8212506113549343e-08,0.0,1.1278310068432916e-08,4.5713973302e-10,6.3518313816940195e-09,0.0
5.101980864730942e-09,9.135119807646698e-09,5.101980864730942e-09,9.135119807646698e-09,0.0,0.0,1.969809114337525e-08,0.0,7.507463185991699e-09,0.0,3.493242060889359e-08,0.0,1.6885878351622405e-08,4.0226335714e-09,3.0150261102885904e-09,0.0,3.6796544872587715e-08,0.0,1.7805917972634693e-08,4.8450240386e-10,5.4657755907975565e-09,0.0,2.0720849775717265e-08,0.0,1.9166308475551273e-08,7.9201565114e-10,9.254133477692485e-09,0.0
6.2268270396322534e-09,1.2058827818063185e-08,6.2268270396322534e-09,1.2058827818063185e-08,0.0,0.0,2.8945606764570978e-08,0.0,1.3326149057174324e-08,0.0,3.0925463402616405e-08,0.0,2.2962305603286364e-08,5.7065833505e-09,4.29447070721571e-09,0.0,3.2772897452325244e-08,0.0,2.2054255568457852e-08,7.5254613022e-10,6.962257957908812e-09,0.0,2.1066175950002647e-08,0.0,2.634099834139305e-08,1.1027099273e-09,1.0733561161374472e-08,0.0
1.2373307923914412e-08,1.4755527709866346e-08,1.2373307923914412e-08,1.4755527709866346e-08,0.0,0.0,3.349628075561387e-08,0.0,1.4351849605759424e-08,0.0,2.6200054637290533e-08,0.0,3.074658083084886e-08,5.9933831132e-09,5.305689942046823e-09,0.0,2.7574427060887812e-08,0.0,3.2221444104253176e-08,9.5945459782e-10,7.170846666785761e-09,0.0,2.012543529458428e-08,0.0,2.8335578388887614e-08,1.2036917813e-09,1.1660018466521584e-08,0.0
2.430471199340331e-08,1.3381737198947756e-08,2.430471199340331e-08,1.3381737198947756e-08,0.0,0.0,3.3171787960668594e-08,0.0,1.3586499189250345e-08,0.0,2.1110383498066376e-08,0.0,3.1637961346529853e-08,6.0949691235e-09,5.9256218414432e-09,0.0,2.1843291476091858e-08,0.0,3.1887145239169443e-08,1.0136445922e-09,6.759478492953563e-09,0.0,1.780948402560016e-08,0.0,3.10365650247851e-08,1.3149817747e-09,1.1604192751614432e-08,0.0
2.7133432302762273e-08,2.4657778401102913e-08,2.7133432302762273e-08,2.4657778401102913e-08,0.0,0.0,2.0797424469782082e-08,0.0,9.185621517370072e-09,0.0,1.5804358723782032e-08,0.0,2.311372761026165e-08,4.6283658191e-09,5.8152345773944805e-09,0.0,1.6088283574266123e-08,0.0,2.3044689889551936e-08,8.0394400737e-10,7.137301076868221e-09,0.0,1.4649093305094716e-08,0.0,2.6918678463825664e-08,1.1611109855e-09,9.627780144460372e-09,0.0
3.6013557212572456e-08,2.1929767044663432e-08,3.6013557212572456e-08,2.1929767044663432e-08,0.0,0.0,1.2239821771010733e-08,0.0,6.2365395118580745e-09,0.0,1.0845453817858521e-08,0.0,1.3937408344747586e-08,2.071882992e-09,4.497706960201997e-09,0.0,1.0329433284659157e-08,0.0,1.1450947865043102e-08,4.7624645092e-10,5.589464052304705e-09,0.0,1.031083489238395e-08,0.0,1.6248443294004752e-08,7.2448436914e-10,5.196008534508932e-09,0.0
2.9472174974744588e-08,1.7843620909623523e-08,2.9472174974744588e-08,1.7843620909623523e-08,0.0,0.0,5.896716840340492e-09,0.0,4.666911605808378e-09,0.0,6.780100503612518e-09,0.0,6.445759304119439e-09,9.8214238166e-10,2.658058273197322e-09,0.0,5.680621826919141e-09,0.0,7.205037593053772e-09,2.5894247289e-10,3.1984017859388153e-09,0.0,6.014056386963014e-09,0.0,4.972874145561883e-09,2.43863358e-10,2.58927442886842e-09,0.0
3.2043251945947584e-08,1.4465896661980374e-08,3.2043251945947584e-08,1.4465896661980374e-08,0.0,0.0,1.614590631519457e-09,0.0,2.336481558482082e-09,0.0,3.686149763550954e-09,0.0,3.658288449502422e-09,2.7502415711e-10,4.0586198508019886e-09,0.0,3.0560281877370124e-09,0.0,2.2706591831852332e-09,1.0236942913e-10,2.022808245805758e-09,0.0,3.1337329296994813e-09,0.0,1.0548750698045111e-09,5.3906430523e-11,1.8141807601751095e-09,0.0
2.9780838121547873e-08,1.3060794686425464e-08,2.9780838121547873e-08,1.3060794686425464e-08,0.0,0.0,3.0187175977847136e-10,0.0,8.580018588956428e-10,0.0,1.741474447952507e-09,0.0,1.7679378890638924e-09,2.6127243875e-11,5.012101619209872e-09,0.0,1.4174109119651294e-09,0.0,4.4377053241104474e-10,2.2983976191e-11,3.2524717505084933e-09,0.0,1.4565558335918083e-09,0.0,3.0585384608931446e-10,1.4454317555e-11,1.113149140025986e-09,0.0
3.096540827192606e-08,1.332302820275465e-08,3.096540827192606e-08,1.332302820275465e-08,0.0,0.0,3.863360021134405e-10,0.0,1.183896755538319e-10,0.0,8.476125292607333e-10,0.0,1.775629708725454e-09,0.0,8.531172064165587e-09,0.0,5.899681211623443e-10,0.0,8.863179419844768e-10,9.2752062136e-12,7.667209864791578e-09,0.0,9.763274972827612e-10,0.0,5.5867090533600303e-11,1.76248964e-12,1.824611851777931e-09,0.0
2.4228383145820712e-08,1.1698745974745494e-08,2.4228383145820712e-08,1.1698745974745494e-08,0.0,0.0,5.0007551466150666e-11,0.0,1.1655677713249865e-10,0.0,4.180222633005337e-10,0.0,3.68725996773673e-09,0.0,1.3682989794446185e-08,0.0,2.3637118350534805e-10,0.0,1.599714374638514e-09,6.4671293843e-12,1.123658010015064e-08,0.0,6.716260753903327e-10,0.0,2.5379813053342896e-10,0.0,3.780075312668581e-09,0.0
2.0837775390046773e-08,1.3307372470436493e-08,2.0837775390046773e-08,1.3307372470436493e-08,0.0,0.0,1.7838736235121518e-10,0.0,6.661298379668718e-10,0.0,2.0381733660220704e-10,0.0,7.461440394083883e-09,0.0,2.2513151242143353e-08,0.0,1.648452753566238e-10,0.0,3.672383276412289e-09,2.6993955412000003e-13,1.7618656814716112e-08,0.0,2.4244812553902506e-10,0.0,1.0704815703619082e-09,0.0,7.286429123503094e-09,0.0
1.3920239234921549e-08,1.5256511144047484e-08,1.3920239234921549e-08,1.5256511144047484e-08,0.0,0.0,1.0229326293255728e-09,0.0,2.099475189006866e-09,0.0,1.7258303471341096e-10,0.0,1.2321528983373069e-08,0.0,3.3953072337541706e-08,0.0,1.5856794223323915e-10,0.0,7.249948342813615e-09,0.0,2.5364842768084227e-08,0.0,1.9933107633922257e-11,0.0,3.0219289780539614e-09,0.0,1.2594824394831812e-08,0.0
1.25340002346146e-08,1.6606818056488832e-08,1.25340002346146e-08,1.6606818056488832e-08,0.0,0.0,3.157338705064542e-09,0.0,4.230052782200457e-09,0.0,3.1428040460149495e-10,0.0,1.8991857701125735e-08,0.0,4.005834327125674e-08,0.0,1.8158617183096368e-10,0.0,1.1912543560203638e-08,0.0,3.0151063202432014e-08,0.0,0.0,0.0,6.565215996234678e-09,0.0,1.8761530579674272e-08,0.0
1.7073558011894893e-08,1.2548069453005704e-08,1.7073558011894893e-08,1.2548069453005704e-08,0.0,0.0,6.756026970875995e-09,0.0,6.295501200924692e-09,0.0,7.860368468175143e-10,0.0,2.4935152113347305e-08,0.0,4.9360750219815976e-08,0.0,2.9308290154168705e-10,0.0,1.8671843847697927e-08,0.0,3.419362862213009e-08,0.0,0.0,0.0,1.1645903811390584e-08,0.0,2.478202344034947e-08,0.0
1.8559961885871618e-08,1.4962966163081972e-08,1.8559961885871618e-08,1.4962966163081972e-08,0.0,0.0,1.156205243302786e-08,0.0,9.412739419841356e-09,0.0,1.936999108464554e-09,0.0,2.8713506778448448e-08,0.0,4.8400029340837326e-08,0.0,4.680033917993007e-10,0.0,2.5046433635879767e-08,0.0,3.8836241624156184e-08,0.0,0.0,0.0,1.6966387012625938e-08,0.0,2.9463935098236963e-08,0.0
1.6109404147693762e-08,1.5510916794217593e-08,1.6109404147693762e-08,1.5510916794217593e-08,0.0,0.0,1.6587519169468474e-08,0.0,1.534813515952439e-08,0.0,4.260885769694497e-09,0.0,2.9991647067822224e-08,0.0,4.0338518316185534e-08,0.0,6.36747745419712e-10,0.0,2.8177274721757657e-08,0.0,3.626610399079352e-08,0.0,5.375567295841329e-12,0.0,2.1448981148589328e-08,0.0,3.1396891668020324e-08,0.0
1.6029057992343672e-08,1.2747680040062253e-08,1.6029057992343672e-08,1.2747680040062253e-08,0.0,0.0,2.004434284060844e-08,0.0,1.9546290121068025e-08,0.0,7.482347711745277e-09,0.0,2.7985183091524892e-08,0.0,3.420734474848186e-08,0.0,1.3937162193355202e-09,0.0,2.7417078514889738e-08,0.0,3.0688341752147935e-08,0.0,1.2223051087692407e-10,0.0,2.3817032315296786e-08,0.0,2.8662741482140117e-08,0.0
1.6792346468169556e-08,1.2994257824073282e-08,1.6792346468169556e-08,1.2994257824073282e-08,0.0,0.0,1.946288721414814e-08,0.0,1.8464918904547405e-08,0.0,1.2077068567489348e-08,0.0,2.4103211539673412e-08,0.0,2.7534454910726592e-08,0.0,3.734532326182656e-09,0.0,2.4686207518743623e-08,0.0,2.5302920159970552e-08,0.0,4.5445575155653253e-10,0.0,2.2616746454884527e-08,0.0,2.4188367712565186e-08,0.0
1.3899884875566188e-08,1.0176226006804377e-08,1.3899884875566188e-08,1.0176226006804377e-08,0.0,0.0,1.5036204254287826e-08,0.0,1.4643603146541844e-08,0.0,1.7769604434823658e-08,0.0,1.7222558474795732e-08,0.0,2.0002314320522906e-08,0.0,7.290152166326643e-09,0.0,1.804502075860104e-08,0.0,1.942360483489352e-08,0.0,8.736501657973392e-10,0.0,1.8441017921204477e-08,0.0,1.810871740593564e-08,0.0
8.717557855485153e-09,9.471718052487147e-09,8.717557855485153e-09,9.471718052487147e-09,0.0,0.0,8.755396559859465e-09,0.0,1.0621202259667125e-08,0.0,2.3306061846108626e-08,0.0,1.0330784005151466e-08,0.0,1.3038277367873054e-08,0.0,1.137243071803983e-08,0.0,1.1104759284575969e-08,0.0,1.4335145792100022e-08,0.0,1.8197269143645374e-09,0.0,1.1909320867373e-08,0.0,1.1542856067385185e-08,0.0
7.4320193698836554e-09,7.706534233614545e-09,7.4320193698836554e-09,7.706534233614545e-09,0.0,0.0,6.411377302244611e-09,0.0,9.867711578552964e-09,0.0,2.884150970731242e-08,0.0,8.239570999129573e-09,0.0,7.948425115076891e-09,0.0,1.6686952871179184e-08,0.0,6.846526733877077e-09,0.0,9.593031123648283e-09,0.0,2.8135137514865462e-09,0.0,7.251063457724969e-09,0.0,8.04879753783849e-09,0.0
6.909769360108048e-09,8.281882396306946e-09,6.909769360108048e-09,8.281882396306946e-09,0.0,0.0,8.756721361945572e-09,0.0,1.08524414174983e-08,0.0,3.3213885463796466e-08,0.0,7.303662843085036e-09,0.0,6.272164067557397e-09,0.0,2.1530903747746592e-08,0.0,7.2348068540640405e-09,0.0,9.275717210838426e-09,0.0,4.0944265790289925e-09,0.0,8.248726256021185e-09,0.0,8.701335828258375e-09,0.0
4.780596243330568e-09,7.557804776592019e-09,4.780596243330568e-09,7.557804776592019e-09,0.0,0.0,1.5473796395976913e-08,0.0,9.631027254179653e-09,0.0,3.564801676921793e-08,0.0,1.2638888397127196e-08,0.0,6.478104740657617e-09,0.0,2.4958895756592177e-08,0.0,1.4891628842699403e-08,0.0,9.811012390315032e-09,0.0,6.473697498226234e-09,0.0,1.4814944004513983e-08,0.0,1.1495883283176476e-08,0.0
5.3430193307812234e-09,7.788726828284887e-09,5.3430193307812234e-09,7.788726828284887e-09,0.0,0.0,2.605238682997023e-08,0.0,1.3397141127632641e-08,0.0,3.6021565173273044e-08,0.0,2.2532783161416476e-08,0.0,8.747883574671769e-09,0.0,2.7509378810025105e-08,0.0,2.371932442357996e-08,0.0,1.2172615190237114e-08,0.0,9.28081727527981e-09,0.0,2.5188624543156318e-08,0.0,1.7133133063551087e-08,0.0
6.427692428007485e-09,7.776985029046268e-09,6.427692428007485e-09,7.776985029046268e-09,0.0,0.0,3.8335056873674824e-08,0.0,2.3902971786908255e-08,0.0,3.3771518053350123e-08,0.0,3.0859623323121505e-08,0.0,1.2551998839490678e-08,0.0,2.8828097053328754e-08,0.0,2.9743167320622925e-08,0.0,1.5610222374322206e-08,0.0,1.076056445241738e-08,0.0,3.4744974955196424e-08,0.0,1.9753961528059123e-08,0.0
7.994442457334311e-09,1.4516777792014396e-08,7.994442457334311e-09,1.4516777792014396e-08,0.0,0.0,4.4486317597388056e-08,0.0,2.5831989655408074e-08,0.0,2.9238037005178573e-08,0.0,4.1440029481889556e-08,0.0,1.4587679610395855e-08,0.0,2.7187272886076456e-08,0.0,4.3439701572664667e-08,0.0,1.580717611592483e-08,0.0,1.073967302226817e-08,0.0,3.762553234676401e-08,0.0,2.1473731330997253e-08,0.0
1.9283077284022462e-08,1.18553032979271e-08,1.9283077284022462e-08,1.18553032979271e-08,0.0,0.0,4.416377584416938e-08,0.0,2.4469061631050648e-08,0.0,2.3918187402430733e-08,0.0,4.2900423405424306e-08,0.0,1.6823066143364286e-08,0.0,2.2934199828452683e-08,0.0,4.330139712156296e-08,0.0,1.5092467869257888e-08,0.0,1.0167063110833108e-08,0.0,4.129147837096148e-08,0.0,2.1303631896590137e-08,0.0
1.5466634904893015e-08,1.7581387393294326e-08,1.5466634904893015e-08,1.7581387393294326e-08,0.0,0.0,2.797942333388729e-08,0.0,1.6597389414278022e-08,0.0,1.8227776510328223e-08,0.0,3.2099315721890704e-08,0.0,1.5243346052237575e-08,0.0,1.7977154724859667e-08,0.0,3.2181400297626073e-08,0.0,1.6136586595073628e-08,0.0,9.614519165876081e-09,0.0,3.6037769512851514e-08,0.0,1.7560026227218962e-08,0.0
1.9483942672397692e-08,2.0081173397932745e-08,1.9483942672397692e-08,2.0081173397932745e-08,0.0,0.0,1.6471967532885655e-08,0.0,1.1260459707303602e-08,0.0,1.2800772770622406e-08,0.0,1.993903436306376e-08,0.0,1.0669270840512552e-08,0.0,1.2167341401258614e-08,0.0,1.676657569366096e-08,0.0,1.1980148838403244e-08,0.0,7.782855730246683e-09,0.0,2.2171298043752216e-08,0.0,9.254026033027209e-09,0.0
2.5734873558634972e-08,2.1721301401455156e-08,2.5734873558634972e-08,2.1721301401455156e-08,0.0,0.0,7.986494277730051e-09,0.0,8.418966281992855e-09,0.0,8.148845377887407e-09,0.0,9.905039002674218e-09,0.0,6.43433804929338e-09,0.0,6.968171724753406e-09,0.0,1.0597969452422297e-08,0.0,6.6533486410845774e-09,0.0,5.495187492882973e-09,0.0,7.248416771945614e-09,0.0,4.532758536010828e-09,0.0
2.4362654962436617e-08,2.17255304061476e-08,2.4362654962436617e-08,2.17255304061476e-08,0.0,0.0,2.241061741473375e-09,0.0,4.2371555409072305e-09,0.0,4.545891506371668e-09,0.0,5.948415830516122e-09,0.0,5.8907380686585084e-09,0.0,3.641816075822721e-09,0.0,3.4384535973364182e-09,0.0,3.953978576010807e-09,0.0,3.3332775009888158e-09,0.0,1.7360740448469235e-09,0.0,3.064212418887928e-09,0.0
2.5523027529028567e-08,2.1135192532082733e-08,2.5523027529028567e-08,2.1135192532082733e-08,0.0,0.0,4.2562955270248076e-10,0.0,1.5614788627325196e-09,0.0,2.1529730957611076e-09,0.0,2.405474842992656e-09,0.0,5.426114407218865e-09,2.5290847581e-12,1.710982664136146e-09,0.0,6.911211598979041e-10,0.0,3.530892012905046e-09,0.0,1.229339262773166e-09,0.0,4.867427132899654e-10,0.0,1.2242766721032172e-09,0.0
2.4230659620222287e-08,1.6925540499192122e-08,2.4230659620222287e-08,1.6925540499192122e-08,0.0,0.0,5.099911489240612e-10,0.0,2.1085277232334312e-10,0.0,1.031472050978832e-09,0.0,1.5772482496926875e-09,1.0721936374e-11,7.835526116081841e-09,9.0882438566e-11,6.340831336374014e-10,0.0,7.237274315790095e-10,0.0,6.554094366333251e-09,0.0,5.869661606341714e-10,0.0,5.097442003445914e-11,0.0,1.0463153405720654e-09,0.0
2.6681994037901864e-08,1.4420672687331377e-08,2.6681994037901864e-08,1.4420672687331377e-08,0.0,0.0,7.340266274370339e-11,0.0,1.8314087794284583e-11,0.0,5.225720888693204e-10,0.0,2.2338880873066147e-09,1.133253364e-10,1.2134436095609413e-08,4.9231601147e-10,2.5589855038299457e-10,0.0,8.846516956186966e-10,0.0,9.203658359124891e-09,0.0,6.494161435818452e-10,0.0,3.9373574682700365e-11,0.0,1.9646032616906902e-09,0.0
2.2641546577656372e-08,1.1243569908682933e-08,2.2641546577656372e-08,1.1243569908682933e-08,0.0,0.0,4.316334770519777e-12,0.0,1.9940800480112127e-10,0.0,2.5205251560676997e-10,0.0,4.474634659087878e-09,4.4476365047e-10,1.9915827094762263e-08,1.3123955626e-09,1.8011456274503855e-10,0.0,1.532366089463496e-09,1.2193689719e-12,1.4410679281198049e-08,0.0,3.7069459212721836e-10,0.0,2.8256895754930766e-10,1.1615406633e-11,4.106666905493443e-09,0.0
1.9381983401258425e-08,1.2301491668994677e-08,1.9381983401258425e-08,1.2301491668994677e-08,0.0,0.0,2.7165881810788327e-10,0.0,1.003728006279815e-09,0.0,2.0873210646074167e-10,0.0,8.05131195461053e-09,1.2251214592e-09,3.01757148629575e-08,2.6758103988e-09,1.7421114212693238e-10,0.0,3.672992769447081e-09,1.6250877986e-10,2.105582207065826e-08,0.0,6.675910447689552e-11,0.0,1.2250651752621866e-09,1.264289417e-10,8.047104482120777e-09,0.0
1.1769560130562025e-08,1.4027536157071882e-08,1.1769560130562025e-08,1.4027536157071882e-08,0.0,0.0,1.5067332166434466e-09,0.0,2.588394683062422e-09,0.0,3.3825506566551356e-10,0.0,1.3178369210047458e-08,2.8093641785e-09,3.57374118270972e-08,4.7304271429e-09,2.3669495560739943e-10,0.0,7.2905113052984255e-09,8.756653989e-10,2.596607369063256e-08,0.0,0.0,0.0,3.450550595974473e-09,5.5680674656e-10,1.3707086331836125e-08,0.0
1.1328807904363196e-08,1.489251536765025e-08,1.1328807904363196e-08,1.489251536765025e-08,0.0,0.0,3.999180058109479e-09,0.0,4.3628938358355015e-09,0.0,8.808487038560988e-10,0.0,1.8744369472690757e-08,6.0959682016e-09,4.4387012055353454e-08,7.8734669696e-09,4.2769845697296966e-10,0.0,1.2312940729094973e-08,2.2964777705e-09,3.0388947636489774e-08,0.0,0.0,0.0,7.293751407623027e-09,1.5358119526e-09,1.9623540572370417e-08,0.0
1.3216942555090394e-08,1.516649068321806e-08,1.3216942555090394e-08,1.516649068321806e-08,0.0,0.0,7.589755702292414e-09,0.0,5.59736566281588e-09,0.0,2.129319211186553e-09,0.0,2.419089531407048e-08,1.081590482e-08,4.4237667680105853e-08,1.115404336e-08,6.440881966535821e-10,0.0,1.92982056651288e-08,4.3373118522e-09,3.4975954975123705e-08,0.0,1.5232856845888485e-12,0.0,1.2302151797511312e-08,2.9857150952e-09,2.5202051300198604e-08,0.0
1.076638481691254e-08,1.4563744988968877e-08,1.076638481691254e-08,1.4563744988968877e-08,0.0,0.0,1.2067285082476408e-08,0.0,9.855772957989155e-09,0.0,4.8612846331420726e-09,0.0,2.7683737606567332e-08,1.4838909801e-08,3.8208648397569156e-08,1.4108809909e-08,9.478513878364e-10,0.0,2.444264770416409e-08,6.8725996713e-09,3.41077415068739e-08,0.0,5.5037371429551137e-11,0.0,1.7134732414672935e-08,4.8302574221e-09,2.906564774804543e-08,0.0
1.2975904089040112e-08,1.454417532357118e-08,1.2975904089040112e-08,1.454417532357118e-08,0.0,0.0,1.597859952519476e-08,0.0,1.509739438232025e-08,0.0,8.668767937683659e-09,0.0,2.7998569771638352e-08,1.6429087586e-08,3.371984758172415e-08,1.5210712948e-08,2.244166438348502e-09,0.0,2.6689699718340627e-08,9.0513181518e-09,3.02184709977705e-08,0.0,5.515807940619902e-10,0.0,2.0204141887396736e-08,6.251564638e-09,2.8415888515650883e-08,0.0
1.4301615652316657e-08,1.4563744988968877e-08,1.4301615652316657e-08,1.4563744988968877e-08,0.0,0.0,1.7276188029873743e-08,0.0,1.5068714453920657e-08,0.0,1.4198181978464216e-08,0.0,2.5760881067460715e-08,1.5461022959e-08,2.8527816952353537e-08,1.419121114e-08,5.548120241094094e-09,0.0,2.6034219795565082e-08,9.7550317762e-09,2.55626914516919e-08,0.0,1.1505418565352455e-09,0.0,2.096380166156211e-08,6.6393216765e-09,2.5411906577742985e-08,0.0
1.1770711758788711e-08,1.0641984043269653e-08,1.1770711758788711e-08,1.0641984043269653e-08,0.0,0.0,1.4689368882697804e-08,0.0,1.3322664046342542e-08,0.0,2.1418599688750904e-08,0.0,1.947129015602671e-08,1.1835280143e-08,2.1949074481738703e-08,1.0772750766e-08,1.0356191930948332e-08,0.0,2.053136620040123e-08,8.2162895971e-09,2.0858295322682173e-08,0.0,2.614104978508941e-09,0.0,1.9569901003753525e-08,7.0021160193e-09,2.001169359434333e-08,0.0
9.762057875036371e-09,8.313193860943266e-09,9.762057875036371e-09,8.313193860943266e-09,0.0,0.0,9.16688604512147e-09,1.8759081063e-10,1.0669756041037493e-08,0.0,2.8663736785154364e-08,0.0,1.2469300518255534e-08,6.9361410273e-09,1.6044954240256433e-08,7.3856777665e-09,1.634827431264489e-08,0.0,1.3422234880876276e-08,4.8807915053e-09,1.636048096573896e-08,0.0,4.5604047992452365e-09,0.0,1.4890659789916316e-08,5.8407421316e-09,1.365250205379108e-08,0.0
8.677384777810105e-09,6.833727156877092e-09,8.677384777810105e-09,6.833727156877092e-09,0.0,0.0,8.813511923521331e-09,1.4882597622e-09,1.2468558781572445e-08,0.0,3.604764269508913e-08,0.0,1.1012296056649614e-08,3.8313111295e-09,1.1076254147476687e-08,4.6929236576e-09,2.3707652064537834e-08,0.0,9.242760830423632e-09,3.5821851192e-09,1.2924355983238485e-08,0.0,6.782823623618342e-09,0.0,1.1565281837701129e-08,4.1699603462e-09,1.1538830301683996e-08,0.0
9.944175827163246e-09,7.193809000194785e-09,9.944175827163246e-09,7.193809000194785e-09,0.0,0.0,1.4368894312873528e-08,2.3463850994e-09,1.6760156990443063e-08,0.0,4.222559496013276e-08,0.0,1.1081525536795492e-08,3.8880779982e-09,1.0856582236136546e-08,2.7138904612e-09,3.0378726223268345e-08,0.0,1.1907234613664058e-08,4.4525480716e-09,1.6233968593314102e-08,0.0,1.0427433900931249e-08,0.0,1.5246644264605942e-08,4.3874877106e-09,1.4977901975702544e-08,0.0
1.626835562502803e-08,8.015734946898216e-09,1.626835562502803e-08,8.015734946898216e-09,0.0,0.0,2.558776768801012e-08,5.1166905868e-09,1.7618849493159528e-08,0.0,4.6069305806313216e-08,0.0,1.9842935980323385e-08,6.359310433e-09,1.3149261568956312e-08,1.2471793874e-09,3.5350774790367506e-08,0.0,2.3739710931432008e-08,7.4886194221e-09,1.852231686045085e-08,0.0,1.6009399068895886e-08,0.0,2.6235715024440645e-08,7.6896125369e-09,2.154001280798064e-08,0.0
1.8091543800180578e-08,8.414956121011311e-09,1.8091543800180578e-08,8.414956121011311e-09,0.0,0.0,4.2000018405699425e-08,9.7390844459e-09,2.6987354627431036e-08,0.0,4.6973565748014304e-08,0.0,3.4583832013432473e-08,1.3344783438e-08,1.9134268387793842e-08,4.9330821298e-10,3.889254216776201e-08,0.0,3.6507070859696374e-08,1.264047678e-08,2.4221503869625543e-08,0.0,2.088995711143714e-08,0.0,4.0911252615148456e-08,1.3073743311e-08,3.2574837376551815e-08,0.0
