EmissionYear,RegionName,Regioncode,SourceName,Sourcecode,CRT_Category,CRT_Category_Description,Emission,ConvertTo,Pollutant,TES_Sector,TES_Subsector,TES_Category,LegacyIPCCCode,NCFormat
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.40874642028078684,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.5656125342921421,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.11147629644021462,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.15425796389785698,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.00154243932181429,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Dairy In Calf Heifers - Indirect Leach,8175,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.00213438692185714,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3B1b,Manure Management non-dairy cattle,1.3058275945,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3B1b,Manure Management non-dairy cattle,0.35613479850000007,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3B1b,Manure Management non-dairy cattle,0.0049276513,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1bi,Agricultural Soils Manure Applied to Soils,1.5234881363507131,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1bi,Agricultural Soils Manure Applied to Soils,0.4154967644592855,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1bi,Agricultural Soils Manure Applied to Soils,0.00574901183528571,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,1.237535953107142,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.337509805392857,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Direct,8178,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.00466994699285714,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3B5,Manure Management Indirect Emissions,0.6984717112300708,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3B5,Manure Management Indirect Emissions,0.19049228488092845,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3B5,Manure Management Indirect Emissions,0.002635742306528569,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.4478698018221421,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.1408064855222142,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.12214630958785697,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.038401768778785705,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.00169007472385714,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Deposition,8179,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0005313452283857,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3B5,Manure Management Indirect Emissions,0.000168996142645,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3B5,Manure Management Indirect Emissions,4.6089857085e-05,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3B5,Manure Management Indirect Emissions,6.37721293e-07,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.2698408569379289,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.2178652111216429,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.07359296098307155,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.059417784851357174,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.00101826738467143,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Heifers for breeding - Indirect Leach,8180,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0008221328721571,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3B1b,Manure Management non-dairy cattle,35.890931224421315,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3B1b,Manure Management non-dairy cattle,9.788435788478544,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3B1b,Manure Management non-dairy cattle,0.135437476318571,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B21b_Manure_Management_Non-methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1bi,Agricultural Soils Manure Applied to Soils,13.247033317807132,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1bi,Agricultural Soils Manure Applied to Soils,3.612827268492855,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1bi,Agricultural Soils Manure Applied to Soils,0.0499888049728571,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,12.363041219964291,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,3.3717385145357164,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Direct,8182,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.0466529857357143,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3B5,Manure Management Indirect Emissions,6.478320187837152,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3B5,Manure Management Indirect Emissions,1.7668145966828603,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3B5,Manure Management Indirect Emissions,0.02444649127485718,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,4.036357529152132,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,1.405945603582142,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,1.1008247806778544,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.38343971006785704,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0152315378458571,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Deposition,8183,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.00530545510785714,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3B5,Manure Management Indirect Emissions,0.00623797916908571,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3B5,Manure Management Indirect Emissions,0.0017012670461142851,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3B5,Manure Management Indirect Emissions,2.35395440343e-05,kilotonne,N2O,Agriculture,Livestock,Manure management - beef cattle,3B25_Manure_Management_Indirect_Emissions_other_cattle,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,2.8747191670292898,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,2.1779310755557133,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.7840143182807155,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.5939812024242856,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0108479968567143,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Other cattle - Steers - Indirect Leach,8184,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.00821860783228571,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3B4e,Manure Management horses,1.1352334927397263,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B24_Manure_Management_Non-methane_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3B4e,Manure Management horses,0.3096091343835618,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B24_Manure_Management_Non-methane_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3B4e,Manure Management horses,0.00428389997260274,kilotonne,N2O,Agriculture,Livestock,Manure management - other livestock,3B24_Manure_Management_Non-methane_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1bi,Agricultural Soils Manure Applied to Soils,0.14533533484275898,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1bi,Agricultural Soils Manure Applied to Soils,0.03963690950257064,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1bi,Agricultural Soils Manure Applied to Soils,0.0005484352258217,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D12a_Agricultural_Soils_Manure_Applied_to_Soils,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.42061225244618344,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.1147124324853228,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Direct,8199,3D1c,Agricultural Soils Manure Deposited by Grazing Animals,0.00158721604696673,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D13_Agricultural_Soils_Manure_Deposited_by_Grazing_Animals,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3B5,Manure Management Indirect Emissions,0.09460252924706133,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3B5,Manure Management Indirect Emissions,0.0258006897946531,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3B5,Manure Management Indirect Emissions,0.000356990676404,kilotonne,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.03987446334650043,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.07419600133150671,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.010874853639954666,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.020235273090410927,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0001504696730057,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Deposition,8200,3D2a,Agricultural Soils Indirect emissions from atmospheric deposition,0.0002799849106849,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D21_Agriculural_Soils_Indirect_Deposition,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3B5,Manure Management Indirect Emissions,0.010668049424762675,GWP CO2_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3B5,Manure Management Indirect Emissions,0.0029094680249352758,GWP Carbon_AR5,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3B5,Manure Management Indirect Emissions,4.02567902821e-05,kilotonne,N2O,Agriculture,Livestock,Manure management - other livestock,3B25_Manure_Management_Indirect_Emissions_other:horses,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.033030757918808835,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.10515306311154574,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.009008388523311503,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.02867810812133066,GWP Carbon_AR5,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0001246443695049,kilotonne,N2O,Agriculture,Agricultural soils,Managed manures and slurries,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Agricultural Horses - Indirect Leach,8201,3D2b,Agricultural Soils Indirect emissions from leaching and run-off,0.0003968040117417,kilotonne,N2O,Agriculture,Agricultural soils,Unmanaged / deposited urine and dung,3D22_Agriculural_Soils_Indirect_Leaching_and_Run-off,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1a,Manure Management dairy cattle,1.4922334084,GWP CO2_AR5,CH4,Agriculture,Livestock,Manure management - dairy cattle,3B11a_Manure_Management_Methane_dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1a,Manure Management dairy cattle,0.40697274774545417,GWP Carbon_AR5,CH4,Agriculture,Livestock,Manure management - dairy cattle,3B11a_Manure_Management_Methane_dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1a,Manure Management dairy cattle,0.0532940503,kilotonne,CH4,Agriculture,Livestock,Manure management - dairy cattle,3B11a_Manure_Management_Methane_dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1b,Manure Management non-dairy cattle,1.3924486397920002,GWP CO2_AR5,CH4,Agriculture,Livestock,Manure management - beef cattle,3B11b_Manure_Management_Methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1b,Manure Management non-dairy cattle,0.37975871994327237,GWP Carbon_AR5,CH4,Agriculture,Livestock,Manure management - beef cattle,3B11b_Manure_Management_Methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B1b,Manure Management non-dairy cattle,0.049730308564,kilotonne,CH4,Agriculture,Livestock,Manure management - beef cattle,3B11b_Manure_Management_Methane_non-dairy_cattle,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B3,Manure Management swine,0.81130345791012,GWP CO2_AR5,CH4,Agriculture,Livestock,Manure management - pigs,3B13_Manure_Management_Methane_swine,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B3,Manure Management swine,0.22126457943003253,GWP Carbon_AR5,CH4,Agriculture,Livestock,Manure management - pigs,3B13_Manure_Management_Methane_swine,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B3,Manure Management swine,0.02897512349679,kilotonne,CH4,Agriculture,Livestock,Manure management - pigs,3B13_Manure_Management_Methane_swine,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B4g,Manure Management poultry,7.6555863656564025,GWP CO2_AR5,CH4,Agriculture,Livestock,Manure management - poultry,3B14_Manure_Management_Methane_other:poultry,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B4g,Manure Management poultry,2.087887190633563,GWP Carbon_AR5,CH4,Agriculture,Livestock,Manure management - poultry,3B14_Manure_Management_Methane_other:poultry,Agriculture
2018,Northern Ireland,4,Digestate,8206,3B4g,Manure Management poultry,0.27341379877344296,kilotonne,CH4,Agriculture,Livestock,Manure management - poultry,3B14_Manure_Management_Methane_other:poultry,Agriculture
2018,Northern Ireland,4,Beef females for slaughter - Digestate Direct,8210,3D1biii,Agricultural Soils Other Organic Fertilisers Applied to Soils,0.5193018784878579,GWP CO2_AR5,N2O,Agriculture,Agricultural soils,"Managed digestates, biosolids and other organic materials",3D12c_Agricultural_Soils_Other_Organic_Fertilisers_Applied_to_Soils,Agriculture
