utc_timestamp,cet_cest_timestamp,interpolated_values,DK_load_entsoe_power_statistics,DK_load_entsoe_transparency,DK_solar_generation_actual,DK_wind_offshore_generation_actual,DK_wind_onshore_generation_actual,DK_1_load_entsoe_power_statistics,DK_1_price_day_ahead,DK_1_solar_generation_actual,DK_1_wind_generation_actual,DK_2_price_day_ahead,DK_2_solar_generation_actual,DK_2_wind_generation_actual
2015-09-15T10:00:00Z,2015-09-15T12:00:00+0200,,4546,4358.97,297.4,1034.5,1707.8,,15.37,182,2193.1,21.7,110,549.3
2015-09-15T11:00:00Z,2015-09-15T13:00:00+0200,,4539,4411.65,257.58,1069.4,1702,,15.45,171,2194.2,21.64,85,577.2
2015-09-15T12:00:00Z,2015-09-15T14:00:00+0200,,4485,4386.41,214.64,1127,1619.8,,15.33,158,2122.5,21.66,54,624.2
2015-09-15T13:00:00Z,2015-09-15T15:00:00+0200,,4488,4259.38,147.92,936.6,1427.4,,15.13,112,1790.8,21.66,33,573.2
2015-09-15T14:00:00Z,2015-09-15T16:00:00+0200,,4300,4223.1,91.32,971,1508.3,,21.65,74,1941.5,21.65,16,537.8
2015-09-15T15:00:00Z,2015-09-15T17:00:00+0200,,4524,4461.85,73.86,1148.5,1213,,22.04,67,1771.8,22.04,7,589.7
2015-09-15T16:00:00Z,2015-09-15T18:00:00+0200,,4420,4415.07,33.87,1049.4,859.6,,21.95,28,1415.1,21.95,4,493.9
2015-09-15T17:00:00Z,2015-09-15T19:00:00+0200,LT_solar_generation_actual | LT_wind_onshore_generation_actual,4245,4204.45,3.4,732.9,728.3,,22.29,2,1130.7,22.29,1,330.5
2015-09-15T18:00:00Z,2015-09-15T20:00:00+0200,,4180,4113.47,0.01,965.2,745.6,,22.5,0,1235,22.5,0,475.7
2015-09-15T19:00:00Z,2015-09-15T21:00:00+0200,,3880,3835.08,0,1013.5,814.4,,19.92,0,1305.6,21.82,0,522.3
2015-09-15T20:00:00Z,2015-09-15T22:00:00+0200,,3499,3461.71,0,1055.1,936.1,,12.7,0,1404.8,20.82,0,586.4
2015-09-15T21:00:00Z,2015-09-15T23:00:00+0200,,3142,3123.55,0,1009.8,1083.5,,11.55,0,1471.5,17.34,0,621.8
2015-09-15T22:00:00Z,2015-09-16T00:00:00+0200,,2919,2890.48,0,958.5,1113.1,,10.06,0,1456.5,16.71,0,615.2
2015-09-15T23:00:00Z,2015-09-16T01:00:00+0200,,2807,2767.8,0,951.3,1038.1,,8.97,0,1446.8,16.96,0,542.7
2015-09-16T00:00:00Z,2015-09-16T02:00:00+0200,,2753,2749.15,0,985.1,1016,,8.68,0,1516.2,18.04,0,484.9
2015-09-16T01:00:00Z,2015-09-16T03:00:00+0200,,2752,2747.01,0,979.6,994.3,,8.96,0,1552.8,18.94,0,421.1
2015-09-16T02:00:00Z,2015-09-16T04:00:00+0200,,2802,2775.04,0.04,886.7,950.3,,9.64,0,1509.1,19.76,0,327.9
2015-09-16T03:00:00Z,2015-09-16T05:00:00+0200,,3047,3024.92,0.08,723.4,912.4,,10.28,0,1381,20.63,0,254.8
2015-09-16T04:00:00Z,2015-09-16T06:00:00+0200,,3701,3632.16,0.09,744.8,924.6,,13.11,0,1363.7,22.26,0,305.8
2015-09-16T05:00:00Z,2015-09-16T07:00:00+0200,,4263,4157.36,7.72,682.5,893.2,,29.69,2,1350.1,29.69,0,225.6
2015-09-16T06:00:00Z,2015-09-16T08:00:00+0200,,4493,4387.61,46.44,584,832.1,,31.45,34,1294.5,49.79,16,121.6
2015-09-16T07:00:00Z,2015-09-16T09:00:00+0200,,4504,4417.54,119.34,603.5,669.4,,31.45,78,1133,50.33,46,139.9
2015-09-16T08:00:00Z,2015-09-16T10:00:00+0200,,4580,4514.24,190.36,537.6,607.7,,31.47,109,921.5,45.28,81,223.7
2015-09-16T09:00:00Z,2015-09-16T11:00:00+0200,,4549,4502.86,167.44,391,516.9,,31.46,104,678.6,45.1,60,229.3
2015-09-16T10:00:00Z,2015-09-16T12:00:00+0200,,4475,4446.78,124.51,456.5,552.5,,31.43,94,699.2,37.24,27,309.8
2015-09-16T11:00:00Z,2015-09-16T13:00:00+0200,,4514,4438.76,94.64,660.7,633.4,,31.43,75,939.2,36.22,18,355
2015-09-16T12:00:00Z,2015-09-16T14:00:00+0200,,4444,4379,65.68,813.3,716.5,,29.45,50,1129.7,30.38,14,400.1
2015-09-16T13:00:00Z,2015-09-16T15:00:00+0200,,4309,4252.86,48.71,819.8,818.2,,26.11,37,1206.6,28.83,11,431.4
2015-09-16T14:00:00Z,2015-09-16T16:00:00+0200,,4311,4257.53,29.37,892.8,854.3,,25.83,21,1249.1,25.83,8,498
2015-09-16T15:00:00Z,2015-09-16T17:00:00+0200,,4573,4514.83,15.04,846.3,819.8,,25.84,11,1153.7,25.84,3,512.5
2015-09-16T16:00:00Z,2015-09-16T18:00:00+0200,,4479,4406.7,5.81,934.4,818.5,,20.8,5,1322.5,23.35,0,430.4
2015-09-16T17:00:00Z,2015-09-16T19:00:00+0200,,4359,4278.3,0.47,996.1,896.4,,14.54,0,1417.1,23.1,0,475.4
2015-09-16T18:00:00Z,2015-09-16T20:00:00+0200,,4202,4139.59,0,1108.3,1031.9,,14.26,0,1614.2,23.04,0,526.1
2015-09-16T19:00:00Z,2015-09-16T21:00:00+0200,,3905,3866.11,0,1091.5,961.6,,13.73,0,1588.7,22.25,0,464.4
2015-09-16T20:00:00Z,2015-09-16T22:00:00+0200,,3531,3499.12,0,1083.6,915.2,,12.15,0,1520.3,20.85,0,478.5
2015-09-16T21:00:00Z,2015-09-16T23:00:00+0200,,3185,3188.37,0,1131.9,971.6,,10.3,0,1560.8,16.94,0,542.7
2015-09-16T22:00:00Z,2015-09-17T00:00:00+0200,,2977,2967.42,0,1147.2,1167.5,,12.29,0,1708.5,15.88,0,606.3
2015-09-16T23:00:00Z,2015-09-17T01:00:00+0200,,2881,2846.87,0,1187.8,1468.7,,10.65,0,1999.4,14.73,0,657.1
2015-09-17T00:00:00Z,2015-09-17T02:00:00+0200,,2833,2793.64,0,1176.9,1595.1,,8.96,0,2136.8,14.25,0,635.2
2015-09-17T01:00:00Z,2015-09-17T03:00:00+0200,,2824,2759.77,0,1185,1571.6,,8.48,0,2059.5,14.12,0,697
2015-09-17T02:00:00Z,2015-09-17T04:00:00+0200,,2881,2796.48,0,1164.9,1650,,9.82,0,2117.4,11.32,0,697.5
2015-09-17T03:00:00Z,2015-09-17T05:00:00+0200,,3176,3019.24,0.01,1146.2,1702,,6.78,0,2214.4,11.92,0,633.8
2015-09-17T04:00:00Z,2015-09-17T06:00:00+0200,,3867,3650.37,0.02,1073,1794.3,,20.2,0,2202.3,21.24,0,665
2015-09-17T05:00:00Z,2015-09-17T07:00:00+0200,,4404,4207.21,8.8,1067.1,1717.3,,22.48,6,2161.3,22.48,4,623.1
2015-09-17T06:00:00Z,2015-09-17T08:00:00+0200,,4611,4391.1,46.82,1074,1749,,23.35,28,2260.8,23.35,20,562.2
2015-09-17T07:00:00Z,2015-09-17T09:00:00+0200,,4712,4432.49,93.83,1068.6,2045.4,,22.9,50,2439.7,22.9,44,674.3
2015-09-17T08:00:00Z,2015-09-17T10:00:00+0200,,4822,4518.63,98.99,1054.7,2299.3,,22.52,60,2658.6,22.52,39,695.4
2015-09-17T09:00:00Z,2015-09-17T11:00:00+0200,,4769,4505.31,121.81,1039.3,2445,,15.59,71,2784.8,22.25,50,699.5
2015-09-17T10:00:00Z,2015-09-17T12:00:00+0200,,4659,4395.84,137.14,1007.9,2563.2,,15.43,76,2907.5,21.9,60,663.6
2015-09-17T11:00:00Z,2015-09-17T13:00:00+0200,,4693,4492.95,147.17,1049.4,2634.8,,15.36,79,3002.1,21.75,68,682.1
2015-09-17T12:00:00Z,2015-09-17T14:00:00+0200,,4580,4360.67,125.66,1045.7,2579.1,,15.26,82,2968.9,21.59,42,655.9
2015-09-17T13:00:00Z,2015-09-17T15:00:00+0200,,4423,4228.92,95.57,1048.5,2589.9,,15.11,65,2969.6,21.53,28,668.8
2015-09-17T14:00:00Z,2015-09-17T16:00:00+0200,,4384,4247.45,73.7,1058.2,2507.4,,15.19,57,2922.1,21.3,15,643.6
2015-09-17T15:00:00Z,2015-09-17T17:00:00+0200,,4585,4467.82,43.64,1090.6,2403.3,,15.39,34,2812.8,21.27,8,681.1
2015-09-17T16:00:00Z,2015-09-17T18:00:00+0200,,4464,4366.23,20.26,1090.1,2312.4,,15.39,15,2694.1,21.06,4,708.4
2015-09-17T17:00:00Z,2015-09-17T19:00:00+0200,,4358,4282.27,1.6,1093.8,2158.4,,15.37,1,2554.4,21.35,0,697.7
2015-09-17T18:00:00Z,2015-09-17T20:00:00+0200,,4258,4177.72,0.01,1091.6,2129.6,,15.42,0,2522.2,21.32,0,699.1
2015-09-17T19:00:00Z,2015-09-17T21:00:00+0200,,3936,3848.18,0,1064.9,2106.3,,15.2,0,2550.5,20.41,0,620.8
2015-09-17T20:00:00Z,2015-09-17T22:00:00+0200,,3560,3493.95,0,1040.9,2152.9,,14.35,0,2595.9,18.38,0,597.9
2015-09-17T21:00:00Z,2015-09-17T23:00:00+0200,,3233,3177.08,0,1025.7,2331.5,,12.59,0,2735.1,15.17,0,622.1
2015-09-17T22:00:00Z,2015-09-18T00:00:00+0200,,3118,2979.64,0,1064.7,2435.2,,2.72,0,2794.6,6.55,0,705.3
2015-09-17T23:00:00Z,2015-09-18T01:00:00+0200,,2984,2863.77,0,1070.3,2529,,4.08,0,2857.5,4.08,0,741.8
2015-09-18T00:00:00Z,2015-09-18T02:00:00+0200,,2908,2809.9,0,1074.5,2606.7,,3.67,0,2900,3.67,0,781.2
2015-09-18T01:00:00Z,2015-09-18T03:00:00+0200,,2906,2821.3,0,1088.1,2559.4,,3.49,0,2833.9,3.49,0,813.6
2015-09-18T02:00:00Z,2015-09-18T04:00:00+0200,,2955,2869.43,0,1088.8,2426.3,,3.94,0,2700.8,3.94,0,814.2
2015-09-18T03:00:00Z,2015-09-18T05:00:00+0200,,3161,3103.37,0,1079.8,2314.2,,5.48,0,2605.4,5.48,0,788.6
2015-09-18T04:00:00Z,2015-09-18T06:00:00+0200,,3762,3717.87,0.04,1080.9,2062.4,,13.47,0,2393.6,17.87,0,749.7
2015-09-18T05:00:00Z,2015-09-18T07:00:00+0200,,4290,4231.02,12.32,1072.2,1801.7,,15.07,8,2155.3,20.41,5,718.6
2015-09-18T06:00:00Z,2015-09-18T08:00:00+0200,,4534,4410.57,66.41,1055.9,1693.8,,20.94,47,2052.6,20.94,23,697.1
2015-09-18T07:00:00Z,2015-09-18T09:00:00+0200,,4577,4466.09,140.98,1057.7,1900.7,,21.09,106,2246.1,21.09,38,712.4
2015-09-18T08:00:00Z,2015-09-18T10:00:00+0200,,4619,4518.23,209.71,1079.8,2129.5,,21.58,152,2469.2,21.58,58,740.1
2015-09-18T09:00:00Z,2015-09-18T11:00:00+0200,,4566,4467.08,251.67,1032.5,2224.7,,21.52,173,2510.3,21.52,78,747
2015-09-18T10:00:00Z,2015-09-18T12:00:00+0200,,4405,4320.46,288.18,920,2245.1,,18.52,199,2460.5,20.92,89,704.7
2015-09-18T11:00:00Z,2015-09-18T13:00:00+0200,,4282,4168.94,272.86,854.8,2259.4,,14.65,192,2461,20.24,80,653.1
2015-09-18T12:00:00Z,2015-09-18T14:00:00+0200,,4111,4019.53,287,815.7,2222.2,,14.13,192,2441.1,18.26,94,596.8
2015-09-18T13:00:00Z,2015-09-18T15:00:00+0200,,3964,3871.75,264.8,756.9,2127.9,,18.54,177,2355.4,18.91,83,529.4
2015-09-18T14:00:00Z,2015-09-18T16:00:00+0200,,3941,3840.07,191.56,689.1,1952.6,,20.13,136,2158.4,20.13,52,483.3
2015-09-18T15:00:00Z,2015-09-18T17:00:00+0200,,4123,4035.14,115.61,636.8,1648.2,,20.96,83,1929.8,20.96,27,355.2
2015-09-18T16:00:00Z,2015-09-18T18:00:00+0200,,4092,4054.75,40.38,644.4,1183,,21.7,29,1554.5,30.57,8,272.9
2015-09-18T17:00:00Z,2015-09-18T19:00:00+0200,,3933,3881.58,2.4,567.2,841,,22.09,2,1196.4,30.6,0,211.8
2015-09-18T18:00:00Z,2015-09-18T20:00:00+0200,,3849,3809.69,0,544.1,688.3,,21.2,0,1038.1,21.2,0,194.3
2015-09-18T19:00:00Z,2015-09-18T21:00:00+0200,,3578,3528.85,0,502.4,664.5,,20.11,0,998.1,20.11,0,168.8
2015-09-18T20:00:00Z,2015-09-18T22:00:00+0200,,3323,3263.49,0,429.1,626.6,,18.4,0,903.9,18.4,0,151.8
2015-09-18T21:00:00Z,2015-09-18T23:00:00+0200,,3042,2981.96,0,395.5,601.3,,13.15,0,842.5,13.15,0,154.4
2015-09-18T22:00:00Z,2015-09-19T00:00:00+0200,,2813,2774.05,0,368.1,571.1,,7.92,0,783.1,7.92,0,156
2015-09-18T23:00:00Z,2015-09-19T01:00:00+0200,,2657,2666.81,0,396.5,528.4,,6.51,0,727.9,6.51,0,197
2015-09-19T00:00:00Z,2015-09-19T02:00:00+0200,,2577,2605.06,0,337.3,469.7,,5.83,0,652.2,5.83,0,154.8
2015-09-19T01:00:00Z,2015-09-19T03:00:00+0200,,2557,2566.81,0,301.1,460,,5.87,0,648.7,5.87,0,112.3
2015-09-19T02:00:00Z,2015-09-19T04:00:00+0200,,2564,2571.02,0,312.4,455.9,,6.29,0,662.8,6.29,0,105.5
2015-09-19T03:00:00Z,2015-09-19T05:00:00+0200,NL_wind_offshore_generation_actual,2619,2595.17,0.01,282.4,419.8,,8.15,0,616.9,8.15,0,85.2
2015-09-19T04:00:00Z,2015-09-19T06:00:00+0200,,2789,2749.5,0.02,307.8,421.3,,11.84,0,646,11.84,0,83.1
2015-09-19T05:00:00Z,2015-09-19T07:00:00+0200,,3045,2989.98,10.43,303.1,434.4,,14.81,8,657.3,14.81,3,80.3
2015-09-19T06:00:00Z,2015-09-19T08:00:00+0200,,3380,3332.88,56.72,291.4,454.4,,19.92,47,664.9,19.92,13,81
2015-09-19T07:00:00Z,2015-09-19T09:00:00+0200,,3576,3526.03,135.12,316,498.5,,32.99,111,734.6,32.99,27,79.9
2015-09-19T08:00:00Z,2015-09-19T10:00:00+0200,,3683,3621.56,197.71,365.2,682.3,,30.06,154,994.2,30.06,44,53.3
2015-09-19T09:00:00Z,2015-09-19T11:00:00+0200,,3674,3618.86,236.05,369.9,808.2,,21.13,175,1112,21.13,62,66.1
2015-09-19T10:00:00Z,2015-09-19T12:00:00+0200,,3611,3562.59,259.8,297,881.3,,20.69,173,1103.4,20.69,84,74.9
2015-09-19T11:00:00Z,2015-09-19T13:00:00+0200,,3549,3486.31,255.05,287.6,934,,19.92,170,1162.6,19.92,87,58.9
2015-09-19T12:00:00Z,2015-09-19T14:00:00+0200,,3489,3424.28,265.27,396.9,1059.1,,19.47,175,1419.2,19.47,91,36.7
2015-09-19T13:00:00Z,2015-09-19T15:00:00+0200,,3432,3376.13,237.31,452.3,1115,,19.27,148,1538.4,19.27,87,28.9
2015-09-19T14:00:00Z,2015-09-19T16:00:00+0200,,3471,3414.44,176.07,454.4,1178.5,,18.72,109,1582.4,18.72,62,50.4
2015-09-19T15:00:00Z,2015-09-19T17:00:00+0200,,3713,3655.19,91.46,539.5,1117.5,,18.89,56,1585.5,18.89,30,71.5
2015-09-19T16:00:00Z,2015-09-19T18:00:00+0200,,3743,3686.95,30.47,595,1003.6,,19.73,21,1521.9,19.73,7,76.7
2015-09-19T17:00:00Z,2015-09-19T19:00:00+0200,,3665,3597.18,1.46,684.7,963.5,,20.08,1,1549.8,20.08,0,98.5
2015-09-19T18:00:00Z,2015-09-19T20:00:00+0200,,3599,3553.31,0.01,736.5,983.3,,20.06,0,1622.8,20.06,0,97
2015-09-19T19:00:00Z,2015-09-19T21:00:00+0200,,3371,3325.26,0,777,1050.3,,18.18,0,1672.3,18.18,0,155
2015-09-19T20:00:00Z,2015-09-19T22:00:00+0200,,3127,3078.45,0,831.5,1102.7,,17.25,0,1718.5,17.25,0,215.7
2015-09-19T21:00:00Z,2015-09-19T23:00:00+0200,,2881,2858.3,0,868,1088,,15.46,0,1750.5,15.46,0,205.5
2015-09-19T22:00:00Z,2015-09-20T00:00:00+0200,,2742,2681.85,0,892.7,1099.9,,0.09,0,1768.7,12.36,0,223.9
2015-09-19T23:00:00Z,2015-09-20T01:00:00+0200,,2577,2546.86,0,892.1,1062.8,,9.96,0,1731.5,9.96,0,223.4
2015-09-20T00:00:00Z,2015-09-20T02:00:00+0200,,2485,2475.58,0,853.3,1031.4,,9.42,0,1670.1,9.42,0,214.6
2015-09-20T01:00:00Z,2015-09-20T03:00:00+0200,,2454,2443.88,0,906.2,1064.7,,9.37,0,1681.5,9.37,0,289.4
2015-09-20T02:00:00Z,2015-09-20T04:00:00+0200,,2465,2474.54,0,878.5,1098.3,,9.81,0,1624.2,9.81,0,352.6
2015-09-20T03:00:00Z,2015-09-20T05:00:00+0200,,2503,2522.93,0.01,935.9,1029.5,,10.07,0,1527.2,10.07,0,438.1
2015-09-20T04:00:00Z,2015-09-20T06:00:00+0200,,2661,2686.68,0.02,922.9,977.3,,12.51,0,1432.2,12.51,0,468
2015-09-20T05:00:00Z,2015-09-20T07:00:00+0200,,2847,2849.68,10.55,944,850.7,,16.24,7,1380.2,16.24,4,414.5
2015-09-20T06:00:00Z,2015-09-20T08:00:00+0200,,3169,3155.78,66.55,886.7,718.3,,18.99,52,1222.7,18.99,18,382.4
2015-09-20T07:00:00Z,2015-09-20T09:00:00+0200,,3386,3339.12,153.26,878,769.9,,19.73,123,1190.1,19.73,34,457.8
2015-09-20T08:00:00Z,2015-09-20T10:00:00+0200,,3482,3421.15,220.43,870.7,976.6,,19.38,181,1346,19.38,40,501.3
2015-09-20T09:00:00Z,2015-09-20T11:00:00+0200,,3523,3470.75,281.26,766.2,1001.6,,19.95,226,1244.9,19.95,56,522.9
2015-09-20T10:00:00Z,2015-09-20T12:00:00+0200,,3513,3466.11,309.56,672,933,,18.36,236,1126.8,18.81,75,478.2
2015-09-20T11:00:00Z,2015-09-20T13:00:00+0200,,3470,3426.38,311.25,599.3,939.8,,15.72,230,1109.3,18.31,81,429.8
2015-09-20T12:00:00Z,2015-09-20T14:00:00+0200,,3426,3397.95,300.43,623.9,858.9,,15.91,226,1026.2,17.97,72,456.6
2015-09-20T13:00:00Z,2015-09-20T15:00:00+0200,,3400,3364.13,268.06,580.5,751,,16.03,200,948.3,17.44,66,383.2
2015-09-20T14:00:00Z,2015-09-20T16:00:00+0200,,3470,3434.43,219.01,488.3,728.1,,16.04,159,950.1,17.1,54,266.3
2015-09-20T15:00:00Z,2015-09-20T17:00:00+0200,,3770,3733.87,125.77,544.5,655.5,,21.06,94,972.8,21.06,27,227.2
2015-09-20T16:00:00Z,2015-09-20T18:00:00+0200,,3849,3841.44,41.96,517.2,501,,22.19,31,784,22.19,7,234.2
2015-09-20T17:00:00Z,2015-09-20T19:00:00+0200,,3803,3779.31,2.13,407.4,371.6,,22.95,1,619.3,22.95,0,159.6
2015-09-20T18:00:00Z,2015-09-20T20:00:00+0200,,3761,3741.62,0,358.7,376.4,,23.31,0,616.5,23.31,0,118.6
2015-09-20T19:00:00Z,2015-09-20T21:00:00+0200,,3486,3453.71,0,361.5,373.1,,22.6,0,578.2,22.6,0,156.4
2015-09-20T20:00:00Z,2015-09-20T22:00:00+0200,,3176,3144.76,0,372.1,375.1,,21.33,0,532.8,21.33,0,214.4
2015-09-20T21:00:00Z,2015-09-20T23:00:00+0200,,2899,2881.09,0,383.8,345.5,,19.59,0,503.2,19.59,0,226
2015-09-20T22:00:00Z,2015-09-21T00:00:00+0200,,2702,2669.97,0,289.9,327.8,,19.51,0,457.9,19.51,0,159.8
2015-09-20T23:00:00Z,2015-09-21T01:00:00+0200,,2619,2590.75,0,281.8,277.9,,18.5,0,402.1,18.5,0,157.6
2015-09-21T00:00:00Z,2015-09-21T02:00:00+0200,,2567,2531.45,0,283.4,229.8,,18.18,0,350.1,18.18,0,163.1
2015-09-21T01:00:00Z,2015-09-21T03:00:00+0200,,2581,2543.45,0,221.2,206,,18.88,0,299.6,18.88,0,127.6
2015-09-21T02:00:00Z,2015-09-21T04:00:00+0200,,2646,2608.27,0,187,171.6,,19.91,0,246.2,19.91,0,112.5
2015-09-21T03:00:00Z,2015-09-21T05:00:00+0200,,2912,2893.01,0.01,190.1,135.2,,21.53,0,203.5,21.53,0,121.7
2015-09-21T04:00:00Z,2015-09-21T06:00:00+0200,,3593,3575.41,0.02,131.5,119.9,,39.07,0,158.7,23.35,0,92.8
2015-09-21T05:00:00Z,2015-09-21T07:00:00+0200,,4154,4085.7,9.98,120.7,110,,49.54,6,142.3,24.94,5,88.4
2015-09-21T06:00:00Z,2015-09-21T08:00:00+0200,,4387,4287.86,59.47,108.5,103.4,,50.55,31,149.8,32.18,31,62.2
2015-09-21T07:00:00Z,2015-09-21T09:00:00+0200,,4447,4332.53,119.76,102.9,103,,46.93,63,131.7,32.29,58,74.1
2015-09-21T08:00:00Z,2015-09-21T10:00:00+0200,IE_load_entsoe_transparency,4519,4421.03,149.46,136.6,103.1,,42.01,78,127.5,33.06,73,112.2
2015-09-21T09:00:00Z,2015-09-21T11:00:00+0200,,4511,4441.3,175.25,99.3,162.4,,38.99,90,146.5,32.08,83,115.2
2015-09-21T10:00:00Z,2015-09-21T12:00:00+0200,,4435,4367.87,170.07,86.6,214.8,,34.75,75,181.9,29.5,91,119.5
2015-09-21T11:00:00Z,2015-09-21T13:00:00+0200,,4445,4372.32,134.75,107,208.3,,30.65,59,175.1,28.97,74,140.2
2015-09-21T12:00:00Z,2015-09-21T14:00:00+0200,,4368,4297.22,107.8,165.6,222.3,,29.88,48,210.6,24.1,57,177.3
2015-09-21T13:00:00Z,2015-09-21T15:00:00+0200,,4231,4145.72,77.16,182.5,226.8,,32.24,36,261.5,24.03,38,147.9
2015-09-21T14:00:00Z,2015-09-21T16:00:00+0200,,4235,4192.95,43.62,153.5,166.3,,36.63,25,243.8,24.29,17,76
2015-09-21T15:00:00Z,2015-09-21T17:00:00+0200,,4520,4495.46,22.14,171.8,129,,40.68,13,234.7,41.27,8,66.1
2015-09-21T16:00:00Z,2015-09-21T18:00:00+0200,,4437,4396.39,6.33,226.1,137.1,,47.77,4,300.5,47.77,2,62.7
2015-09-21T17:00:00Z,2015-09-21T19:00:00+0200,,4339,4318.08,0.14,226.7,175.2,,52.45,0,311.2,23.46,0,90.7
2015-09-21T18:00:00Z,2015-09-21T20:00:00+0200,,4134,4098.27,0,317.1,216.6,,31.25,0,399.7,23.57,0,134
2015-09-21T19:00:00Z,2015-09-21T21:00:00+0200,,3826,3798.24,0,382.1,268.7,,27.52,0,479.4,22.68,0,171.4
2015-09-21T20:00:00Z,2015-09-21T22:00:00+0200,,3467,3433.86,0,515.7,315.1,,22.19,0,633.2,20.27,0,197.6
2015-09-21T21:00:00Z,2015-09-21T23:00:00+0200,,3119,3088.37,0,555.4,358.8,,14.94,0,676.4,14.94,0,237.9
2015-09-21T22:00:00Z,2015-09-22T00:00:00+0200,,2881,2875.15,0,591.3,428.8,,13.24,0,761.8,13.24,0,258.3
2015-09-21T23:00:00Z,2015-09-22T01:00:00+0200,,2761,2738.24,0,613.5,510.6,,12.16,0,863.5,12.16,0,260.6
2015-09-22T00:00:00Z,2015-09-22T02:00:00+0200,,2702,2693.67,0,665.6,607.6,,11.96,0,1021,11.96,0,252.2
2015-09-22T01:00:00Z,2015-09-22T03:00:00+0200,,2703,2694.59,0,530.1,641.3,,11.74,0,986.7,11.74,0,184.7
2015-09-22T02:00:00Z,2015-09-22T04:00:00+0200,BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual,2773,2755.98,0,517.3,636.9,,12.09,0,985.5,12.09,0,168.7
2015-09-22T03:00:00Z,2015-09-22T05:00:00+0200,,3019,3002.66,0,582.7,704.5,,12.18,0,1090.2,17.32,0,197
2015-09-22T04:00:00Z,2015-09-22T06:00:00+0200,,3706,3657.89,0.01,629.2,703.7,,21.05,0,1139.4,21.05,0,193.5
2015-09-22T05:00:00Z,2015-09-22T07:00:00+0200,,4315,4248.78,3.25,677,712.5,,22.84,2,1162.6,22.84,2,226.9
2015-09-22T06:00:00Z,2015-09-22T08:00:00+0200,,4514,4444.59,21.9,737.2,662.6,,23.43,13,1100.9,23.43,9,298.9
2015-09-22T07:00:00Z,2015-09-22T09:00:00+0200,,4557,4501.24,44.65,787,626.4,,23.14,28,1042.2,23.14,18,371.2
2015-09-22T08:00:00Z,2015-09-22T10:00:00+0200,,4647,4575.3,72.18,767.7,639.3,,23.04,49,1033.7,23.04,24,373.2
2015-09-22T09:00:00Z,2015-09-22T11:00:00+0200,,4630,4575.27,95.16,683,612,,22.88,67,1076.7,22.88,29,218.3
2015-09-22T10:00:00Z,2015-09-22T12:00:00+0200,,4567,4520.13,101.38,771.1,615.2,,22.71,71,1133.8,22.71,30,252.5
2015-09-22T11:00:00Z,2015-09-22T13:00:00+0200,NL_wind_offshore_generation_actual,4552,4505.93,105.25,680.5,697.6,,22.76,66,1103.9,22.76,38,274.2
2015-09-22T12:00:00Z,2015-09-22T14:00:00+0200,,4474,4433.24,91.09,701.5,728.5,,22.79,57,1136.8,22.79,33,293.2
2015-09-22T13:00:00Z,2015-09-22T15:00:00+0200,,4331,4299.13,78.64,701.3,700.4,,22.87,51,1088.2,22.87,27,313.5
2015-09-22T14:00:00Z,2015-09-22T16:00:00+0200,,4298,4275.15,58.82,658.9,645.2,,31.92,38,999.8,22.93,19,304.3
2015-09-22T15:00:00Z,2015-09-22T17:00:00+0200,,4537,4513.53,36.47,454.2,499.7,,39.21,26,775.4,23.36,9,178.5
2015-09-22T16:00:00Z,2015-09-22T18:00:00+0200,,4414,4367.85,12.42,409.4,410.3,,42.06,9,702.6,42.06,1,117.1
2015-09-22T17:00:00Z,2015-09-22T19:00:00+0200,,4330,4312.05,0.31,357.5,324.1,,25.83,0,576.2,43.59,0,105.4
2015-09-22T18:00:00Z,2015-09-22T20:00:00+0200,,4179,4144.34,0,330.8,283.2,,23.35,0,530.8,38.43,0,83.2
2015-09-22T19:00:00Z,2015-09-22T21:00:00+0200,,3852,3833.25,0,261.5,262,,21.91,0,427.4,21.91,0,96.1
2015-09-22T20:00:00Z,2015-09-22T22:00:00+0200,,3483,3465.92,0,220.4,232.1,,19.74,0,334.6,19.74,0,117.8
2015-09-22T21:00:00Z,2015-09-22T23:00:00+0200,,3133,3112.17,0,222.7,204.7,,14.14,0,285.2,14.14,0,142.1
2015-09-22T22:00:00Z,2015-09-23T00:00:00+0200,,2909,2872.8,0,192.5,183.6,,14.5,0,223.9,14.5,0,152.2
2015-09-22T23:00:00Z,2015-09-23T01:00:00+0200,,2802,2772.52,0,219.7,139,,12.61,0,197.2,12.61,0,161.5
2015-09-23T00:00:00Z,2015-09-23T02:00:00+0200,,2771,2732.07,0,139,100.2,,12.74,0,119.2,12.74,0,120.1
2015-09-23T01:00:00Z,2015-09-23T03:00:00+0200,,2782,2737.18,0,182.5,78.1,,12.79,0,150.4,12.79,0,110.2
2015-09-23T02:00:00Z,2015-09-23T04:00:00+0200,,2856,2799.95,0,139.3,70.3,,13.21,0,118,13.21,0,91.7
2015-09-23T03:00:00Z,2015-09-23T05:00:00+0200,,3099,3051.75,0,99.1,57,,19.15,0,73.7,19.15,0,82.5
2015-09-23T04:00:00Z,2015-09-23T06:00:00+0200,,3780,3740.33,0,92.2,65.2,,45.47,0,75.5,21.69,0,81.9
2015-09-23T05:00:00Z,2015-09-23T07:00:00+0200,,4347,4319.45,5.32,62.7,54.8,,47.98,3,74,23.76,3,43.6
