# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19870928,   18,   15,   99
  260,19870928,   19,   10,   85
  260,19870928,   20,    5,   76
  260,19870928,   21,    0,   57
  260,19870928,   22,    5,   62
  260,19870928,   23,    5,   49
  260,19870928,   24,    0,   42
  260,19870929,    1,    0,   36
  260,19870929,    2,    0,   29
  260,19870929,    3,    0,   32
  260,19870929,    4,    0,   32
  260,19870929,    5,    0,   29
  260,19870929,    6,    0,   42
  260,19870929,    7,    5,   85
  260,19870929,    8,   10,   96
  260,19870929,    9,   10,  115
  260,19870929,   10,   15,  135
  260,19870929,   11,   21,  136
  260,19870929,   12,   21,  141
  260,19870929,   13,   31,  140
  260,19870929,   14,   41,  143
  260,19870929,   15,   31,  139
  260,19870929,   16,   31,  139
  260,19870929,   17,   21,  127
  260,19870929,   18,   15,  113
  260,19870929,   19,   21,  104
  260,19870929,   20,   21,   93
  260,19870929,   21,   21,   86
  260,19870929,   22,   21,   75
  260,19870929,   23,   15,   63
  260,19870929,   24,   10,   55
  260,19870930,    1,   10,   51
  260,19870930,    2,   10,   49
  260,19870930,    3,   15,   50
  260,19870930,    4,   15,   44
  260,19870930,    5,   21,   45
  260,19870930,    6,   21,   47
  260,19870930,    7,   21,   56
  260,19870930,    8,   26,   81
  260,19870930,    9,   31,  105
  260,19870930,   10,   36,  120
  260,19870930,   11,   46,  130
  260,19870930,   12,   51,  138
  260,19870930,   13,   51,  141
  260,19870930,   14,   51,  141
  260,19870930,   15,   51,  139
  260,19870930,   16,   46,  134
  260,19870930,   17,   36,  122
  260,19870930,   18,   31,  106
  260,19870930,   19,   31,   96
  260,19870930,   20,   26,   94
  260,19870930,   21,   31,   86
  260,19870930,   22,   26,   76
  260,19870930,   23,   21,   67
  260,19870930,   24,   21,   68
  260,19871001,    1,   31,   70
  260,19871001,    2,   31,   68
  260,19871001,    3,   36,   65
  260,19871001,    4,   36,   66
  260,19871001,    5,   31,   67
  260,19871001,    6,   41,   68
  260,19871001,    7,   41,   77
  260,19871001,    8,   41,   92
  260,19871001,    9,   57,  112
  260,19871001,   10,   67,  131
  260,19871001,   11,   72,  139
  260,19871001,   12,   67,  148
  260,19871001,   13,   62,  143
  260,19871001,   14,   62,  146
  260,19871001,   15,   57,  147
  260,19871001,   16,   51,  146
  260,19871001,   17,   36,  133
  260,19871001,   18,   26,  116
  260,19871001,   19,   31,  103
  260,19871001,   20,   26,   93
  260,19871001,   21,   26,   85
  260,19871001,   22,   21,   80
  260,19871001,   23,   21,   74
  260,19871001,   24,   31,   73
  260,19871002,    1,   31,   71
  260,19871002,    2,   31,   67
  260,19871002,    3,   31,   67
  260,19871002,    4,   31,   65
  260,19871002,    5,   31,   60
  260,19871002,    6,   26,   60
  260,19871002,    7,   36,   73
  260,19871002,    8,   36,   93
  260,19871002,    9,   51,  116
  260,19871002,   10,   51,  130
  260,19871002,   11,   57,  137
  260,19871002,   12,   72,  147
  260,19871002,   13,   67,  151
  260,19871002,   14,   57,  158
  260,19871002,   15,   51,  158
  260,19871002,   16,   46,  147
  260,19871002,   17,   36,  137
  260,19871002,   18,   36,  120
  260,19871002,   19,   31,  112
  260,19871002,   20,   26,  102
  260,19871002,   21,   26,   99
  260,19871002,   22,   31,   96
  260,19871002,   23,   26,   90
  260,19871002,   24,   26,   80
  260,19871003,    1,   31,   79
  260,19871003,    2,   36,   75
  260,19871003,    3,   36,   69
  260,19871003,    4,   36,   66
  260,19871003,    5,   26,   60
  260,19871003,    6,   31,   59
  260,19871003,    7,   36,   65
  260,19871003,    8,   41,   82
  260,19871003,    9,   46,  103
  260,19871003,   10,   51,  117
  260,19871003,   11,   51,  126
  260,19871003,   12,   51,  140
  260,19871003,   13,   51,  141
  260,19871003,   14,   46,  143
  260,19871003,   15,   51,  138
  260,19871003,   16,   41,  132
  260,19871003,   17,   31,  118
  260,19871003,   18,   26,  103
  260,19871003,   19,   26,   97
  260,19871003,   20,   31,   92
  260,19871003,   21,   26,   77
  260,19871003,   22,   21,   74
  260,19871003,   23,   15,   69
  260,19871003,   24,   21,   67
  260,19871004,    1,   21,   64
  260,19871004,    2,   15,   63
  260,19871004,    3,   15,   65
  260,19871004,    4,   15,   62
  260,19871004,    5,   15,   57
  260,19871004,    6,   21,   64
  260,19871004,    7,   26,   75
  260,19871004,    8,   26,   93
  260,19871004,    9,   31,   99
  260,19871004,   10,   31,  116
  260,19871004,   11,   36,  134
  260,19871004,   12,   36,  139
  260,19871004,   13,   31,  156
  260,19871004,   14,   36,  172
  260,19871004,   15,   31,  172
  260,19871004,   16,   21,  168
  260,19871004,   17,   10,  151
  260,19871004,   18,   15,  136
  260,19871004,   19,   15,  133
  260,19871004,   20,   15,  133
  260,19871004,   21,   21,  133
  260,19871004,   22,   15,  121
  260,19871004,   23,   15,  118
  260,19871004,   24,   15,  116
  260,19871005,    1,   15,  109
  260,19871005,    2,   10,  103
  260,19871005,    3,   10,   97
  260,19871005,    4,   10,   95
  260,19871005,    5,   10,   97
  260,19871005,    6,   10,   95
  260,19871005,    7,   15,  102
  260,19871005,    8,   15,  127
  260,19871005,    9,   21,  136
  260,19871005,   10,   26,  155
  260,19871005,   11,   31,  180
  260,19871005,   12,   36,  177
  260,19871005,   13,   36,  187
  260,19871005,   14,   31,  186
  260,19871005,   15,   31,  182
  260,19871005,   16,   31,  178
  260,19871005,   17,   36,  171
  260,19871005,   18,   41,  155
  260,19871005,   19,   36,  151
  260,19871005,   20,   31,  152
  260,19871005,   21,   31,  156
  260,19871005,   22,   41,  156
  260,19871005,   23,   41,  155
  260,19871005,   24,   36,  155
  260,19871006,    1,   36,  157
  260,19871006,    2,   31,  158
  260,19871006,    3,   31,  159
  260,19871006,    4,   21,  157
  260,19871006,    5,   15,  156
  260,19871006,    6,   15,  157
  260,19871006,    7,   26,  157
  260,19871006,    8,   31,  161
  260,19871006,    9,   36,  161
  260,19871006,   10,   46,  150
  260,19871006,   11,   36,  153
  260,19871006,   12,   36,  159
  260,19871006,   13,   46,  167
  260,19871006,   14,   51,  163
  260,19871006,   15,   51,  162
  260,19871006,   16,   51,  152
  260,19871006,   17,   46,  145
  260,19871006,   18,   51,  134
  260,19871006,   19,   41,  119
  260,19871006,   20,   36,  117
  260,19871006,   21,   41,  111
  260,19871006,   22,   41,  101
  260,19871006,   23,   31,   96
  260,19871006,   24,   46,   91
  260,19871007,    1,   31,   87
  260,19871007,    2,   26,   82
  260,19871007,    3,   21,   74
  260,19871007,    4,   26,   84
  260,19871007,    5,   31,   76
  260,19871007,    6,   41,   79
  260,19871007,    7,   41,   82
  260,19871007,    8,   41,   89
  260,19871007,    9,   41,  101
  260,19871007,   10,   57,  114
  260,19871007,   11,   62,  129
  260,19871007,   12,   62,  130
  260,19871007,   13,   62,  133
  260,19871007,   14,   62,  132
  260,19871007,   15,   67,  128
  260,19871007,   16,   67,  117
  260,19871007,   17,   67,  115
  260,19871007,   18,   67,  122
  260,19871007,   19,   72,  126
  260,19871007,   20,   77,  129
  260,19871007,   21,   82,  132
  260,19871007,   22,   77,  135
  260,19871007,   23,   82,  137
  260,19871007,   24,   87,  139
  260,19871008,    1,   82,  140
  260,19871008,    2,   72,  136
  260,19871008,    3,   51,  137
  260,19871008,    4,   51,  132
  260,19871008,    5,   51,  129
  260,19871008,    6,   51,  126
  260,19871008,    7,   67,  123
  260,19871008,    8,   51,  125
  260,19871008,    9,   57,  117
  260,19871008,   10,   62,  108
  260,19871008,   11,   57,  117
  260,19871008,   12,   67,  119
  260,19871008,   13,   82,   97
  260,19871008,   14,   67,  121
  260,19871008,   15,   77,  125
  260,19871008,   16,   82,  118
  260,19871008,   17,   67,  103
  260,19871008,   18,   51,   84
  260,19871008,   19,   51,   73
  260,19871008,   20,   57,   69
  260,19871008,   21,   51,   67
  260,19871008,   22,   46,   78
  260,19871008,   23,   41,   77
  260,19871008,   24,   51,   76
  260,19871009,    1,   36,   71
  260,19871009,    2,   31,   58
  260,19871009,    3,   26,   61
  260,19871009,    4,   36,   66
  260,19871009,    5,   46,   60
  260,19871009,    6,   46,   68
  260,19871009,    7,   51,   76
  260,19871009,    8,   62,   85
  260,19871009,    9,   62,   96
  260,19871009,   10,   67,  102
  260,19871009,   11,   62,  123
  260,19871009,   12,   67,  144
  260,19871009,   13,   62,  151
  260,19871009,   14,   72,  149
  260,19871009,   15,   51,  142
  260,19871009,   16,   46,  135
  260,19871009,   17,   46,  127
  260,19871009,   18,   36,  117
  260,19871009,   19,   46,  117
  260,19871009,   20,   51,  115
  260,19871009,   21,   57,  112
  260,19871009,   22,   51,  110
  260,19871009,   23,   46,  107
  260,19871009,   24,   46,  103
  260,19871010,    1,   46,  102
  260,19871010,    2,   51,  102
  260,19871010,    3,   46,  103
  260,19871010,    4,   46,  109
  260,19871010,    5,   46,  110
  260,19871010,    6,   51,  108
  260,19871010,    7,   51,  119
  260,19871010,    8,   51,  126
  260,19871010,    9,   51,  139
  260,19871010,   10,   46,  158
  260,19871010,   11,   46,  167
  260,19871010,   12,   51,  190
  260,19871010,   13,   51,  198
  260,19871010,   14,   36,  194
  260,19871010,   15,   26,  186
  260,19871010,   16,   31,  178
  260,19871010,   17,   31,  177
  260,19871010,   18,   31,  167
  260,19871010,   19,   36,  157
  260,19871010,   20,   31,  155
  260,19871010,   21,   46,  157
  260,19871010,   22,   57,  167
  260,19871010,   23,   57,  175
  260,19871010,   24,   82,  166
  260,19871011,    1,   87,  125
  260,19871011,    2,   98,  109
  260,19871011,    3,   82,   98
  260,19871011,    4,   82,   88
  260,19871011,    5,   51,   85
  260,19871011,    6,   51,   78
  260,19871011,    7,   46,   82
  260,19871011,    8,   36,   86
  260,19871011,    9,   41,   95
  260,19871011,   10,   31,   93
  260,19871011,   11,   31,   98
  260,19871011,   12,   36,  118
  260,19871011,   13,   36,  122
  260,19871011,   14,   36,  131
  260,19871011,   15,   21,  124
  260,19871011,   16,   21,  118
  260,19871011,   17,   15,   97
  260,19871011,   18,    5,   74
  260,19871011,   19,    0,   60
  260,19871011,   20,    0,   57
  260,19871011,   21,    0,   54
  260,19871011,   22,    5,   52
  260,19871011,   23,    5,   50
  260,19871011,   24,    0,   48
  260,19871012,    1,    0,   53
  260,19871012,    2,    0,   59
  260,19871012,    3,    5,   62
  260,19871012,    4,    5,   68
  260,19871012,    5,   10,   68
  260,19871012,    6,    5,   67
  260,19871012,    7,    5,   71
  260,19871012,    8,    0,   74
  260,19871012,    9,    5,   82
  260,19871012,   10,   10,   92
  260,19871012,   11,   21,   92
  260,19871012,   12,   36,   97
  260,19871012,   13,   31,   88
  260,19871012,   14,   36,   86
  260,19871012,   15,   31,   97
  260,19871012,   16,   31,   94
  260,19871012,   17,   26,   97
  260,19871012,   18,   26,   90
  260,19871012,   19,   21,   84
  260,19871012,   20,   21,   84
  260,19871012,   21,   21,   86
  260,19871012,   22,   31,   94
  260,19871012,   23,   26,   86
  260,19871012,   24,   21,   75
  260,19871013,    1,   15,   71
  260,19871013,    2,   15,   60
  260,19871013,    3,   15,   55
  260,19871013,    4,   21,   59
  260,19871013,    5,   21,   60
  260,19871013,    6,   26,   60
  260,19871013,    7,   26,   67
  260,19871013,    8,   31,   80
  260,19871013,    9,   31,   94
  260,19871013,   10,   36,   97
  260,19871013,   11,   36,  105
  260,19871013,   12,   36,  115
  260,19871013,   13,   31,  126
  260,19871013,   14,   36,  135
  260,19871013,   15,   31,  131
  260,19871013,   16,   41,  103
  260,19871013,   17,   21,   98
  260,19871013,   18,   26,   91
  260,19871013,   19,   21,   87
  260,19871013,   20,   21,   90
  260,19871013,   21,   31,   89
  260,19871013,   22,   36,   86
  260,19871013,   23,   36,   84
  260,19871013,   24,   36,   81
  260,19871014,    1,   36,   80
  260,19871014,    2,   31,   79
  260,19871014,    3,   31,   75
  260,19871014,    4,   26,   71
  260,19871014,    5,   26,   73
  260,19871014,    6,   31,   77
  260,19871014,    7,   31,   75
  260,19871014,    8,   31,   83
  260,19871014,    9,   41,   97
  260,19871014,   10,   46,  115
  260,19871014,   11,   46,  122
  260,19871014,   12,   46,  131
  260,19871014,   13,   51,  131
  260,19871014,   14,   51,  141
  260,19871014,   15,   46,  131
  260,19871014,   16,   31,  123
  260,19871014,   17,   21,  114
  260,19871014,   18,   26,  109
  260,19871014,   19,   31,  112
  260,19871014,   20,   46,  112
  260,19871014,   21,   51,  108
  260,19871014,   22,   51,  104
  260,19871014,   23,   77,  109
  260,19871014,   24,   87,  111
  260,19871015,    1,   77,  114
  260,19871015,    2,   77,  120
  260,19871015,    3,   67,  131
  260,19871015,    4,   67,  132
  260,19871015,    5,   67,  133
  260,19871015,    6,   77,  123
  260,19871015,    7,   62,  121
  260,19871015,    8,   62,  126
  260,19871015,    9,   62,  123
  260,19871015,   10,   57,  123
  260,19871015,   11,   51,  123
  260,19871015,   12,   46,  125
  260,19871015,   13,   46,  129
  260,19871015,   14,   41,  119
  260,19871015,   15,   41,  126
  260,19871015,   16,   46,  140
  260,19871015,   17,   67,  147
  260,19871015,   18,   72,  150
  260,19871015,   19,   72,  151
  260,19871015,   20,   77,  157
  260,19871015,   21,   82,  161
  260,19871015,   22,   82,  164
  260,19871015,   23,   77,  171
  260,19871015,   24,   72,  173
  260,19871016,    1,   62,  178
  260,19871016,    2,   57,  177
  260,19871016,    3,   67,  186
  260,19871016,    4,   77,  188
  260,19871016,    5,   82,  190
  260,19871016,    6,   98,  193
  260,19871016,    7,  103,  170
  260,19871016,    8,   98,  161
  260,19871016,    9,  113,  154
  260,19871016,   10,  118,  156
  260,19871016,   11,  113,  153
  260,19871016,   12,   93,  153
  260,19871016,   13,   82,  158
  260,19871016,   14,   82,  157
  260,19871016,   15,   67,  149
  260,19871016,   16,   46,  147
  260,19871016,   17,   41,  140
  260,19871016,   18,   41,  125
  260,19871016,   19,   51,  131
  260,19871016,   20,   62,  133
  260,19871016,   21,   72,  136
  260,19871016,   22,   72,  118
  260,19871016,   23,   62,  118
  260,19871016,   24,   57,  113
  260,19871017,    1,   36,  107
  260,19871017,    2,   31,   93
  260,19871017,    3,   26,   93
  260,19871017,    4,   21,   87
  260,19871017,    5,   21,   84
  260,19871017,    6,   26,   87
  260,19871017,    7,   26,   85
  260,19871017,    8,   31,  101
  260,19871017,    9,   36,  109
  260,19871017,   10,   46,  123
  260,19871017,   11,   46,  141
  260,19871017,   12,   51,  146
  260,19871017,   13,   41,  154
  260,19871017,   14,   51,  154
  260,19871017,   15,   51,  153
  260,19871017,   16,   41,  141
  260,19871017,   17,   21,  124
  260,19871017,   18,   21,  120
  260,19871017,   19,   21,  108
  260,19871017,   20,   10,   95
  260,19871017,   21,    5,   90
  260,19871017,   22,   10,   86
  260,19871017,   23,   15,   88
  260,19871017,   24,   10,   80
  260,19871018,    1,   10,   68
  260,19871018,    2,   15,   69
  260,19871018,    3,   21,   70
  260,19871018,    4,   21,   68
  260,19871018,    5,   21,   65
  260,19871018,    6,   21,   65
  260,19871018,    7,   21,   70
  260,19871018,    8,   26,   85
  260,19871018,    9,   26,  110
  260,19871018,   10,   31,  133
  260,19871018,   11,   36,  147
  260,19871018,   12,   41,  155
  260,19871018,   13,   36,  163
  260,19871018,   14,   41,  165
  260,19871018,   15,   46,  155
  260,19871018,   16,   36,  139
  260,19871018,   17,   41,  133
  260,19871018,   18,   41,  130
  260,19871018,   19,   46,  124
  260,19871018,   20,   46,  124
  260,19871018,   21,   46,  112
  260,19871018,   22,   36,  102
  260,19871018,   23,   36,   97
  260,19871018,   24,   41,   94
  260,19871019,    1,   41,   91
  260,19871019,    2,   36,   88
  260,19871019,    3,   36,   87
  260,19871019,    4,   31,   83
  260,19871019,    5,   31,   79
  260,19871019,    6,   31,   76
  260,19871019,    7,   26,   80
  260,19871019,    8,   36,   96
  260,19871019,    9,   36,  110
  260,19871019,   10,   41,  125
  260,19871019,   11,   41,  129
  260,19871019,   12,   41,  141
  260,19871019,   13,   46,  151
  260,19871019,   14,   46,  150
  260,19871019,   15,   36,  148
  260,19871019,   16,   31,  139
  260,19871019,   17,   26,  123
  260,19871019,   18,   26,  122
  260,19871019,   19,   36,  123
  260,19871019,   20,   46,  127
  260,19871019,   21,   36,  120
  260,19871019,   22,   36,  119
  260,19871019,   23,   41,  115
  260,19871019,   24,   36,  111
  260,19871020,    1,   36,  110
  260,19871020,    2,   36,  107
  260,19871020,    3,   31,  106
  260,19871020,    4,   36,  105
  260,19871020,    5,   36,  104
  260,19871020,    6,   36,   95
  260,19871020,    7,   36,  100
  260,19871020,    8,   36,  109
  260,19871020,    9,   36,  116
  260,19871020,   10,   31,  129
  260,19871020,   11,   41,  132
  260,19871020,   12,   46,  135
  260,19871020,   13,   46,  142
  260,19871020,   14,   46,  141
  260,19871020,   15,   41,  139
  260,19871020,   16,   41,  133
  260,19871020,   17,   41,  125
  260,19871020,   18,   41,  119
  260,19871020,   19,   51,  114
  260,19871020,   20,   46,  107
  260,19871020,   21,   51,  105
  260,19871020,   22,   57,  104
  260,19871020,   23,   57,  108
  260,19871020,   24,   57,  106
  260,19871021,    1,   57,  106
  260,19871021,    2,   57,  106
  260,19871021,    3,   51,  105
  260,19871021,    4,   51,  112
  260,19871021,    5,   51,  111
  260,19871021,    6,   41,  114
  260,19871021,    7,   41,  117
  260,19871021,    8,   41,  108
  260,19871021,    9,   36,  110
  260,19871021,   10,   36,  117
  260,19871021,   11,   36,  133
  260,19871021,   12,   36,  147
  260,19871021,   13,   36,  162
  260,19871021,   14,   46,  165
  260,19871021,   15,   41,  150
  260,19871021,   16,   36,  144
  260,19871021,   17,   26,  129
  260,19871021,   18,   10,  114
  260,19871021,   19,   15,  106
  260,19871021,   20,   21,  103
  260,19871021,   21,   21,  101
  260,19871021,   22,   26,  101
  260,19871021,   23,   21,   91
  260,19871021,   24,   15,   96
  260,19871022,    1,   15,   98
  260,19871022,    2,   15,   96
  260,19871022,    3,   15,   95
  260,19871022,    4,   15,   99
  260,19871022,    5,   21,   99
  260,19871022,    6,   15,   95
  260,19871022,    7,   21,   95
  260,19871022,    8,   21,   94
  260,19871022,    9,   15,  101
  260,19871022,   10,   15,  121
  260,19871022,   11,   21,  137
  260,19871022,   12,   26,  145
  260,19871022,   13,   31,  149
  260,19871022,   14,   31,  144
  260,19871022,   15,   31,  140
  260,19871022,   16,   26,  121
  260,19871022,   17,   10,  100
  260,19871022,   18,    0,   79
  260,19871022,   19,    5,   71
  260,19871022,   20,    5,   84
  260,19871022,   21,    5,   71
  260,19871022,   22,    5,   63
  260,19871022,   23,    5,   50
  260,19871022,   24,    5,   38
  260,19871023,    1,    5,   35
  260,19871023,    2,    5,   32
  260,19871023,    3,    5,   24
  260,19871023,    4,    5,   26
  260,19871023,    5,    5,   19
  260,19871023,    6,    5,   27
  260,19871023,    7,    0,   32
  260,19871023,    8,    0,   52
  260,19871023,    9,    0,   87
  260,19871023,   10,    5,   98
  260,19871023,   11,   10,  112
  260,19871023,   12,   15,  122
  260,19871023,   13,   21,  127
  260,19871023,   14,   26,  125
  260,19871023,   15,   26,  116
  260,19871023,   16,   15,  107
  260,19871023,   17,   15,   99
  260,19871023,   18,   21,   95
  260,19871023,   19,   26,   92
  260,19871023,   20,   26,   90
  260,19871023,   21,   26,   89
  260,19871023,   22,   15,   86
  260,19871023,   23,   15,   84
  260,19871023,   24,   10,   80
  260,19871024,    1,   15,   78
  260,19871024,    2,   10,   77
  260,19871024,    3,   15,   75
  260,19871024,    4,   10,   70
  260,19871024,    5,    5,   70
  260,19871024,    6,   10,   70
  260,19871024,    7,    5,   66
  260,19871024,    8,    5,   66
  260,19871024,    9,   10,   68
  260,19871024,   10,    5,   76
  260,19871024,   11,    5,   95
  260,19871024,   12,    5,  108
  260,19871024,   13,   10,  109
  260,19871024,   14,    5,  120
  260,19871024,   15,    5,  110
  260,19871024,   16,    5,  100
  260,19871024,   17,    0,   85
  260,19871024,   18,    5,   72
  260,19871024,   19,    5,   58
  260,19871024,   20,    5,   51
  260,19871024,   21,    5,   52
  260,19871024,   22,    5,   49
  260,19871024,   23,    5,   55
  260,19871024,   24,    5,   45
  260,19871025,    1,    5,   38
  260,19871025,    2,    5,   31
  260,19871025,    3,   10,   36
  260,19871025,    4,   10,   37
  260,19871025,    5,   10,   34
  260,19871025,    6,   10,   40
  260,19871025,    7,    5,   42
  260,19871025,    8,    5,   54
  260,19871025,    9,    5,   80
  260,19871025,   10,   10,   99
  260,19871025,   11,   10,  110
  260,19871025,   12,   15,  124
  260,19871025,   13,   15,  122
  260,19871025,   14,   21,  122
  260,19871025,   15,   21,  120
  260,19871025,   16,   10,  102
  260,19871025,   17,    5,   74
  260,19871025,   18,    5,   69
  260,19871025,   19,   15,   72
  260,19871025,   20,   10,   59
  260,19871025,   21,   10,   48
  260,19871025,   22,   15,   43
  260,19871025,   23,   21,   45
  260,19871025,   24,   26,   51
  260,19871026,    1,   26,   55
  260,19871026,    2,   21,   45
  260,19871026,    3,   26,   48
  260,19871026,    4,   26,   45
  260,19871026,    5,   26,   40
  260,19871026,    6,   21,   36
  260,19871026,    7,   10,   39
  260,19871026,    8,   26,   51
  260,19871026,    9,   41,   67
  260,19871026,   10,   46,   83
  260,19871026,   11,   51,   89
  260,19871026,   12,   46,   97
  260,19871026,   13,   41,  103
  260,19871026,   14,   36,  111
  260,19871026,   15,   31,  110
  260,19871026,   16,   31,  100
  260,19871026,   17,   21,   95
  260,19871026,   18,   26,   95
  260,19871026,   19,   36,   93
  260,19871026,   20,   31,   88
  260,19871026,   21,   31,   83
  260,19871026,   22,   41,   82
  260,19871026,   23,   36,   78
  260,19871026,   24,   31,   77
  260,19871027,    1,   36,   82
  260,19871027,    2,   31,   79
  260,19871027,    3,   31,   81
  260,19871027,    4,   31,   75
  260,19871027,    5,   36,   75
  260,19871027,    6,   41,   75
  260,19871027,    7,   46,   81
  260,19871027,    8,   51,   85
  260,19871027,    9,   57,   95
  260,19871027,   10,   57,  103
  260,19871027,   11,   51,  115
  260,19871027,   12,   57,  123
  260,19871027,   13,   57,  133
  260,19871027,   14,   51,  138
  260,19871027,   15,   51,  143
  260,19871027,   16,   51,  137
  260,19871027,   17,   41,  134
  260,19871027,   18,   41,  130
  260,19871027,   19,   46,  130
  260,19871027,   20,   46,  128
  260,19871027,   21,   46,  129
  260,19871027,   22,   46,  130
  260,19871027,   23,   41,  128
  260,19871027,   24,   36,  124
  260,19871028,    1,   31,  126
  260,19871028,    2,   31,  126
  260,19871028,    3,   26,  116
  260,19871028,    4,   26,  112
  260,19871028,    5,   21,  112
  260,19871028,    6,   15,  112
  260,19871028,    7,   15,  117
  260,19871028,    8,   26,  115
  260,19871028,    9,   15,  116
  260,19871028,   10,   15,  120
  260,19871028,   11,   10,  130
  260,19871028,   12,   15,  132
  260,19871028,   13,   26,  128
  260,19871028,   14,   15,  128
  260,19871028,   15,   15,  125
  260,19871028,   16,   26,  119
  260,19871028,   17,   26,  115
  260,19871028,   18,   31,  112
  260,19871028,   19,   26,  110
  260,19871028,   20,   21,  109
  260,19871028,   21,   26,  109
  260,19871028,   22,   26,  108
  260,19871028,   23,   15,  108
  260,19871028,   24,   21,  107
  260,19871029,    1,   26,  106
  260,19871029,    2,   26,  107
  260,19871029,    3,   26,  106
  260,19871029,    4,   21,  106
  260,19871029,    5,   15,  106
  260,19871029,    6,   21,  107
  260,19871029,    7,   21,  108
  260,19871029,    8,   10,  109
  260,19871029,    9,    5,  113
  260,19871029,   10,   10,  113
  260,19871029,   11,   10,  114
  260,19871029,   12,   10,  116
  260,19871029,   13,   10,  115
  260,19871029,   14,   15,  117
  260,19871029,   15,    5,  118
  260,19871029,   16,    5,  117
  260,19871029,   17,    5,  116
  260,19871029,   18,    0,  115
  260,19871029,   19,    5,  114
  260,19871029,   20,    5,  109
  260,19871029,   21,    5,  107
  260,19871029,   22,    0,  108
  260,19871029,   23,    5,  107
  260,19871029,   24,    5,   87
  260,19871030,    1,    5,   92
  260,19871030,    2,   10,  102
  260,19871030,    3,   15,  101
  260,19871030,    4,   10,  102
  260,19871030,    5,   10,  100
  260,19871030,    6,   10,   99
  260,19871030,    7,   10,   99
  260,19871030,    8,   15,  100
  260,19871030,    9,   10,  104
  260,19871030,   10,   10,  107
  260,19871030,   11,   15,  111
  260,19871030,   12,   15,  114
  260,19871030,   13,   10,  125
  260,19871030,   14,   21,  124
  260,19871030,   15,   10,  123
  260,19871030,   16,   15,  119
  260,19871030,   17,   10,  115
  260,19871030,   18,    5,  103
  260,19871030,   19,    5,   97
  260,19871030,   20,    5,   86
  260,19871030,   21,    5,   90
  260,19871030,   22,    5,   97
  260,19871030,   23,    0,  100
  260,19871030,   24,    5,  101
  260,19871031,    1,    5,  103
  260,19871031,    2,   10,  105
  260,19871031,    3,    5,  105
  260,19871031,    4,    5,  105
  260,19871031,    5,   10,  103
  260,19871031,    6,   10,  103
  260,19871031,    7,    5,  102
  260,19871031,    8,    5,  103
  260,19871031,    9,   10,  105
  260,19871031,   10,   10,  108
  260,19871031,   11,   10,  115
  260,19871031,   12,   10,  120
  260,19871031,   13,   10,  122
  260,19871031,   14,   15,  124
  260,19871031,   15,   15,  122
  260,19871031,   16,   15,  121
  260,19871031,   17,   26,  119
  260,19871031,   18,   21,  117
  260,19871031,   19,   15,  116
  260,19871031,   20,   15,  115
  260,19871031,   21,   15,  115
  260,19871031,   22,   15,  114
  260,19871031,   23,   10,  115
  260,19871031,   24,   15,  119
  260,19871101,    1,   21,  123
  260,19871101,    2,   21,  124
  260,19871101,    3,   21,  125
  260,19871101,    4,   26,  124
  260,19871101,    5,   26,  124
  260,19871101,    6,   26,  123
  260,19871101,    7,   10,  113
  260,19871101,    8,   15,  122
  260,19871101,    9,   21,  129
  260,19871101,   10,   26,  132
  260,19871101,   11,   31,  136
  260,19871101,   12,   31,  138
  260,19871101,   13,   36,  141
  260,19871101,   14,   31,  134
  260,19871101,   15,   31,  129
  260,19871101,   16,   21,  124
  260,19871101,   17,   21,  120
  260,19871101,   18,   21,  117
  260,19871101,   19,   15,  110
  260,19871101,   20,   10,   99
  260,19871101,   21,   15,  107
  260,19871101,   22,   15,  111
  260,19871101,   23,   15,  111
  260,19871101,   24,   15,  108
  260,19871102,    1,   21,  107
  260,19871102,    2,   21,  105
  260,19871102,    3,   10,   88
  260,19871102,    4,   15,   82
  260,19871102,    5,   10,   72
  260,19871102,    6,   10,   62
  260,19871102,    7,   10,   62
  260,19871102,    8,   15,   80
  260,19871102,    9,   21,  103
  260,19871102,   10,   21,  113
  260,19871102,   11,   26,  117
  260,19871102,   12,   26,  126
  260,19871102,   13,   15,  127
