utc_timestamp,cet_cest_timestamp,FR_solar_generation_actual
2012-11-10T12:00:00Z,2012-11-10T13:00:00+0100,664
2012-11-10T13:00:00Z,2012-11-10T14:00:00+0100,558
2012-11-10T14:00:00Z,2012-11-10T15:00:00+0100,388
2012-11-10T15:00:00Z,2012-11-10T16:00:00+0100,209
2012-11-10T16:00:00Z,2012-11-10T17:00:00+0100,42
2012-11-10T17:00:00Z,2012-11-10T18:00:00+0100,3
2012-11-10T18:00:00Z,2012-11-10T19:00:00+0100,0
2012-11-10T19:00:00Z,2012-11-10T20:00:00+0100,0
2012-11-10T20:00:00Z,2012-11-10T21:00:00+0100,0
2012-11-10T21:00:00Z,2012-11-10T22:00:00+0100,0
2012-11-10T22:00:00Z,2012-11-10T23:00:00+0100,0
2012-11-10T23:00:00Z,2012-11-11T00:00:00+0100,0
2012-11-11T00:00:00Z,2012-11-11T01:00:00+0100,0
2012-11-11T01:00:00Z,2012-11-11T02:00:00+0100,0
2012-11-11T02:00:00Z,2012-11-11T03:00:00+0100,0
2012-11-11T03:00:00Z,2012-11-11T04:00:00+0100,0
2012-11-11T04:00:00Z,2012-11-11T05:00:00+0100,0
2012-11-11T05:00:00Z,2012-11-11T06:00:00+0100,0
2012-11-11T06:00:00Z,2012-11-11T07:00:00+0100,0
2012-11-11T07:00:00Z,2012-11-11T08:00:00+0100,16
2012-11-11T08:00:00Z,2012-11-11T09:00:00+0100,175
2012-11-11T09:00:00Z,2012-11-11T10:00:00+0100,472
2012-11-11T10:00:00Z,2012-11-11T11:00:00+0100,780
2012-11-11T11:00:00Z,2012-11-11T12:00:00+0100,969
2012-11-11T12:00:00Z,2012-11-11T13:00:00+0100,1061
2012-11-11T13:00:00Z,2012-11-11T14:00:00+0100,1004
2012-11-11T14:00:00Z,2012-11-11T15:00:00+0100,768
2012-11-11T15:00:00Z,2012-11-11T16:00:00+0100,422
2012-11-11T16:00:00Z,2012-11-11T17:00:00+0100,104
2012-11-11T17:00:00Z,2012-11-11T18:00:00+0100,6
2012-11-11T18:00:00Z,2012-11-11T19:00:00+0100,0
2012-11-11T19:00:00Z,2012-11-11T20:00:00+0100,0
2012-11-11T20:00:00Z,2012-11-11T21:00:00+0100,0
2012-11-11T21:00:00Z,2012-11-11T22:00:00+0100,0
2012-11-11T22:00:00Z,2012-11-11T23:00:00+0100,0
2012-11-11T23:00:00Z,2012-11-12T00:00:00+0100,0
2012-11-12T00:00:00Z,2012-11-12T01:00:00+0100,0
2012-11-12T01:00:00Z,2012-11-12T02:00:00+0100,0
2012-11-12T02:00:00Z,2012-11-12T03:00:00+0100,0
2012-11-12T03:00:00Z,2012-11-12T04:00:00+0100,0
2012-11-12T04:00:00Z,2012-11-12T05:00:00+0100,0
2012-11-12T05:00:00Z,2012-11-12T06:00:00+0100,0
2012-11-12T06:00:00Z,2012-11-12T07:00:00+0100,0
2012-11-12T07:00:00Z,2012-11-12T08:00:00+0100,43
2012-11-12T08:00:00Z,2012-11-12T09:00:00+0100,282
2012-11-12T09:00:00Z,2012-11-12T10:00:00+0100,668
2012-11-12T10:00:00Z,2012-11-12T11:00:00+0100,1000
2012-11-12T11:00:00Z,2012-11-12T12:00:00+0100,1198
2012-11-12T12:00:00Z,2012-11-12T13:00:00+0100,1256
2012-11-12T13:00:00Z,2012-11-12T14:00:00+0100,1140
2012-11-12T14:00:00Z,2012-11-12T15:00:00+0100,872
2012-11-12T15:00:00Z,2012-11-12T16:00:00+0100,462
2012-11-12T16:00:00Z,2012-11-12T17:00:00+0100,93
2012-11-12T17:00:00Z,2012-11-12T18:00:00+0100,6
2012-11-12T18:00:00Z,2012-11-12T19:00:00+0100,0
2012-11-12T19:00:00Z,2012-11-12T20:00:00+0100,0
2012-11-12T20:00:00Z,2012-11-12T21:00:00+0100,0
2012-11-12T21:00:00Z,2012-11-12T22:00:00+0100,0
2012-11-12T22:00:00Z,2012-11-12T23:00:00+0100,0
2012-11-12T23:00:00Z,2012-11-13T00:00:00+0100,0
2012-11-13T00:00:00Z,2012-11-13T01:00:00+0100,0
2012-11-13T01:00:00Z,2012-11-13T02:00:00+0100,0
2012-11-13T02:00:00Z,2012-11-13T03:00:00+0100,0
2012-11-13T03:00:00Z,2012-11-13T04:00:00+0100,0
2012-11-13T04:00:00Z,2012-11-13T05:00:00+0100,0
2012-11-13T05:00:00Z,2012-11-13T06:00:00+0100,0
2012-11-13T06:00:00Z,2012-11-13T07:00:00+0100,0
2012-11-13T07:00:00Z,2012-11-13T08:00:00+0100,48
2012-11-13T08:00:00Z,2012-11-13T09:00:00+0100,360
2012-11-13T09:00:00Z,2012-11-13T10:00:00+0100,838
2012-11-13T10:00:00Z,2012-11-13T11:00:00+0100,1204
2012-11-13T11:00:00Z,2012-11-13T12:00:00+0100,1444
2012-11-13T12:00:00Z,2012-11-13T13:00:00+0100,1469
2012-11-13T13:00:00Z,2012-11-13T14:00:00+0100,1362
2012-11-13T14:00:00Z,2012-11-13T15:00:00+0100,1019
2012-11-13T15:00:00Z,2012-11-13T16:00:00+0100,536
2012-11-13T16:00:00Z,2012-11-13T17:00:00+0100,107
2012-11-13T17:00:00Z,2012-11-13T18:00:00+0100,4
2012-11-13T18:00:00Z,2012-11-13T19:00:00+0100,0
2012-11-13T19:00:00Z,2012-11-13T20:00:00+0100,0
2012-11-13T20:00:00Z,2012-11-13T21:00:00+0100,0
2012-11-13T21:00:00Z,2012-11-13T22:00:00+0100,0
2012-11-13T22:00:00Z,2012-11-13T23:00:00+0100,0
2012-11-13T23:00:00Z,2012-11-14T00:00:00+0100,0
2012-11-14T00:00:00Z,2012-11-14T01:00:00+0100,0
2012-11-14T01:00:00Z,2012-11-14T02:00:00+0100,0
2012-11-14T02:00:00Z,2012-11-14T03:00:00+0100,0
2012-11-14T03:00:00Z,2012-11-14T04:00:00+0100,0
2012-11-14T04:00:00Z,2012-11-14T05:00:00+0100,0
2012-11-14T05:00:00Z,2012-11-14T06:00:00+0100,0
2012-11-14T06:00:00Z,2012-11-14T07:00:00+0100,0
2012-11-14T07:00:00Z,2012-11-14T08:00:00+0100,30
2012-11-14T08:00:00Z,2012-11-14T09:00:00+0100,252
2012-11-14T09:00:00Z,2012-11-14T10:00:00+0100,670
2012-11-14T10:00:00Z,2012-11-14T11:00:00+0100,1078
2012-11-14T11:00:00Z,2012-11-14T12:00:00+0100,1386
2012-11-14T12:00:00Z,2012-11-14T13:00:00+0100,1484
2012-11-14T13:00:00Z,2012-11-14T14:00:00+0100,1340
2012-11-14T14:00:00Z,2012-11-14T15:00:00+0100,1000
2012-11-14T15:00:00Z,2012-11-14T16:00:00+0100,512
2012-11-14T16:00:00Z,2012-11-14T17:00:00+0100,98
2012-11-14T17:00:00Z,2012-11-14T18:00:00+0100,4
2012-11-14T18:00:00Z,2012-11-14T19:00:00+0100,0
2012-11-14T19:00:00Z,2012-11-14T20:00:00+0100,0
2012-11-14T20:00:00Z,2012-11-14T21:00:00+0100,0
2012-11-14T21:00:00Z,2012-11-14T22:00:00+0100,0
2012-11-14T22:00:00Z,2012-11-14T23:00:00+0100,0
2012-11-14T23:00:00Z,2012-11-15T00:00:00+0100,0
2012-11-15T00:00:00Z,2012-11-15T01:00:00+0100,0
2012-11-15T01:00:00Z,2012-11-15T02:00:00+0100,0
2012-11-15T02:00:00Z,2012-11-15T03:00:00+0100,0
2012-11-15T03:00:00Z,2012-11-15T04:00:00+0100,0
2012-11-15T04:00:00Z,2012-11-15T05:00:00+0100,0
2012-11-15T05:00:00Z,2012-11-15T06:00:00+0100,0
2012-11-15T06:00:00Z,2012-11-15T07:00:00+0100,0
2012-11-15T07:00:00Z,2012-11-15T08:00:00+0100,36
2012-11-15T08:00:00Z,2012-11-15T09:00:00+0100,277
2012-11-15T09:00:00Z,2012-11-15T10:00:00+0100,708
2012-11-15T10:00:00Z,2012-11-15T11:00:00+0100,1084
2012-11-15T11:00:00Z,2012-11-15T12:00:00+0100,1302
2012-11-15T12:00:00Z,2012-11-15T13:00:00+0100,1335
2012-11-15T13:00:00Z,2012-11-15T14:00:00+0100,1208
2012-11-15T14:00:00Z,2012-11-15T15:00:00+0100,908
2012-11-15T15:00:00Z,2012-11-15T16:00:00+0100,459
2012-11-15T16:00:00Z,2012-11-15T17:00:00+0100,80
2012-11-15T17:00:00Z,2012-11-15T18:00:00+0100,4
2012-11-15T18:00:00Z,2012-11-15T19:00:00+0100,0
2012-11-15T19:00:00Z,2012-11-15T20:00:00+0100,0
2012-11-15T20:00:00Z,2012-11-15T21:00:00+0100,0
2012-11-15T21:00:00Z,2012-11-15T22:00:00+0100,0
2012-11-15T22:00:00Z,2012-11-15T23:00:00+0100,0
2012-11-15T23:00:00Z,2012-11-16T00:00:00+0100,0
2012-11-16T00:00:00Z,2012-11-16T01:00:00+0100,0
2012-11-16T01:00:00Z,2012-11-16T02:00:00+0100,0
2012-11-16T02:00:00Z,2012-11-16T03:00:00+0100,0
2012-11-16T03:00:00Z,2012-11-16T04:00:00+0100,0
2012-11-16T04:00:00Z,2012-11-16T05:00:00+0100,0
2012-11-16T05:00:00Z,2012-11-16T06:00:00+0100,0
2012-11-16T06:00:00Z,2012-11-16T07:00:00+0100,0
2012-11-16T07:00:00Z,2012-11-16T08:00:00+0100,24
2012-11-16T08:00:00Z,2012-11-16T09:00:00+0100,226
2012-11-16T09:00:00Z,2012-11-16T10:00:00+0100,588
2012-11-16T10:00:00Z,2012-11-16T11:00:00+0100,918
2012-11-16T11:00:00Z,2012-11-16T12:00:00+0100,1121
2012-11-16T12:00:00Z,2012-11-16T13:00:00+0100,1218
2012-11-16T13:00:00Z,2012-11-16T14:00:00+0100,1138
2012-11-16T14:00:00Z,2012-11-16T15:00:00+0100,870
2012-11-16T15:00:00Z,2012-11-16T16:00:00+0100,426
2012-11-16T16:00:00Z,2012-11-16T17:00:00+0100,74
2012-11-16T17:00:00Z,2012-11-16T18:00:00+0100,3
2012-11-16T18:00:00Z,2012-11-16T19:00:00+0100,0
2012-11-16T19:00:00Z,2012-11-16T20:00:00+0100,0
2012-11-16T20:00:00Z,2012-11-16T21:00:00+0100,0
2012-11-16T21:00:00Z,2012-11-16T22:00:00+0100,0
2012-11-16T22:00:00Z,2012-11-16T23:00:00+0100,0
2012-11-16T23:00:00Z,2012-11-17T00:00:00+0100,0
2012-11-17T00:00:00Z,2012-11-17T01:00:00+0100,0
2012-11-17T01:00:00Z,2012-11-17T02:00:00+0100,0
2012-11-17T02:00:00Z,2012-11-17T03:00:00+0100,0
2012-11-17T03:00:00Z,2012-11-17T04:00:00+0100,0
2012-11-17T04:00:00Z,2012-11-17T05:00:00+0100,0
2012-11-17T05:00:00Z,2012-11-17T06:00:00+0100,0
2012-11-17T06:00:00Z,2012-11-17T07:00:00+0100,0
2012-11-17T07:00:00Z,2012-11-17T08:00:00+0100,26
2012-11-17T08:00:00Z,2012-11-17T09:00:00+0100,192
2012-11-17T09:00:00Z,2012-11-17T10:00:00+0100,442
2012-11-17T10:00:00Z,2012-11-17T11:00:00+0100,696
2012-11-17T11:00:00Z,2012-11-17T12:00:00+0100,816
2012-11-17T12:00:00Z,2012-11-17T13:00:00+0100,828
2012-11-17T13:00:00Z,2012-11-17T14:00:00+0100,703
2012-11-17T14:00:00Z,2012-11-17T15:00:00+0100,493
2012-11-17T15:00:00Z,2012-11-17T16:00:00+0100,216
2012-11-17T16:00:00Z,2012-11-17T17:00:00+0100,36
2012-11-17T17:00:00Z,2012-11-17T18:00:00+0100,2
2012-11-17T18:00:00Z,2012-11-17T19:00:00+0100,0
2012-11-17T19:00:00Z,2012-11-17T20:00:00+0100,0
2012-11-17T20:00:00Z,2012-11-17T21:00:00+0100,0
2012-11-17T21:00:00Z,2012-11-17T22:00:00+0100,0
2012-11-17T22:00:00Z,2012-11-17T23:00:00+0100,0
2012-11-17T23:00:00Z,2012-11-18T00:00:00+0100,0
2012-11-18T00:00:00Z,2012-11-18T01:00:00+0100,0
2012-11-18T01:00:00Z,2012-11-18T02:00:00+0100,0
2012-11-18T02:00:00Z,2012-11-18T03:00:00+0100,0
2012-11-18T03:00:00Z,2012-11-18T04:00:00+0100,0
2012-11-18T04:00:00Z,2012-11-18T05:00:00+0100,0
2012-11-18T05:00:00Z,2012-11-18T06:00:00+0100,0
2012-11-18T06:00:00Z,2012-11-18T07:00:00+0100,0
2012-11-18T07:00:00Z,2012-11-18T08:00:00+0100,14
2012-11-18T08:00:00Z,2012-11-18T09:00:00+0100,127
2012-11-18T09:00:00Z,2012-11-18T10:00:00+0100,328
2012-11-18T10:00:00Z,2012-11-18T11:00:00+0100,620
2012-11-18T11:00:00Z,2012-11-18T12:00:00+0100,794
2012-11-18T12:00:00Z,2012-11-18T13:00:00+0100,814
2012-11-18T13:00:00Z,2012-11-18T14:00:00+0100,710
2012-11-18T14:00:00Z,2012-11-18T15:00:00+0100,496
2012-11-18T15:00:00Z,2012-11-18T16:00:00+0100,215
2012-11-18T16:00:00Z,2012-11-18T17:00:00+0100,30
2012-11-18T17:00:00Z,2012-11-18T18:00:00+0100,1
2012-11-18T18:00:00Z,2012-11-18T19:00:00+0100,0
2012-11-18T19:00:00Z,2012-11-18T20:00:00+0100,0
2012-11-18T20:00:00Z,2012-11-18T21:00:00+0100,0
2012-11-18T21:00:00Z,2012-11-18T22:00:00+0100,0
2012-11-18T22:00:00Z,2012-11-18T23:00:00+0100,0
2012-11-18T23:00:00Z,2012-11-19T00:00:00+0100,0
2012-11-19T00:00:00Z,2012-11-19T01:00:00+0100,0
2012-11-19T01:00:00Z,2012-11-19T02:00:00+0100,0
2012-11-19T02:00:00Z,2012-11-19T03:00:00+0100,0
2012-11-19T03:00:00Z,2012-11-19T04:00:00+0100,0
2012-11-19T04:00:00Z,2012-11-19T05:00:00+0100,0
2012-11-19T05:00:00Z,2012-11-19T06:00:00+0100,0
2012-11-19T06:00:00Z,2012-11-19T07:00:00+0100,0
2012-11-19T07:00:00Z,2012-11-19T08:00:00+0100,24
2012-11-19T08:00:00Z,2012-11-19T09:00:00+0100,219
2012-11-19T09:00:00Z,2012-11-19T10:00:00+0100,592
2012-11-19T10:00:00Z,2012-11-19T11:00:00+0100,928
2012-11-19T11:00:00Z,2012-11-19T12:00:00+0100,1122
2012-11-19T12:00:00Z,2012-11-19T13:00:00+0100,1146
2012-11-19T13:00:00Z,2012-11-19T14:00:00+0100,1054
2012-11-19T14:00:00Z,2012-11-19T15:00:00+0100,735
2012-11-19T15:00:00Z,2012-11-19T16:00:00+0100,333
2012-11-19T16:00:00Z,2012-11-19T17:00:00+0100,50
2012-11-19T17:00:00Z,2012-11-19T18:00:00+0100,2
2012-11-19T18:00:00Z,2012-11-19T19:00:00+0100,0
2012-11-19T19:00:00Z,2012-11-19T20:00:00+0100,0
2012-11-19T20:00:00Z,2012-11-19T21:00:00+0100,0
2012-11-19T21:00:00Z,2012-11-19T22:00:00+0100,0
2012-11-19T22:00:00Z,2012-11-19T23:00:00+0100,0
2012-11-19T23:00:00Z,2012-11-20T00:00:00+0100,0
2012-11-20T00:00:00Z,2012-11-20T01:00:00+0100,0
2012-11-20T01:00:00Z,2012-11-20T02:00:00+0100,0
2012-11-20T02:00:00Z,2012-11-20T03:00:00+0100,0
2012-11-20T03:00:00Z,2012-11-20T04:00:00+0100,0
2012-11-20T04:00:00Z,2012-11-20T05:00:00+0100,0
2012-11-20T05:00:00Z,2012-11-20T06:00:00+0100,0
2012-11-20T06:00:00Z,2012-11-20T07:00:00+0100,0
2012-11-20T07:00:00Z,2012-11-20T08:00:00+0100,28
2012-11-20T08:00:00Z,2012-11-20T09:00:00+0100,281
2012-11-20T09:00:00Z,2012-11-20T10:00:00+0100,692
2012-11-20T10:00:00Z,2012-11-20T11:00:00+0100,1018
2012-11-20T11:00:00Z,2012-11-20T12:00:00+0100,1239
2012-11-20T12:00:00Z,2012-11-20T13:00:00+0100,1258
2012-11-20T13:00:00Z,2012-11-20T14:00:00+0100,1090
2012-11-20T14:00:00Z,2012-11-20T15:00:00+0100,792
2012-11-20T15:00:00Z,2012-11-20T16:00:00+0100,349
2012-11-20T16:00:00Z,2012-11-20T17:00:00+0100,48
2012-11-20T17:00:00Z,2012-11-20T18:00:00+0100,1
2012-11-20T18:00:00Z,2012-11-20T19:00:00+0100,0
2012-11-20T19:00:00Z,2012-11-20T20:00:00+0100,0
2012-11-20T20:00:00Z,2012-11-20T21:00:00+0100,0
2012-11-20T21:00:00Z,2012-11-20T22:00:00+0100,0
2012-11-20T22:00:00Z,2012-11-20T23:00:00+0100,0
2012-11-20T23:00:00Z,2012-11-21T00:00:00+0100,0
2012-11-21T00:00:00Z,2012-11-21T01:00:00+0100,0
2012-11-21T01:00:00Z,2012-11-21T02:00:00+0100,0
2012-11-21T02:00:00Z,2012-11-21T03:00:00+0100,0
2012-11-21T03:00:00Z,2012-11-21T04:00:00+0100,0
2012-11-21T04:00:00Z,2012-11-21T05:00:00+0100,0
2012-11-21T05:00:00Z,2012-11-21T06:00:00+0100,0
2012-11-21T06:00:00Z,2012-11-21T07:00:00+0100,0
2012-11-21T07:00:00Z,2012-11-21T08:00:00+0100,24
2012-11-21T08:00:00Z,2012-11-21T09:00:00+0100,170
2012-11-21T09:00:00Z,2012-11-21T10:00:00+0100,380
2012-11-21T10:00:00Z,2012-11-21T11:00:00+0100,546
2012-11-21T11:00:00Z,2012-11-21T12:00:00+0100,614
2012-11-21T12:00:00Z,2012-11-21T13:00:00+0100,578
2012-11-21T13:00:00Z,2012-11-21T14:00:00+0100,496
2012-11-21T14:00:00Z,2012-11-21T15:00:00+0100,370
2012-11-21T15:00:00Z,2012-11-21T16:00:00+0100,192
2012-11-21T16:00:00Z,2012-11-21T17:00:00+0100,28
2012-11-21T17:00:00Z,2012-11-21T18:00:00+0100,1
2012-11-21T18:00:00Z,2012-11-21T19:00:00+0100,0
2012-11-21T19:00:00Z,2012-11-21T20:00:00+0100,0
2012-11-21T20:00:00Z,2012-11-21T21:00:00+0100,0
2012-11-21T21:00:00Z,2012-11-21T22:00:00+0100,0
2012-11-21T22:00:00Z,2012-11-21T23:00:00+0100,0
2012-11-21T23:00:00Z,2012-11-22T00:00:00+0100,0
2012-11-22T00:00:00Z,2012-11-22T01:00:00+0100,0
2012-11-22T01:00:00Z,2012-11-22T02:00:00+0100,0
2012-11-22T02:00:00Z,2012-11-22T03:00:00+0100,0
2012-11-22T03:00:00Z,2012-11-22T04:00:00+0100,0
2012-11-22T04:00:00Z,2012-11-22T05:00:00+0100,0
2012-11-22T05:00:00Z,2012-11-22T06:00:00+0100,0
2012-11-22T06:00:00Z,2012-11-22T07:00:00+0100,0
2012-11-22T07:00:00Z,2012-11-22T08:00:00+0100,11
2012-11-22T08:00:00Z,2012-11-22T09:00:00+0100,209
2012-11-22T09:00:00Z,2012-11-22T10:00:00+0100,594
2012-11-22T10:00:00Z,2012-11-22T11:00:00+0100,963
2012-11-22T11:00:00Z,2012-11-22T12:00:00+0100,1212
2012-11-22T12:00:00Z,2012-11-22T13:00:00+0100,1246
2012-11-22T13:00:00Z,2012-11-22T14:00:00+0100,1093
2012-11-22T14:00:00Z,2012-11-22T15:00:00+0100,856
2012-11-22T15:00:00Z,2012-11-22T16:00:00+0100,417
2012-11-22T16:00:00Z,2012-11-22T17:00:00+0100,56
2012-11-22T17:00:00Z,2012-11-22T18:00:00+0100,2
2012-11-22T18:00:00Z,2012-11-22T19:00:00+0100,0
2012-11-22T19:00:00Z,2012-11-22T20:00:00+0100,0
2012-11-22T20:00:00Z,2012-11-22T21:00:00+0100,0
2012-11-22T21:00:00Z,2012-11-22T22:00:00+0100,0
2012-11-22T22:00:00Z,2012-11-22T23:00:00+0100,0
2012-11-22T23:00:00Z,2012-11-23T00:00:00+0100,0
2012-11-23T00:00:00Z,2012-11-23T01:00:00+0100,0
2012-11-23T01:00:00Z,2012-11-23T02:00:00+0100,0
2012-11-23T02:00:00Z,2012-11-23T03:00:00+0100,0
2012-11-23T03:00:00Z,2012-11-23T04:00:00+0100,0
2012-11-23T04:00:00Z,2012-11-23T05:00:00+0100,0
2012-11-23T05:00:00Z,2012-11-23T06:00:00+0100,0
2012-11-23T06:00:00Z,2012-11-23T07:00:00+0100,0
2012-11-23T07:00:00Z,2012-11-23T08:00:00+0100,18
2012-11-23T08:00:00Z,2012-11-23T09:00:00+0100,184
2012-11-23T09:00:00Z,2012-11-23T10:00:00+0100,462
2012-11-23T10:00:00Z,2012-11-23T11:00:00+0100,728
2012-11-23T11:00:00Z,2012-11-23T12:00:00+0100,854
2012-11-23T12:00:00Z,2012-11-23T13:00:00+0100,862
2012-11-23T13:00:00Z,2012-11-23T14:00:00+0100,745
2012-11-23T14:00:00Z,2012-11-23T15:00:00+0100,508
2012-11-23T15:00:00Z,2012-11-23T16:00:00+0100,210
2012-11-23T16:00:00Z,2012-11-23T17:00:00+0100,24
2012-11-23T17:00:00Z,2012-11-23T18:00:00+0100,0
2012-11-23T18:00:00Z,2012-11-23T19:00:00+0100,0
2012-11-23T19:00:00Z,2012-11-23T20:00:00+0100,0
2012-11-23T20:00:00Z,2012-11-23T21:00:00+0100,0
2012-11-23T21:00:00Z,2012-11-23T22:00:00+0100,0
2012-11-23T22:00:00Z,2012-11-23T23:00:00+0100,0
2012-11-23T23:00:00Z,2012-11-24T00:00:00+0100,0
2012-11-24T00:00:00Z,2012-11-24T01:00:00+0100,0
2012-11-24T01:00:00Z,2012-11-24T02:00:00+0100,0
2012-11-24T02:00:00Z,2012-11-24T03:00:00+0100,0
2012-11-24T03:00:00Z,2012-11-24T04:00:00+0100,0
2012-11-24T04:00:00Z,2012-11-24T05:00:00+0100,0
2012-11-24T05:00:00Z,2012-11-24T06:00:00+0100,0
2012-11-24T06:00:00Z,2012-11-24T07:00:00+0100,0
2012-11-24T07:00:00Z,2012-11-24T08:00:00+0100,12
2012-11-24T08:00:00Z,2012-11-24T09:00:00+0100,150
2012-11-24T09:00:00Z,2012-11-24T10:00:00+0100,402
2012-11-24T10:00:00Z,2012-11-24T11:00:00+0100,604
2012-11-24T11:00:00Z,2012-11-24T12:00:00+0100,720
2012-11-24T12:00:00Z,2012-11-24T13:00:00+0100,648
2012-11-24T13:00:00Z,2012-11-24T14:00:00+0100,538
2012-11-24T14:00:00Z,2012-11-24T15:00:00+0100,385
2012-11-24T15:00:00Z,2012-11-24T16:00:00+0100,168
2012-11-24T16:00:00Z,2012-11-24T17:00:00+0100,24
2012-11-24T17:00:00Z,2012-11-24T18:00:00+0100,1
2012-11-24T18:00:00Z,2012-11-24T19:00:00+0100,0
2012-11-24T19:00:00Z,2012-11-24T20:00:00+0100,0
2012-11-24T20:00:00Z,2012-11-24T21:00:00+0100,0
2012-11-24T21:00:00Z,2012-11-24T22:00:00+0100,0
2012-11-24T22:00:00Z,2012-11-24T23:00:00+0100,0
2012-11-24T23:00:00Z,2012-11-25T00:00:00+0100,0
2012-11-25T00:00:00Z,2012-11-25T01:00:00+0100,0
2012-11-25T01:00:00Z,2012-11-25T02:00:00+0100,0
2012-11-25T02:00:00Z,2012-11-25T03:00:00+0100,0
2012-11-25T03:00:00Z,2012-11-25T04:00:00+0100,0
2012-11-25T04:00:00Z,2012-11-25T05:00:00+0100,0
2012-11-25T05:00:00Z,2012-11-25T06:00:00+0100,0
2012-11-25T06:00:00Z,2012-11-25T07:00:00+0100,0
2012-11-25T07:00:00Z,2012-11-25T08:00:00+0100,8
2012-11-25T08:00:00Z,2012-11-25T09:00:00+0100,117
2012-11-25T09:00:00Z,2012-11-25T10:00:00+0100,300
2012-11-25T10:00:00Z,2012-11-25T11:00:00+0100,496
2012-11-25T11:00:00Z,2012-11-25T12:00:00+0100,624
2012-11-25T12:00:00Z,2012-11-25T13:00:00+0100,642
2012-11-25T13:00:00Z,2012-11-25T14:00:00+0100,576
2012-11-25T14:00:00Z,2012-11-25T15:00:00+0100,393
2012-11-25T15:00:00Z,2012-11-25T16:00:00+0100,173
2012-11-25T16:00:00Z,2012-11-25T17:00:00+0100,20
2012-11-25T17:00:00Z,2012-11-25T18:00:00+0100,0
2012-11-25T18:00:00Z,2012-11-25T19:00:00+0100,0
2012-11-25T19:00:00Z,2012-11-25T20:00:00+0100,0
2012-11-25T20:00:00Z,2012-11-25T21:00:00+0100,0
2012-11-25T21:00:00Z,2012-11-25T22:00:00+0100,0
2012-11-25T22:00:00Z,2012-11-25T23:00:00+0100,0
2012-11-25T23:00:00Z,2012-11-26T00:00:00+0100,0
2012-11-26T00:00:00Z,2012-11-26T01:00:00+0100,0
2012-11-26T01:00:00Z,2012-11-26T02:00:00+0100,0
2012-11-26T02:00:00Z,2012-11-26T03:00:00+0100,0
2012-11-26T03:00:00Z,2012-11-26T04:00:00+0100,0
2012-11-26T04:00:00Z,2012-11-26T05:00:00+0100,0
2012-11-26T05:00:00Z,2012-11-26T06:00:00+0100,0
2012-11-26T06:00:00Z,2012-11-26T07:00:00+0100,0
2012-11-26T07:00:00Z,2012-11-26T08:00:00+0100,2
2012-11-26T08:00:00Z,2012-11-26T09:00:00+0100,43
2012-11-26T09:00:00Z,2012-11-26T10:00:00+0100,180
2012-11-26T10:00:00Z,2012-11-26T11:00:00+0100,324
2012-11-26T11:00:00Z,2012-11-26T12:00:00+0100,454
2012-11-26T12:00:00Z,2012-11-26T13:00:00+0100,457
2012-11-26T13:00:00Z,2012-11-26T14:00:00+0100,352
2012-11-26T14:00:00Z,2012-11-26T15:00:00+0100,240
2012-11-26T15:00:00Z,2012-11-26T16:00:00+0100,92
2012-11-26T16:00:00Z,2012-11-26T17:00:00+0100,10
2012-11-26T17:00:00Z,2012-11-26T18:00:00+0100,0
2012-11-26T18:00:00Z,2012-11-26T19:00:00+0100,0
2012-11-26T19:00:00Z,2012-11-26T20:00:00+0100,0
2012-11-26T20:00:00Z,2012-11-26T21:00:00+0100,0
2012-11-26T21:00:00Z,2012-11-26T22:00:00+0100,0
2012-11-26T22:00:00Z,2012-11-26T23:00:00+0100,0
2012-11-26T23:00:00Z,2012-11-27T00:00:00+0100,0
2012-11-27T00:00:00Z,2012-11-27T01:00:00+0100,0
2012-11-27T01:00:00Z,2012-11-27T02:00:00+0100,0
2012-11-27T02:00:00Z,2012-11-27T03:00:00+0100,0
2012-11-27T03:00:00Z,2012-11-27T04:00:00+0100,0
2012-11-27T04:00:00Z,2012-11-27T05:00:00+0100,0
2012-11-27T05:00:00Z,2012-11-27T06:00:00+0100,0
2012-11-27T06:00:00Z,2012-11-27T07:00:00+0100,0
2012-11-27T07:00:00Z,2012-11-27T08:00:00+0100,2
2012-11-27T08:00:00Z,2012-11-27T09:00:00+0100,92
2012-11-27T09:00:00Z,2012-11-27T10:00:00+0100,312
2012-11-27T10:00:00Z,2012-11-27T11:00:00+0100,482
2012-11-27T11:00:00Z,2012-11-27T12:00:00+0100,520
2012-11-27T12:00:00Z,2012-11-27T13:00:00+0100,512
2012-11-27T13:00:00Z,2012-11-27T14:00:00+0100,418
2012-11-27T14:00:00Z,2012-11-27T15:00:00+0100,293
2012-11-27T15:00:00Z,2012-11-27T16:00:00+0100,126
2012-11-27T16:00:00Z,2012-11-27T17:00:00+0100,15
2012-11-27T17:00:00Z,2012-11-27T18:00:00+0100,0
2012-11-27T18:00:00Z,2012-11-27T19:00:00+0100,0
2012-11-27T19:00:00Z,2012-11-27T20:00:00+0100,0
2012-11-27T20:00:00Z,2012-11-27T21:00:00+0100,0
2012-11-27T21:00:00Z,2012-11-27T22:00:00+0100,0
2012-11-27T22:00:00Z,2012-11-27T23:00:00+0100,0
2012-11-27T23:00:00Z,2012-11-28T00:00:00+0100,0
2012-11-28T00:00:00Z,2012-11-28T01:00:00+0100,0
2012-11-28T01:00:00Z,2012-11-28T02:00:00+0100,0
