# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   FH,    T
# 
  260,19971015,    1,   30,   78
  260,19971015,    2,   30,   78
  260,19971015,    3,   30,   80
  260,19971015,    4,   40,   80
  260,19971015,    5,   40,   78
  260,19971015,    6,   40,   74
  260,19971015,    7,   30,   74
  260,19971015,    8,   30,   74
  260,19971015,    9,   30,   76
  260,19971015,   10,   30,   84
  260,19971015,   11,   20,   88
  260,19971015,   12,   10,   89
  260,19971015,   13,   20,   99
  260,19971015,   14,   20,   99
  260,19971015,   15,   10,   98
  260,19971015,   16,   10,   95
  260,19971015,   17,   10,   82
  260,19971015,   18,   10,   63
  260,19971015,   19,   10,   52
  260,19971015,   20,   10,   45
  260,19971015,   21,   10,   43
  260,19971015,   22,   10,   45
  260,19971015,   23,   10,   44
  260,19971015,   24,    0,   54
  260,19971016,    1,    0,   57
  260,19971016,    2,   10,   59
  260,19971016,    3,   10,   55
  260,19971016,    4,   20,   48
  260,19971016,    5,   10,   40
  260,19971016,    6,   10,   32
  260,19971016,    7,   20,   37
  260,19971016,    8,   20,   45
  260,19971016,    9,   20,   51
  260,19971016,   10,   20,   56
  260,19971016,   11,   20,   64
  260,19971016,   12,   20,   77
  260,19971016,   13,   20,   96
  260,19971016,   14,   30,  103
  260,19971016,   15,   30,  108
  260,19971016,   16,   20,  105
  260,19971016,   17,   20,   91
  260,19971016,   18,   20,   93
  260,19971016,   19,   20,   89
  260,19971016,   20,   30,   88
  260,19971016,   21,   30,   90
  260,19971016,   22,   30,   92
  260,19971016,   23,   30,   92
  260,19971016,   24,   30,   94
  260,19971017,    1,   30,   95
  260,19971017,    2,   30,   99
  260,19971017,    3,   30,   98
  260,19971017,    4,   40,  105
  260,19971017,    5,   30,  102
  260,19971017,    6,   30,  105
  260,19971017,    7,   30,  109
  260,19971017,    8,   30,  115
  260,19971017,    9,   30,  122
  260,19971017,   10,   40,  131
  260,19971017,   11,   40,  143
  260,19971017,   12,   40,  154
  260,19971017,   13,   40,  162
  260,19971017,   14,   30,  167
  260,19971017,   15,   30,  165
  260,19971017,   16,   30,  157
  260,19971017,   17,   20,  142
  260,19971017,   18,   20,  129
  260,19971017,   19,   30,  133
  260,19971017,   20,   30,  132
  260,19971017,   21,   30,  121
  260,19971017,   22,   40,  118
  260,19971017,   23,   40,  114
  260,19971017,   24,   40,  111
  260,19971018,    1,   40,  107
  260,19971018,    2,   40,   99
  260,19971018,    3,   30,   95
  260,19971018,    4,   30,   91
  260,19971018,    5,   30,   90
  260,19971018,    6,   40,   88
  260,19971018,    7,   30,   90
  260,19971018,    8,   40,  105
  260,19971018,    9,   30,  129
  260,19971018,   10,   40,  149
  260,19971018,   11,   40,  166
  260,19971018,   12,   30,  177
  260,19971018,   13,   30,  188
  260,19971018,   14,   30,  193
  260,19971018,   15,   30,  192
  260,19971018,   16,   30,  179
  260,19971018,   17,   20,  150
  260,19971018,   18,   20,  130
  260,19971018,   19,   20,  109
  260,19971018,   20,   20,  112
  260,19971018,   21,   20,  107
  260,19971018,   22,   10,   92
  260,19971018,   23,   20,   91
  260,19971018,   24,   20,   90
  260,19971019,    1,   10,   82
  260,19971019,    2,   10,   80
  260,19971019,    3,   10,   85
  260,19971019,    4,   10,   85
  260,19971019,    5,   10,   88
  260,19971019,    6,   20,   89
  260,19971019,    7,   10,   92
  260,19971019,    8,   20,  105
  260,19971019,    9,   20,  122
  260,19971019,   10,   20,  142
  260,19971019,   11,   20,  159
  260,19971019,   12,   10,  175
  260,19971019,   13,   20,  180
  260,19971019,   14,   10,  191
  260,19971019,   15,   10,  186
  260,19971019,   16,   10,  172
  260,19971019,   17,   10,  144
  260,19971019,   18,    0,  129
  260,19971019,   19,   10,  113
  260,19971019,   20,   10,  107
  260,19971019,   21,   10,  104
  260,19971019,   22,   10,  103
  260,19971019,   23,   10,  107
  260,19971019,   24,   20,  112
  260,19971020,    1,   20,  123
  260,19971020,    2,   30,  126
  260,19971020,    3,   40,  126
  260,19971020,    4,   40,  126
  260,19971020,    5,   40,  128
  260,19971020,    6,   50,  124
  260,19971020,    7,   40,  121
  260,19971020,    8,   70,  111
  260,19971020,    9,   80,  108
  260,19971020,   10,   60,  108
  260,19971020,   11,   60,  111
  260,19971020,   12,   60,  112
  260,19971020,   13,   70,  112
  260,19971020,   14,   70,  109
  260,19971020,   15,   60,  104
  260,19971020,   16,   60,  100
  260,19971020,   17,   50,   83
  260,19971020,   18,   40,   78
  260,19971020,   19,   50,   74
  260,19971020,   20,   50,   68
  260,19971020,   21,   40,   68
  260,19971020,   22,   40,   64
  260,19971020,   23,   30,   58
  260,19971020,   24,   20,   48
  260,19971021,    1,   20,   42
  260,19971021,    2,   30,   32
  260,19971021,    3,   30,   30
  260,19971021,    4,   40,   33
  260,19971021,    5,   40,   33
  260,19971021,    6,   30,   21
  260,19971021,    7,   30,   21
  260,19971021,    8,   30,   28
  260,19971021,    9,   30,   60
  260,19971021,   10,   50,   75
  260,19971021,   11,   50,   83
  260,19971021,   12,   50,   94
  260,19971021,   13,   60,   98
  260,19971021,   14,   50,   97
  260,19971021,   15,   60,   93
  260,19971021,   16,   40,   86
  260,19971021,   17,   30,   64
  260,19971021,   18,   30,   50
  260,19971021,   19,   30,   44
  260,19971021,   20,   30,   36
  260,19971021,   21,   40,   35
  260,19971021,   22,   30,   24
  260,19971021,   23,   20,   16
  260,19971021,   24,   20,    7
  260,19971022,    1,   10,   -8
  260,19971022,    2,   20,   -6
  260,19971022,    3,   20,  -17
  260,19971022,    4,   20,  -15
  260,19971022,    5,   20,  -16
  260,19971022,    6,   10,  -13
  260,19971022,    7,   10,   -7
  260,19971022,    8,   10,   16
  260,19971022,    9,   10,   39
  260,19971022,   10,   10,   59
  260,19971022,   11,   20,   78
  260,19971022,   12,   40,   84
  260,19971022,   13,   30,   94
  260,19971022,   14,   30,   99
  260,19971022,   15,   20,   96
  260,19971022,   16,   20,   80
  260,19971022,   17,   20,   49
  260,19971022,   18,   10,   36
  260,19971022,   19,   10,   17
  260,19971022,   20,   10,   12
  260,19971022,   21,    0,    1
  260,19971022,   22,    0,    7
  260,19971022,   23,    0,   14
  260,19971022,   24,    0,   32
  260,19971023,    1,   10,   21
  260,19971023,    2,    0,   12
  260,19971023,    3,   10,    6
  260,19971023,    4,   10,   15
  260,19971023,    5,    0,   31
  260,19971023,    6,   10,   38
  260,19971023,    7,   10,   49
  260,19971023,    8,   10,   63
  260,19971023,    9,   10,   82
  260,19971023,   10,   10,  105
  260,19971023,   11,   10,  114
  260,19971023,   12,   20,  113
  260,19971023,   13,   10,  100
  260,19971023,   14,   10,  114
  260,19971023,   15,   10,  111
  260,19971023,   16,   20,  103
  260,19971023,   17,   30,   87
  260,19971023,   18,   20,   67
  260,19971023,   19,   20,   71
  260,19971023,   20,   20,   86
  260,19971023,   21,   10,   70
  260,19971023,   22,   10,   70
  260,19971023,   23,   20,   63
  260,19971023,   24,   20,   70
  260,19971024,    1,   20,   68
  260,19971024,    2,   20,   54
  260,19971024,    3,   20,   50
  260,19971024,    4,   20,   43
  260,19971024,    5,   20,   29
  260,19971024,    6,   20,   27
  260,19971024,    7,   10,   27
  260,19971024,    8,   10,   46
  260,19971024,    9,   10,   76
  260,19971024,   10,   20,   92
  260,19971024,   11,   30,  104
  260,19971024,   12,   40,  103
  260,19971024,   13,   30,   97
  260,19971024,   14,   30,   96
  260,19971024,   15,   20,   91
  260,19971024,   16,   10,   80
  260,19971024,   17,   20,   77
  260,19971024,   18,   10,   60
  260,19971024,   19,   10,   47
  260,19971024,   20,   20,   42
  260,19971024,   21,   10,   46
  260,19971024,   22,   10,   57
  260,19971024,   23,   10,   53
  260,19971024,   24,   20,   52
  260,19971025,    1,   20,   42
  260,19971025,    2,   20,   40
  260,19971025,    3,   10,   42
  260,19971025,    4,   20,   46
  260,19971025,    5,   20,   49
  260,19971025,    6,   20,   61
  260,19971025,    7,   20,   63
  260,19971025,    8,   20,   73
  260,19971025,    9,   30,   88
  260,19971025,   10,   30,   95
  260,19971025,   11,   40,  103
  260,19971025,   12,   50,  105
  260,19971025,   13,   50,  107
  260,19971025,   14,   40,  103
  260,19971025,   15,   40,  102
  260,19971025,   16,   40,  101
  260,19971025,   17,   30,   95
  260,19971025,   18,   10,   86
  260,19971025,   19,   10,   83
  260,19971025,   20,   10,   82
  260,19971025,   21,   10,   80
  260,19971025,   22,   10,   79
  260,19971025,   23,   10,   75
  260,19971025,   24,   10,   62
  260,19971026,    1,   10,   56
  260,19971026,    2,   10,   62
  260,19971026,    3,   10,   64
  260,19971026,    4,   10,   66
  260,19971026,    5,   10,   73
  260,19971026,    6,   20,   74
  260,19971026,    7,   20,   77
  260,19971026,    8,   10,   82
  260,19971026,    9,   10,   89
  260,19971026,   10,   10,  104
  260,19971026,   11,   20,  104
  260,19971026,   12,   20,  114
  260,19971026,   13,   20,  115
  260,19971026,   14,   20,  106
  260,19971026,   15,   10,   97
  260,19971026,   16,   10,   93
  260,19971026,   17,    0,   90
  260,19971026,   18,   10,   89
  260,19971026,   19,   10,   85
  260,19971026,   20,   20,   86
  260,19971026,   21,   30,   81
  260,19971026,   22,   20,   78
  260,19971026,   23,   20,   75
  260,19971026,   24,   20,   72
  260,19971027,    1,   20,   68
  260,19971027,    2,   30,   64
  260,19971027,    3,   30,   59
  260,19971027,    4,   30,   54
  260,19971027,    5,   40,   48
  260,19971027,    6,   30,   32
  260,19971027,    7,   30,   22
  260,19971027,    8,   40,   27
  260,19971027,    9,   40,   41
  260,19971027,   10,   60,   47
  260,19971027,   11,   70,   54
  260,19971027,   12,   60,   61
  260,19971027,   13,   60,   62
  260,19971027,   14,   60,   63
  260,19971027,   15,   60,   59
  260,19971027,   16,   50,   48
  260,19971027,   17,   40,   34
  260,19971027,   18,   40,   26
  260,19971027,   19,   40,   22
  260,19971027,   20,   30,   12
  260,19971027,   21,   40,   10
  260,19971027,   22,   50,   10
  260,19971027,   23,   50,    2
  260,19971027,   24,   40,   -5
  260,19971028,    1,   40,   -7
  260,19971028,    2,   40,  -10
  260,19971028,    3,   30,  -19
  260,19971028,    4,   20,  -19
  260,19971028,    5,   20,  -26
  260,19971028,    6,   20,  -30
  260,19971028,    7,   20,  -24
  260,19971028,    8,   20,   -8
  260,19971028,    9,   30,   21
  260,19971028,   10,   40,   39
  260,19971028,   11,   50,   51
  260,19971028,   12,   50,   59
  260,19971028,   13,   50,   61
  260,19971028,   14,   50,   65
  260,19971028,   15,   50,   61
  260,19971028,   16,   40,   51
  260,19971028,   17,   30,   35
  260,19971028,   18,   30,   18
  260,19971028,   19,   20,   11
  260,19971028,   20,   20,   -1
  260,19971028,   21,   20,  -10
  260,19971028,   22,   20,  -12
  260,19971028,   23,   20,  -19
  260,19971028,   24,   20,  -30
  260,19971029,    1,   10,  -31
  260,19971029,    2,   10,  -36
  260,19971029,    3,   10,  -33
  260,19971029,    4,   10,  -42
  260,19971029,    5,   10,  -46
  260,19971029,    6,   10,  -43
  260,19971029,    7,   10,  -44
  260,19971029,    8,   10,  -10
  260,19971029,    9,   10,   23
  260,19971029,   10,   20,   37
  260,19971029,   11,   20,   51
  260,19971029,   12,   20,   67
  260,19971029,   13,   20,   75
  260,19971029,   14,   20,   78
  260,19971029,   15,   20,   68
  260,19971029,   16,   10,   44
  260,19971029,   17,   20,   14
  260,19971029,   18,   20,   -3
  260,19971029,   19,   20,   14
  260,19971029,   20,   20,   23
  260,19971029,   21,   20,   19
  260,19971029,   22,   20,    1
  260,19971029,   23,   10,  -21
  260,19971029,   24,   20,   -3
  260,19971030,    1,   20,   -3
  260,19971030,    2,   20,   -2
  260,19971030,    3,   10,   -9
  260,19971030,    4,   10,  -24
  260,19971030,    5,   10,  -11
  260,19971030,    6,   10,   -6
  260,19971030,    7,   10,   -3
  260,19971030,    8,   10,    9
  260,19971030,    9,   10,   27
  260,19971030,   10,   10,   55
  260,19971030,   11,   20,   75
  260,19971030,   12,   20,   96
  260,19971030,   13,   20,  106
  260,19971030,   14,   10,  109
  260,19971030,   15,   10,  111
  260,19971030,   16,   20,   94
  260,19971030,   17,   20,   71
  260,19971030,   18,   20,   43
  260,19971030,   19,   20,   42
  260,19971030,   20,   20,   43
  260,19971030,   21,   10,   23
  260,19971030,   22,   20,   26
  260,19971030,   23,   20,   15
  260,19971030,   24,   20,   13
  260,19971031,    1,   10,    9
  260,19971031,    2,   20,   13
  260,19971031,    3,   20,    3
  260,19971031,    4,   10,   -1
  260,19971031,    5,   10,  -11
  260,19971031,    6,   40,   13
  260,19971031,    7,   40,   16
  260,19971031,    8,   40,   29
  260,19971031,    9,   40,   47
  260,19971031,   10,   40,   69
  260,19971031,   11,   40,   88
  260,19971031,   12,   40,  101
  260,19971031,   13,   40,  112
  260,19971031,   14,   50,  114
  260,19971031,   15,   50,  110
  260,19971031,   16,   40,   96
  260,19971031,   17,   40,   80
  260,19971031,   18,   40,   70
  260,19971031,   19,   40,   59
  260,19971031,   20,   30,   47
  260,19971031,   21,   30,   33
  260,19971031,   22,   30,   34
  260,19971031,   23,   30,   30
  260,19971031,   24,   20,   25
  260,19971101,    1,   20,   12
  260,19971101,    2,   20,   11
  260,19971101,    3,   30,   10
  260,19971101,    4,   30,   12
  260,19971101,    5,   30,   14
  260,19971101,    6,   30,   16
  260,19971101,    7,   20,   17
  260,19971101,    8,   20,   22
  260,19971101,    9,   20,   28
  260,19971101,   10,   20,   33
  260,19971101,   11,   20,   37
  260,19971101,   12,   20,   42
  260,19971101,   13,   10,   45
  260,19971101,   14,   10,   54
  260,19971101,   15,   10,   48
  260,19971101,   16,   10,   34
  260,19971101,   17,   10,   10
  260,19971101,   18,   10,    3
  260,19971101,   19,    0,  -11
  260,19971101,   20,    0,   -5
  260,19971101,   21,    0,    9
  260,19971101,   22,   10,   18
  260,19971101,   23,   10,   19
  260,19971101,   24,   10,   17
  260,19971102,    1,   10,   16
  260,19971102,    2,   10,    9
  260,19971102,    3,   10,   10
  260,19971102,    4,   10,    6
  260,19971102,    5,   10,    3
  260,19971102,    6,   10,    3
  260,19971102,    7,   10,   -1
  260,19971102,    8,   20,    3
  260,19971102,    9,   20,    6
  260,19971102,   10,   20,   12
  260,19971102,   11,   20,   21
  260,19971102,   12,   20,   30
  260,19971102,   13,   20,   35
  260,19971102,   14,   20,   40
  260,19971102,   15,   20,   42
  260,19971102,   16,   20,   41
  260,19971102,   17,   20,   39
  260,19971102,   18,   20,   39
  260,19971102,   19,   20,   39
  260,19971102,   20,   10,   36
  260,19971102,   21,   10,   38
  260,19971102,   22,   10,   40
  260,19971102,   23,   10,   41
  260,19971102,   24,   10,   42
  260,19971103,    1,   10,   41
  260,19971103,    2,   10,   41
  260,19971103,    3,   10,   42
  260,19971103,    4,    0,   43
  260,19971103,    5,   10,   42
  260,19971103,    6,    0,   44
  260,19971103,    7,    0,   44
  260,19971103,    8,   10,   49
  260,19971103,    9,   10,   55
  260,19971103,   10,   10,   66
  260,19971103,   11,   10,   81
  260,19971103,   12,   30,   92
  260,19971103,   13,   40,   98
  260,19971103,   14,   60,   86
  260,19971103,   15,   60,   78
  260,19971103,   16,   60,   75
  260,19971103,   17,   60,   73
  260,19971103,   18,   50,   69
  260,19971103,   19,   60,   58
  260,19971103,   20,   50,   54
  260,19971103,   21,   60,   48
  260,19971103,   22,   60,   42
  260,19971103,   23,   60,   36
  260,19971103,   24,   60,   29
  260,19971104,    1,   50,   23
  260,19971104,    2,   50,   21
  260,19971104,    3,   60,   20
  260,19971104,    4,   60,   16
  260,19971104,    5,   50,   12
  260,19971104,    6,   50,    7
  260,19971104,    7,   50,    3
  260,19971104,    8,   50,   12
  260,19971104,    9,   50,   32
  260,19971104,   10,   60,   50
  260,19971104,   11,   70,   58
  260,19971104,   12,   60,   70
  260,19971104,   13,   60,   78
  260,19971104,   14,   60,   81
  260,19971104,   15,   60,   80
  260,19971104,   16,   50,   69
  260,19971104,   17,   50,   69
  260,19971104,   18,   60,   73
  260,19971104,   19,   50,   66
  260,19971104,   20,   50,   66
  260,19971104,   21,   50,   68
  260,19971104,   22,   50,   58
  260,19971104,   23,   50,   55
  260,19971104,   24,   40,   56
  260,19971105,    1,   40,   60
  260,19971105,    2,   40,   66
  260,19971105,    3,   40,   71
  260,19971105,    4,   40,   76
  260,19971105,    5,   40,   81
  260,19971105,    6,   30,   86
  260,19971105,    7,   30,   86
  260,19971105,    8,   30,   92
  260,19971105,    9,   30,  100
  260,19971105,   10,   30,  115
  260,19971105,   11,   50,  133
  260,19971105,   12,   50,  147
  260,19971105,   13,   50,  151
  260,19971105,   14,   50,  145
  260,19971105,   15,   40,  141
  260,19971105,   16,   30,  135
  260,19971105,   17,   30,  122
  260,19971105,   18,   40,  114
  260,19971105,   19,   40,  110
  260,19971105,   20,   40,  112
  260,19971105,   21,   40,  105
  260,19971105,   22,   40,  101
  260,19971105,   23,   40,  101
  260,19971105,   24,   40,  101
  260,19971106,    1,   40,   99
  260,19971106,    2,   40,  103
  260,19971106,    3,   40,  104
  260,19971106,    4,   40,  104
  260,19971106,    5,   30,  104
  260,19971106,    6,   40,  106
  260,19971106,    7,   40,  109
  260,19971106,    8,   30,  108
  260,19971106,    9,   30,  117
  260,19971106,   10,   40,  124
  260,19971106,   11,   50,  126
  260,19971106,   12,   50,  128
  260,19971106,   13,   50,  130
  260,19971106,   14,   40,  129
  260,19971106,   15,   40,  131
  260,19971106,   16,   30,  118
  260,19971106,   17,   20,  113
  260,19971106,   18,   20,   96
  260,19971106,   19,   20,   95
  260,19971106,   20,   10,   93
  260,19971106,   21,   20,  101
  260,19971106,   22,   20,  102
  260,19971106,   23,   20,   99
  260,19971106,   24,   20,  102
  260,19971107,    1,   30,  104
  260,19971107,    2,   30,  108
  260,19971107,    3,   50,  110
  260,19971107,    4,   30,  117
  260,19971107,    5,   30,  125
  260,19971107,    6,   70,  114
  260,19971107,    7,  100,  103
  260,19971107,    8,   80,  103
  260,19971107,    9,   70,  101
  260,19971107,   10,   70,  102
  260,19971107,   11,   80,  103
  260,19971107,   12,   80,  106
  260,19971107,   13,   90,  109
  260,19971107,   14,   80,  109
  260,19971107,   15,   70,  110
  260,19971107,   16,   70,  109
  260,19971107,   17,   60,  110
  260,19971107,   18,   60,  110
  260,19971107,   19,   50,  104
  260,19971107,   20,   50,   97
  260,19971107,   21,   50,   90
  260,19971107,   22,   40,   92
  260,19971107,   23,   40,   82
  260,19971107,   24,   30,   80
  260,19971108,    1,   30,   84
  260,19971108,    2,   40,   84
  260,19971108,    3,   50,   81
  260,19971108,    4,   50,   90
  260,19971108,    5,   60,   94
  260,19971108,    6,   60,   91
  260,19971108,    7,   60,   86
  260,19971108,    8,   60,   93
  260,19971108,    9,   50,  102
  260,19971108,   10,   60,  106
  260,19971108,   11,   60,  118
  260,19971108,   12,   70,  119
  260,19971108,   13,   70,  118
  260,19971108,   14,   80,  129
  260,19971108,   15,   80,  123
  260,19971108,   16,   60,  109
  260,19971108,   17,   50,  107
  260,19971108,   18,   50,   99
  260,19971108,   19,   50,   95
  260,19971108,   20,   50,   91
  260,19971108,   21,   50,   92
  260,19971108,   22,   50,   94
  260,19971108,   23,   60,   92
  260,19971108,   24,   70,  103
  260,19971109,    1,   70,  103
  260,19971109,    2,   70,  101
  260,19971109,    3,   70,  101
  260,19971109,    4,   60,  103
  260,19971109,    5,   50,  101
  260,19971109,    6,   50,   99
  260,19971109,    7,   40,   83
  260,19971109,    8,   40,   88
  260,19971109,    9,   50,  103
  260,19971109,   10,   60,  111
  260,19971109,   11,   60,  116
  260,19971109,   12,   80,  119
  260,19971109,   13,   70,  119
  260,19971109,   14,   80,  122
  260,19971109,   15,   60,  112
  260,19971109,   16,   50,  103
  260,19971109,   17,   40,   96
  260,19971109,   18,   50,   95
  260,19971109,   19,   60,   92
  260,19971109,   20,   60,   87
  260,19971109,   21,   50,   83
  260,19971109,   22,   50,   84
  260,19971109,   23,   50,   92
  260,19971109,   24,   50,   89
  260,19971110,    1,   50,   84
  260,19971110,    2,   60,   77
  260,19971110,    3,   60,   73
  260,19971110,    4,   50,   71
  260,19971110,    5,   50,   72
  260,19971110,    6,   60,   79
  260,19971110,    7,   60,   87
  260,19971110,    8,   60,   91
  260,19971110,    9,   60,   95
  260,19971110,   10,   60,   99
  260,19971110,   11,   70,  104
  260,19971110,   12,   70,  117
  260,19971110,   13,   70,  119
  260,19971110,   14,   70,  112
  260,19971110,   15,   50,  111
  260,19971110,   16,   50,  107
  260,19971110,   17,   50,   88
  260,19971110,   18,   40,   85
  260,19971110,   19,   40,   86
  260,19971110,   20,   50,   86
  260,19971110,   21,   50,   80
  260,19971110,   22,   50,   84
  260,19971110,   23,   60,   81
  260,19971110,   24,   50,   79
  260,19971111,    1,   60,   84
  260,19971111,    2,   60,   87
  260,19971111,    3,   70,   85
  260,19971111,    4,   60,   79
  260,19971111,    5,   60,   69
  260,19971111,    6,   50,   62
  260,19971111,    7,   50,   66
  260,19971111,    8,   50,   72
  260,19971111,    9,   40,   80
  260,19971111,   10,   50,   88
  260,19971111,   11,   50,   88
  260,19971111,   12,   40,   87
  260,19971111,   13,   40,   80
  260,19971111,   14,   50,   75
  260,19971111,   15,   40,   71
  260,19971111,   16,   40,   72
  260,19971111,   17,   40,   71
  260,19971111,   18,   30,   74
  260,19971111,   19,   30,   69
  260,19971111,   20,   20,   58
  260,19971111,   21,   30,   60
  260,19971111,   22,   30,   71
  260,19971111,   23,   30,   64
  260,19971111,   24,   20,   53
  260,19971112,    1,   20,   49
  260,19971112,    2,   10,   44
  260,19971112,    3,   10,   25
  260,19971112,    4,   20,   27
  260,19971112,    5,   10,   17
  260,19971112,    6,   20,   10
  260,19971112,    7,   10,   12
  260,19971112,    8,   10,   19
  260,19971112,    9,   10,   22
  260,19971112,   10,   10,   46
  260,19971112,   11,    0,   69
  260,19971112,   12,   10,   94
  260,19971112,   13,   20,   96
  260,19971112,   14,   20,  100
  260,19971112,   15,   20,   94
  260,19971112,   16,   20,   73
  260,19971112,   17,   20,   61
  260,19971112,   18,   20,   53
  260,19971112,   19,   20,   56
  260,19971112,   20,   20,   58
  260,19971112,   21,   10,   61
  260,19971112,   22,    0,   63
  260,19971112,   23,   10,   67
  260,19971112,   24,   10,   65
  260,19971113,    1,   10,   60
  260,19971113,    2,   20,   55
  260,19971113,    3,   20,   52
  260,19971113,    4,   20,   49
  260,19971113,    5,   20,   44
  260,19971113,    6,   20,   36
  260,19971113,    7,   20,   37
  260,19971113,    8,   20,   35
  260,19971113,    9,   20,   38
  260,19971113,   10,   30,   49
  260,19971113,   11,   30,   53
  260,19971113,   12,   30,   60
  260,19971113,   13,   30,   66
  260,19971113,   14,   40,   67
  260,19971113,   15,   40,   63
  260,19971113,   16,   40,   65
  260,19971113,   17,   30,   63
  260,19971113,   18,   40,   64
  260,19971113,   19,   30,   65
  260,19971113,   20,   40,   64
  260,19971113,   21,   50,   65
  260,19971113,   22,   30,   65
  260,19971113,   23,   30,   64
  260,19971113,   24,   20,   56
  260,19971114,    1,   30,   50
  260,19971114,    2,   30,   43
  260,19971114,    3,   30,   47
  260,19971114,    4,   20,   48
  260,19971114,    5,   30,   50
  260,19971114,    6,   30,   43
  260,19971114,    7,   30,   48
  260,19971114,    8,   30,   52
  260,19971114,    9,   30,   54
  260,19971114,   10,   30,   60
  260,19971114,   11,   30,   69
  260,19971114,   12,   40,   74
  260,19971114,   13,   40,   75
  260,19971114,   14,   40,   78
  260,19971114,   15,   30,   79
  260,19971114,   16,   30,   81
  260,19971114,   17,   30,   79
  260,19971114,   18,   30,   72
  260,19971114,   19,   30,   62
  260,19971114,   20,   30,   62
  260,19971114,   21,   40,   70
  260,19971114,   22,   50,   74
  260,19971114,   23,   50,   77
  260,19971114,   24,   60,   78
  260,19971115,    1,   60,   79
  260,19971115,    2,   60,   77
  260,19971115,    3,   60,   74
  260,19971115,    4,   50,   75
  260,19971115,    5,   50,   76
  260,19971115,    6,   60,   78
  260,19971115,    7,   50,   80
  260,19971115,    8,   50,   84
  260,19971115,    9,   40,   89
  260,19971115,   10,   40,   91
  260,19971115,   11,   40,   91
  260,19971115,   12,   40,   96
  260,19971115,   13,   40,   97
  260,19971115,   14,   40,   99
  260,19971115,   15,   30,  101
  260,19971115,   16,   30,  101
  260,19971115,   17,   30,  102
  260,19971115,   18,   30,  103
  260,19971115,   19,   20,  104
  260,19971115,   20,   30,  105
  260,19971115,   21,   20,  106
  260,19971115,   22,   20,  107
  260,19971115,   23,   20,  107
  260,19971115,   24,   10,  106
  260,19971116,    1,   20,  106
  260,19971116,    2,   20,  105
  260,19971116,    3,   20,  105
  260,19971116,    4,   20,  105
  260,19971116,    5,   20,  104
  260,19971116,    6,   30,  104
  260,19971116,    7,   30,  103
  260,19971116,    8,   30,  103
  260,19971116,    9,   40,  105
  260,19971116,   10,   40,  109
  260,19971116,   11,   40,  112
  260,19971116,   12,   50,  114
  260,19971116,   13,   50,  114
  260,19971116,   14,   50,  113
  260,19971116,   15,   40,  113
  260,19971116,   16,   40,  110
  260,19971116,   17,   40,  107
  260,19971116,   18,   40,  102
  260,19971116,   19,   40,   98
  260,19971116,   20,   50,  105
  260,19971116,   21,   60,  102
  260,19971116,   22,   50,   96
  260,19971116,   23,   50,   91
  260,19971116,   24,   50,   83
  260,19971117,    1,   50,   76
  260,19971117,    2,   60,   70
  260,19971117,    3,   50,   67
  260,19971117,    4,   50,   69
  260,19971117,    5,   40,   71
  260,19971117,    6,   50,   64
  260,19971117,    7,   50,   58
  260,19971117,    8,   40,   58
  260,19971117,    9,   50,   65
  260,19971117,   10,   50,   72
  260,19971117,   11,   60,   76
  260,19971117,   12,   60,   82
  260,19971117,   13,   60,   85
  260,19971117,   14,   60,   89
  260,19971117,   15,   60,   83
  260,19971117,   16,   60,   77
  260,19971117,   17,   50,   70
  260,19971117,   18,   30,   56
  260,19971117,   19,   20,   50
  260,19971117,   20,   40,   55
  260,19971117,   21,   50,   49
  260,19971117,   22,   60,   40
  260,19971117,   23,   70,   36
  260,19971117,   24,   70,   33
  260,19971118,    1,   70,   32
  260,19971118,    2,   70,   33
  260,19971118,    3,   70,   29
  260,19971118,    4,   60,   29
  260,19971118,    5,   60,   29
  260,19971118,    6,   50,   26
  260,19971118,    7,   60,   29
  260,19971118,    8,   70,   35
  260,19971118,    9,   70,   46
  260,19971118,   10,   70,   56
  260,19971118,   11,   80,   65
  260,19971118,   12,   80,   75
  260,19971118,   13,   80,   81
  260,19971118,   14,   80,   83
  260,19971118,   15,   80,   79
  260,19971118,   16,   70,   72
  260,19971118,   17,   70,   69
  260,19971118,   18,   70,   64
