geo_id,query,value,unit
nl2023,dq_energy_heat_heatpump_drink_water_water_ts_lt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_drink_water_water_ts_mt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_surface_water_water_ts_lt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_surface_water_water_ts_mt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_waste_water_water_ts_lt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_waste_water_water_ts_mt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_water_water_ht_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_water_water_lt_electricity,0.0,tj
nl2023,dq_energy_heat_heatpump_water_water_mt_electricity,0.0,tj
nl2023,dq_energy_heat_import_ht_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_import_lt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_import_mt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_network_storage_ht_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_network_storage_lt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_network_storage_mt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_production_ht_residual_heat,0.0,tj
nl2023,dq_energy_heat_production_lt_residual_heat,0.0,tj
nl2023,dq_energy_heat_production_mt_residual_heat,0.0,tj
nl2023,dq_energy_heat_solar_ht_solar_thermal,0.0,tj
nl2023,dq_energy_heat_solar_lt_solar_thermal,0.0,tj
nl2023,dq_energy_heat_solar_mt_solar_thermal,0.0,tj
nl2023,dq_energy_heat_unused_ht_steam_hot_water,307.2762859794998,tj
nl2023,dq_energy_heat_unused_lt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_unused_mt_steam_hot_water,0.0,tj
nl2023,dq_energy_heat_well_deep_ht_geothermal,0.0,tj
nl2023,dq_energy_heat_well_deep_mt_geothermal,0.0,tj
nl2023,dq_energy_heat_well_shallow_heatpump_mt_geothermal,0.0,tj
nl2023,dq_energy_heat_well_shallow_lt_geothermal,0.0,tj
nl2023,dq_energy_hydrogen_after_distribution,0.0,tj
nl2023,dq_energy_hydrogen_after_transport,0.0,tj
nl2023,dq_energy_hydrogen_ammonia_reformer_dispatchable,0.0,tj
nl2023,dq_energy_hydrogen_ammonia_reformer_must_run,0.0,tj
nl2023,dq_energy_hydrogen_autothermal_reformer_ccs_must_run,0.0,tj
nl2023,dq_energy_hydrogen_autothermal_reformer_dispatchable,0.0,tj
nl2023,dq_energy_hydrogen_autothermal_reformer_must_run,0.0,tj
nl2023,dq_energy_hydrogen_biomass_gasification,0.0,tj
nl2023,dq_energy_hydrogen_biomass_gasification_ccs,0.0,tj
nl2023,dq_energy_hydrogen_curtailed_electricity,0.0,tj
nl2023,dq_energy_hydrogen_distribution_compressed_trucks,0.0,tj
nl2023,dq_energy_hydrogen_electrolysis_solar_electricity,0.0,tj
nl2023,dq_energy_hydrogen_electrolysis_wind_electricity,0.0,tj
nl2023,dq_energy_hydrogen_flexibility_p2g_electricity,0.0,tj
nl2023,dq_energy_hydrogen_flexibility_p2g_potential_residual_heat,0.0,tj
nl2023,dq_energy_hydrogen_hybrid_electrolysis_wind_electricity,0.0,tj
nl2023,dq_energy_hydrogen_liquid_hydrogen_regasifier,0.0,tj
nl2023,dq_energy_hydrogen_lohc_reformer,0.0,tj
nl2023,dq_energy_hydrogen_solar_pv_solar_radiation,0.0,tj
nl2023,dq_energy_hydrogen_steam_methane_reformer_ccs_must_run,0.0,tj
nl2023,dq_energy_hydrogen_steam_methane_reformer_dispatchable,0.0,tj
nl2023,dq_energy_hydrogen_steam_methane_reformer_must_run,0.0,tj
nl2023,dq_energy_hydrogen_storage_depleted_gas_field,0.0,tj
nl2023,dq_energy_hydrogen_storage_salt_cavern,0.0,tj
nl2023,dq_energy_hydrogen_storage_unused,0.0,tj
nl2023,dq_energy_hydrogen_transport_loss,0.0,tj
nl2023,dq_energy_hydrogen_transport_pipelines,0.0,tj
nl2023,dq_energy_hydrogen_transport_pipelines_offshore,0.0,tj
nl2023,dq_energy_hydrogen_wind_turbine_offshore,0.0,tj
nl2023,dq_energy_import_ammonia,0.0,tj
nl2023,dq_energy_import_biogenic_waste,13740.939704578965,tj
nl2023,dq_energy_import_coal,169355.5822948124,tj
nl2023,dq_energy_import_cokes,0.0,tj
nl2023,dq_energy_import_crude_oil,2986850.9699747064,tj
nl2023,dq_energy_import_diesel,0.0,tj
nl2023,dq_energy_import_dry_biomass,24917.985127643355,tj
nl2023,dq_energy_import_electricity,0.0,tj
nl2023,dq_energy_import_gasoline,0.0,tj
nl2023,dq_energy_import_heat,0.0,tj
nl2023,dq_energy_import_heavy_fuel_oil,0.0,tj
nl2023,dq_energy_import_hydrogen,0.0,tj
nl2023,dq_energy_import_kerosene,0.0,tj
nl2023,dq_energy_import_lignite,0.0,tj
nl2023,dq_energy_import_liquid_hydrogen,0.0,tj
nl2023,dq_energy_import_lng,347367.6601802593,tj
nl2023,dq_energy_import_lohc,0.0,tj
nl2023,dq_energy_import_lpg,24601.11299999987,tj
nl2023,dq_energy_import_methanol,0.0,tj
nl2023,dq_energy_import_naphtha,0.0,tj
nl2023,dq_energy_import_natural_gas,243878.4797717389,tj
nl2023,dq_energy_import_non_biogenic_waste,1242.344392413563,tj
nl2023,dq_energy_import_oily_biomass,4988.897844419788,tj
nl2023,dq_energy_import_propane,0.0,tj
nl2023,dq_energy_import_uranium_oxide,38954.8058691284,tj
