geo_id,Woningtype ETM,Bouwjaarklasse ETM,Woningkenmerken/eigendom,Woningkenmerken/oppervlakte,Functionele vraag/ruimteverwarming,Functionele vraag ruimteverwarming (% van totaal),Gemiddelde netto warmtevraag (kWh/m2),Aantal woningen (#)
GM0858,Vrijstaand huis,>= 2005,Koop,36451,6319.8,1.799553058881417,118.58774435181829,157.0
GM0858,Vrijstaand huis,>= 2005,Particuliere huur,2127,356.4,0.5963945240139159,118.0,10.0
GM0861,Appartement,1945 - 1964,Koop,2523,1077.0,0.19497401523186972,217.9065372168285,25.0
GM0861,Appartement,1945 - 1964,Particuliere huur,2973,1263.6,1.7911057058538367,222.98786357786358,32.0
GM0861,Appartement,1965 - 1984,Koop,9947,5105.8,0.9243252803815045,171.6381783594582,131.0
GM0861,Appartement,1965 - 1984,Particuliere huur,30811,15102.2,21.406803253360092,200.9491877831851,370.0
GM0861,Appartement,1965 - 1984,Sociale huur,74319,44520.0,25.55986848035329,171.72411853652332,1082.0
GM0861,Appartement,1985 - 2004,Koop,24214,8848.8,1.601936922919005,163.87025411729635,224.0
GM0861,Appartement,1985 - 2004,Particuliere huur,25176,9731.5,13.794037018452526,172.3925714068672,268.0
GM0861,Appartement,1985 - 2004,Sociale huur,56086,28684.7,16.46848965405189,122.38466863413089,760.0
GM0861,Appartement,< 1945,Koop,3551,1377.7,0.24941104993959787,259.62747402597404,30.0
GM0861,Appartement,< 1945,Particuliere huur,2932,948.0,1.343754518161948,314.1031681877445,20.0
GM0861,Appartement,>= 2005,Koop,65501,27672.0,5.0095830543141115,114.51657817340495,670.0
GM0861,Appartement,>= 2005,Particuliere huur,35111,13579.8,19.248858233898332,108.71612611142834,324.0
GM0861,Appartement,>= 2005,Sociale huur,7134,3829.2,2.1984242674072063,121.48286090969017,95.0
GM0861,Hoekhuis,1945 - 1964,Koop,116587,36934.6,6.686431999055724,256.1970025797131,924.0
GM0861,Hoekhuis,1945 - 1964,Particuliere huur,1922,603.2,0.855013423370556,273.95585412667947,16.0
GM0861,Hoekhuis,1945 - 1964,Sociale huur,32490,12266.5,7.042455676420792,166.68350718183527,321.0
GM0861,Hoekhuis,1965 - 1984,Koop,264436,67963.0,12.303638808916956,203.53293454691934,1768.0
GM0861,Hoekhuis,1965 - 1984,Particuliere huur,5774,1533.8,2.17410409278143,195.72878006374964,41.0
GM0861,Hoekhuis,1965 - 1984,Sociale huur,32487,11908.2,6.836748109562962,149.35193107431652,299.0
GM0861,Hoekhuis,1985 - 2004,Koop,171161,45674.9,8.268726692956477,166.63137863911265,1138.0
GM0861,Hoekhuis,1985 - 2004,Particuliere huur,22377,6782.2,9.61351465514553,187.8920972336214,177.0
GM0861,Hoekhuis,1985 - 2004,Sociale huur,6329,2550.1,1.4640660514768404,132.52443295530352,62.0
GM0861,Hoekhuis,< 1945,Koop,48422,11625.8,2.1046693651649684,299.2465243745164,284.0
GM0861,Hoekhuis,< 1945,Particuliere huur,3379,1171.4,1.6604156567245842,329.7272461538461,25.0
GM0861,Hoekhuis,>= 2005,Koop,53387,16633.0,3.0111446567796554,121.54645084552931,378.0
GM0861,Hoekhuis,>= 2005,Particuliere huur,1606,672.3000000000001,0.9529600870889003,126.40858815426999,13.0
GM0861,Hoekhuis,>= 2005,Sociale huur,3309,1654.0,0.9495961919699988,112.60219991075412,38.0
GM0861,Rijtjeshuis,1945 - 1964,Koop,122849,47662.6,8.628568707883485,246.93265874664755,1204.0
GM0861,Rijtjeshuis,1945 - 1964,Particuliere huur,3289,1443.0,2.0453984912528385,284.4125768585802,34.0
GM0861,Rijtjeshuis,1945 - 1964,Sociale huur,71951,30915.4,17.74918144693428,154.2378184110971,799.0
GM0861,Rijtjeshuis,1965 - 1984,Koop,272000,78639.7,14.236488454623643,197.3623500065528,2026.0
GM0861,Rijtjeshuis,1965 - 1984,Particuliere huur,8295,2495.6,3.5374195944356086,220.50939004815407,60.0
GM0861,Rijtjeshuis,1965 - 1984,Sociale huur,76608,27015.4,15.51010941024565,132.12664594192609,684.0
GM0861,Rijtjeshuis,1985 - 2004,Koop,199573,58718.5,10.6300665862512,168.6663148199037,1464.0
GM0861,Rijtjeshuis,1985 - 2004,Particuliere huur,32403,9908.3,14.044644401164584,158.22354348043632,249.0
GM0861,Rijtjeshuis,1985 - 2004,Sociale huur,15374,5817.4,3.3398917092903693,121.84989391554309,153.0
GM0861,Rijtjeshuis,< 1945,Koop,6217,1798.8,0.3256446226546771,288.75919070512816,44.0
GM0861,Rijtjeshuis,< 1945,Particuliere huur,591,134.3,0.19036522340627596,358.0,4.0
GM0861,Rijtjeshuis,< 1945,Sociale huur,116,64.0,0.03674374624309548,118.0,1.0
GM0861,Rijtjeshuis,>= 2005,Koop,90882,28058.6,5.079570941304493,116.45340514636041,654.0
GM0861,Rijtjeshuis,>= 2005,Particuliere huur,2029,633.1,0.8973955542703894,118.0,16.0
GM0861,Rijtjeshuis,>= 2005,Sociale huur,12093,4635.8,2.6615102942772193,100.55534914096252,123.0
GM0861,Vrijstaand huis,1945 - 1964,Koop,86290,18503.5,3.3497694436795737,255.40432126118452,482.0
GM0861,Vrijstaand huis,1945 - 1964,Particuliere huur,4798,1200.9,1.7022308025956576,239.75485584218515,24.0
GM0861,Vrijstaand huis,1945 - 1964,Sociale huur,987,318.6,0.1829149617664097,250.29617021276596,8.0
GM0861,Vrijstaand huis,1965 - 1984,Koop,162139,27948.3,5.059602850422344,204.83537321728954,749.0
GM0861,Vrijstaand huis,1965 - 1984,Particuliere huur,5145,830.5,1.1772026659636052,223.17440820813482,21.0
GM0861,Vrijstaand huis,1985 - 2004,Koop,230210,41037.7,7.429234117809562,150.9520814576451,1065.0
GM0861,Vrijstaand huis,1985 - 2004,Particuliere huur,7544,1134.8,1.6085365265930152,188.6324155948553,30.0
GM0861,Vrijstaand huis,< 1945,Koop,59537,11538.6,2.0888831682028335,293.63716498588144,282.0
GM0861,Vrijstaand huis,< 1945,Particuliere huur,4895,742.6,1.0526077058935257,227.95373649210305,18.0
GM0861,Vrijstaand huis,>= 2005,Koop,82034,15562.4,2.817329261508309,118.34636152103361,354.0
GM0861,Vrijstaand huis,>= 2005,Particuliere huur,5338,637.5,0.9036323895867528,206.80518889394628,18.0
GM0865,Appartement,1945 - 1964,Koop,4619,1242.2,0.400691193922345,264.3496821071753,34.0
GM0865,Appartement,1945 - 1964,Particuliere huur,3759,1407.3,2.0379378206678433,229.40326785714285,38.0
GM0865,Appartement,1945 - 1964,Sociale huur,106,65.8,0.05764658264399818,129.0,2.0
GM0865,Appartement,1965 - 1984,Koop,3193,1333.3,0.43007693516073303,182.45650319829423,38.0
GM0865,Appartement,1965 - 1984,Particuliere huur,17207,5256.6,7.612182155988478,258.0130950746525,139.0
GM0865,Appartement,1965 - 1984,Sociale huur,34048,19023.5,16.666257825655006,158.0943298059965,484.0
GM0865,Appartement,1985 - 2004,Koop,13593,4858.9,1.5673147980593154,175.74937022042286,130.0
GM0865,Appartement,1985 - 2004,Particuliere huur,66785,25490.3,36.91298687569781,159.0569293320426,702.0
GM0865,Appartement,1985 - 2004,Sociale huur,24090,12795.0,11.209544451823051,103.76787283293933,356.0
GM0865,Appartement,< 1945,Koop,15135,2897.1,0.9345052792726015,254.21229781557443,89.0
GM0865,Appartement,< 1945,Particuliere huur,11828,3420.7,4.95358054654906,236.9766024719747,99.0
GM0865,Appartement,< 1945,Sociale huur,8850,4170.5,3.653724512413289,257.4697906281157,121.0
GM0865,Appartement,>= 2005,Koop,33036,12444.1,4.014040642641325,104.10397809166906,393.0
GM0865,Appartement,>= 2005,Particuliere huur,38807,15672.8,22.696078928276116,87.45689271673908,439.0
GM0865,Appartement,>= 2005,Sociale huur,18765,7161.1,6.273752932704185,88.2952042201382,205.0
GM0865,Hoekhuis,1945 - 1964,Koop,88582,24108.6,7.776609014487398,270.2313956532477,669.0
GM0865,Hoekhuis,1945 - 1964,Particuliere huur,2562,542.1,0.7850252913977388,299.23237918215614,15.0
GM0865,Hoekhuis,1945 - 1964,Sociale huur,14129,4853.8,4.2523553622711,236.0844531190783,137.0
GM0865,Hoekhuis,1965 - 1984,Koop,99501,25771.4,8.31297136938522,208.58385284454846,675.0
GM0865,Hoekhuis,1965 - 1984,Particuliere huur,5525,1525.7,2.2093951062267667,267.4672770666088,39.0
GM0865,Hoekhuis,1965 - 1984,Sociale huur,38619,13897.0,12.174993297927701,168.98779702762462,367.0
GM0865,Hoekhuis,1985 - 2004,Koop,71171,17601.3,5.677576808553671,168.7530905035655,477.0
GM0865,Hoekhuis,1985 - 2004,Particuliere huur,5427,1183.3,1.7135591723131238,182.78779203241052,28.0
GM0865,Hoekhuis,1985 - 2004,Sociale huur,14892,4982.5,4.365107872700927,122.6869323342416,142.0
GM0865,Hoekhuis,< 1945,Koop,153312,34390.9,11.09332698523907,297.5020680527051,918.0
GM0865,Hoekhuis,< 1945,Particuliere huur,8611,1797.7,2.6032834649432117,295.10241895261845,44.0
GM0865,Hoekhuis,< 1945,Sociale huur,2732,1208.0,1.0583141616101794,278.3357009708738,35.0
GM0865,Hoekhuis,>= 2005,Koop,59377,11509.5,3.7125706781912973,116.93704225051265,393.0
GM0865,Hoekhuis,>= 2005,Particuliere huur,4494,870.2,1.260153124099451,118.0,30.0
GM0865,Hoekhuis,>= 2005,Sociale huur,1375,336.4,0.2947159635477354,108.32037914691944,12.0
GM0865,Rijtjeshuis,1945 - 1964,Koop,71788,21907.0,7.066448225130261,253.23069060773483,633.0
GM0865,Rijtjeshuis,1945 - 1964,Particuliere huur,1774,565.3,0.8186216514059061,271.6264880952381,16.0
GM0865,Rijtjeshuis,1945 - 1964,Sociale huur,19939,7324.1,6.416555257490989,200.18852141588994,205.0
GM0865,Rijtjeshuis,1965 - 1984,Koop,112060,29469.5,9.505851826835087,203.29791274418605,793.0
GM0865,Rijtjeshuis,1965 - 1984,Particuliere huur,11879,3460.0,5.010491621907723,268.3480746054519,83.0
GM0865,Rijtjeshuis,1965 - 1984,Sociale huur,63037,22029.7,19.299953216907095,146.20799513140076,592.0
GM0865,Rijtjeshuis,1985 - 2004,Koop,81748,23235.1,7.494847818310318,175.41004361617763,630.0
GM0865,Rijtjeshuis,1985 - 2004,Particuliere huur,4697,1428.5,2.0686379427442723,193.8830953171704,37.0
GM0865,Rijtjeshuis,1985 - 2004,Sociale huur,31899,12476.1,10.93016002621255,109.50565898819069,340.0
GM0865,Rijtjeshuis,< 1945,Koop,66287,15196.9,4.901999681950156,275.37595673823074,454.0
GM0865,Rijtjeshuis,< 1945,Particuliere huur,4242,876.7,1.2695658973776012,323.0216379310345,27.0
GM0865,Rijtjeshuis,< 1945,Sociale huur,4449,2008.9,1.7599729464062,232.20326719917549,56.0
GM0865,Rijtjeshuis,>= 2005,Koop,47379,11664.3,3.7625038586929707,116.70031785874049,376.0
GM0865,Rijtjeshuis,>= 2005,Particuliere huur,6130,1334.1000000000001,1.9319355123662116,118.0,48.0
GM0865,Rijtjeshuis,>= 2005,Sociale huur,4803,1608.1,1.4088369232494449,101.58755297791657,44.0
GM0865,Vrijstaand huis,1945 - 1964,Koop,61064,9536.0,3.075987139948061,270.5421858131225,262.0
GM0865,Vrijstaand huis,1945 - 1964,Particuliere huur,3198,497.4,0.7202943736233819,226.90935121646913,14.0
GM0865,Vrijstaand huis,1945 - 1964,Sociale huur,390,154.20000000000002,0.13509275142408086,270.4676923076923,3.0
GM0865,Vrijstaand huis,1965 - 1984,Koop,125945,20260.2,6.535246922480674,222.57891186071816,558.0
GM0865,Vrijstaand huis,1965 - 1984,Particuliere huur,5115,553.2,0.801099411918888,211.41206094627108,19.0
GM0865,Vrijstaand huis,1985 - 2004,Koop,99994,16268.6,5.247693412852247,164.27437258832913,434.0
GM0865,Vrijstaand huis,1985 - 2004,Particuliere huur,10311,1171.1,1.6958921209295184,154.95642914979757,30.0
GM0865,Vrijstaand huis,< 1945,Koop,104291,15057.3,4.856969501084306,320.533692676618,405.0
GM0865,Vrijstaand huis,< 1945,Particuliere huur,9857,1119.5,1.6211691822906633,284.56147402335887,33.0
GM0865,Vrijstaand huis,< 1945,Sociale huur,77,49.1,0.04301591501246673,185.54,1.0
GM0865,Vrijstaand huis,>= 2005,Koop,86796,11262.1,3.6327679078029633,112.98675986096418,343.0
GM0865,Vrijstaand huis,>= 2005,Particuliere huur,9641,882.6,1.27810979927623,105.2,28.0
GM0866,Appartement,1945 - 1964,Koop,299,115.5,0.05253144723454904,358.0,2.0
GM0866,Appartement,1945 - 1964,Particuliere huur,8076,3525.4,19.252172108542624,150.3513582183187,97.0
GM0866,Appartement,1965 - 1984,Koop,9308,2589.5,1.1777504988213399,218.44415439309296,78.0
GM0866,Appartement,1965 - 1984,Particuliere huur,6556,5518.400000000001,30.13592402671516,182.55838616714698,175.0
GM0866,Appartement,1965 - 1984,Sociale huur,9786,6326.5,12.955245886532813,114.63779445727482,201.0
GM0866,Appartement,1985 - 2004,Koop,7546,2817.3,1.2813579765705196,135.2943753796315,80.0
GM0866,Appartement,1985 - 2004,Particuliere huur,12514,4258.7,23.256715651741782,166.09371261140276,125.0
GM0866,Appartement,1985 - 2004,Sociale huur,9745,6372.9,13.050262627090012,128.36649041713642,154.0
GM0866,Appartement,< 1945,Koop,1539,380.9,0.17324007144276823,280.69644902634593,12.0
GM0866,Appartement,< 1945,Particuliere huur,965,223.8,1.222169432657809,118.0,8.0
GM0866,Appartement,>= 2005,Koop,16633,4822.0,2.1931310698268005,115.15554577141809,162.0
GM0866,Appartement,>= 2005,Particuliere huur,1019,314.4,1.7169350742967608,220.0,7.0
GM0866,Appartement,>= 2005,Sociale huur,18300,8333.1,17.064310360715496,107.32133674669619,208.0
GM0866,Hoekhuis,1945 - 1964,Koop,63337,19278.3,8.768112547374951,260.98127158846637,516.0
GM0866,Hoekhuis,1945 - 1964,Particuliere huur,714,262.9,1.435694119060491,314.39247311827955,6.0
GM0866,Hoekhuis,1945 - 1964,Sociale huur,5195,2075.8,4.250770475186092,213.7302868142445,55.0
GM0866,Hoekhuis,1965 - 1984,Koop,122188,32104.1,14.601513724352259,217.97196280083344,844.0
GM0866,Hoekhuis,1965 - 1984,Particuliere huur,1196,268.1,1.4640912640552217,138.95412234042553,7.0
GM0866,Hoekhuis,1965 - 1984,Sociale huur,12286,4341.6,8.890618120757269,155.81159699799286,122.0
GM0866,Hoekhuis,1985 - 2004,Koop,46750,12624.6,5.741891850712449,168.16742383449056,342.0
GM0866,Hoekhuis,1985 - 2004,Particuliere huur,1678,402.7,2.199140440264967,134.9027142857143,12.0
GM0866,Hoekhuis,1985 - 2004,Sociale huur,6887,2332.2,4.775819877747858,162.91804994917962,67.0
GM0866,Hoekhuis,< 1945,Koop,44060,11533.8,5.245776676310318,293.86238820585356,327.0
GM0866,Hoekhuis,< 1945,Particuliere huur,2019,576.6,3.148806500761808,317.3887200832466,14.0
GM0866,Hoekhuis,< 1945,Sociale huur,262,123.9,0.2537192705826943,343.57251908396944,3.0
GM0866,Hoekhuis,>= 2005,Koop,23157,6323.4,2.8759944021034407,117.90543043011431,157.0
GM0866,Hoekhuis,>= 2005,Particuliere huur,714,107.0,0.5843258681607933,118.0,3.0
GM0866,Hoekhuis,>= 2005,Sociale huur,2170,1173.8,2.40367780314743,98.95284123910939,20.0
GM0866,Rijtjeshuis,1945 - 1964,Koop,38183,14526.8,6.607046127158848,253.038729667395,378.0
GM0866,Rijtjeshuis,1945 - 1964,Particuliere huur,561,176.4,0.9633185340519995,306.52830188679246,5.0
GM0866,Rijtjeshuis,1945 - 1964,Sociale huur,3879,1554.7,3.183675141040475,208.95170662541892,42.0
GM0866,Rijtjeshuis,1965 - 1984,Koop,119667,33643.8,15.301796575495423,205.42537295392623,885.0
GM0866,Rijtjeshuis,1965 - 1984,Particuliere huur,692,218.3,1.1921339908364597,287.3448275862069,4.0
GM0866,Rijtjeshuis,1965 - 1984,Sociale huur,22319,8378.9,17.15809843652411,136.71367344984438,222.0
GM0866,Rijtjeshuis,1985 - 2004,Koop,69394,20167.7,9.172627431967227,164.08344528939585,561.0
GM0866,Rijtjeshuis,1985 - 2004,Particuliere huur,2185,663.6,3.6239125804813312,148.43899518652225,18.0
GM0866,Rijtjeshuis,1985 - 2004,Sociale huur,15762,5469.7,11.20071262555418,145.46492069534324,164.0
GM0866,Rijtjeshuis,< 1945,Koop,14699,4625.6,2.1038048686418187,289.9067933976261,135.0
GM0866,Rijtjeshuis,< 1945,Particuliere huur,1044,226.1,1.2347297083285549,265.66648199445984,7.0
GM0866,Rijtjeshuis,< 1945,Sociale huur,237,88.6,0.18143282787430762,344.32911392405066,3.0
GM0866,Rijtjeshuis,>= 2005,Koop,21901,6281.8,2.8570739847445035,116.72999395486298,161.0
GM0866,Rijtjeshuis,>= 2005,Particuliere huur,241,75.6,0.41285080030799975,118.0,2.0
GM0866,Rijtjeshuis,>= 2005,Sociale huur,4107,2193.2,4.491179210992454,100.63138543949354,38.0
GM0866,Vrijstaand huis,1945 - 1964,Koop,72099,12021.8,5.46772772609785,267.3370020171458,325.0
GM0866,Vrijstaand huis,1945 - 1964,Particuliere huur,1474,322.9,1.7633534843843004,99.0162831858407,10.0
GM0866,Vrijstaand huis,1945 - 1964,Sociale huur,400,43.2,0.08846386189808227,268.68,2.0
GM0866,Vrijstaand huis,1965 - 1984,Koop,78556,13025.5,5.924228276654706,214.15230792374388,330.0
GM0866,Vrijstaand huis,1965 - 1984,Particuliere huur,1569,235.60000000000002,1.2866091078381583,244.66666666666666,7.0
GM0866,Vrijstaand huis,1985 - 2004,Koop,67850,10174.6,4.627588424525045,150.98631504922645,294.0
GM0866,Vrijstaand huis,1985 - 2004,Particuliere huur,2179,288.5,1.5754954482653167,155.40787419918462,8.0
GM0866,Vrijstaand huis,< 1945,Koop,48433,8353.5,3.799319865574073,265.30815583795714,223.0
GM0866,Vrijstaand huis,< 1945,Particuliere huur,3932,494.4,2.699913170268189,365.57038578680203,11.0
GM0866,Vrijstaand huis,< 1945,Sociale huur,377,25.4,0.05201347435674282,,1.0
GM0866,Vrijstaand huis,>= 2005,Koop,39339,4457.8,2.0274864543911058,119.44342271496713,145.0
GM0866,Vrijstaand huis,>= 2005,Particuliere huur,1826,152.3,0.8317086889802695,118.0,4.0
GM0867,Appartement,1945 - 1964,Koop,3466,1213.7,0.22476308855632357,218.9063279002876,39.0
GM0867,Appartement,1945 - 1964,Particuliere huur,7807,2745.5,4.57134579554404,308.4187995930824,81.0
GM0867,Appartement,1945 - 1964,Sociale huur,33738,15985.2,5.896045733710095,184.70719107256573,481.0
GM0867,Appartement,1965 - 1984,Koop,13771,6224.3,1.152667786191913,178.8293948009748,151.0
GM0867,Appartement,1965 - 1984,Particuliere huur,12451,6910.8,11.506704251992627,225.85954445835944,172.0
GM0867,Appartement,1965 - 1984,Sociale huur,63622,36739.9,13.551293111874456,200.1009965679828,952.0
GM0867,Appartement,1985 - 2004,Koop,24698,10078.5,1.866420687167263,172.44971349138928,225.0
GM0867,Appartement,1985 - 2004,Particuliere huur,35400,17205.6,28.647877333750696,167.30790190456688,352.0
GM0867,Appartement,1985 - 2004,Sociale huur,52360,30125.5,11.111611099697438,154.25851504119564,764.0
GM0867,Appartement,< 1945,Koop,24846,7542.6,1.396801575137947,253.8033316561845,212.0
GM0867,Appartement,< 1945,Particuliere huur,17675,7456.9,12.415978314621146,295.27661852802737,186.0
GM0867,Appartement,< 1945,Sociale huur,762,348.4,0.12850526322001585,215.4558347107438,9.0
GM0867,Appartement,>= 2005,Koop,34210,16650.7,3.083515496930689,114.38171575147254,412.0
GM0867,Appartement,>= 2005,Particuliere huur,9957,4513.6,7.515289157810084,122.61987355110642,136.0
GM0867,Appartement,>= 2005,Sociale huur,74809,36190.0,13.34846577477719,108.52570335374911,896.0
GM0867,Hoekhuis,1945 - 1964,Koop,87390,27706.4,5.130902230186145,265.20245275878597,720.0
GM0867,Hoekhuis,1945 - 1964,Particuliere huur,3420,1311.3,2.183356671534111,338.29824317362187,33.0
GM0867,Hoekhuis,1945 - 1964,Sociale huur,28239,13402.7,4.943506002752314,210.7243717338741,323.0
GM0867,Hoekhuis,1965 - 1984,Koop,219108,61922.7,11.467362036538402,213.48109320529545,1612.0
GM0867,Hoekhuis,1965 - 1984,Particuliere huur,8890,2546.8,4.240503905332932,226.9111660777385,66.0
GM0867,Hoekhuis,1965 - 1984,Sociale huur,77217,31164.1,11.494692518699472,168.29810630777595,776.0
GM0867,Hoekhuis,1985 - 2004,Koop,122251,38668.1,7.160881259458495,160.23930320084418,877.0
GM0867,Hoekhuis,1985 - 2004,Particuliere huur,2009,797.4,1.3276966444606877,212.97720500595946,18.0
GM0867,Hoekhuis,1985 - 2004,Sociale huur,21461,10452.0,3.8551578966004754,153.6141138853623,234.0
GM0867,Hoekhuis,< 1945,Koop,114703,31176.0,5.773431695502961,306.9337276758718,830.0
GM0867,Hoekhuis,< 1945,Particuliere huur,6784,1484.4,2.471573738446758,322.0549253112033,42.0
GM0867,Hoekhuis,< 1945,Sociale huur,1437,953.6,0.3517296756791249,269.21363839285715,17.0
GM0867,Hoekhuis,>= 2005,Koop,68441,16770.9,3.105775135428234,114.9598390234911,445.0
GM0867,Hoekhuis,>= 2005,Particuliere huur,3382,772.5,1.286237343674293,115.03370786516854,24.0
GM0867,Hoekhuis,>= 2005,Sociale huur,2536,1229.1,0.4533462084492579,106.25867507886436,25.0
GM0867,Rijtjeshuis,1945 - 1964,Koop,67344,26080.8,4.8298600642825775,258.8949494348602,698.0
GM0867,Rijtjeshuis,1945 - 1964,Particuliere huur,5292,1731.6,2.883169688422532,292.5535555555556,52.0
GM0867,Rijtjeshuis,1945 - 1964,Sociale huur,41654,20156.2,7.434494220767173,165.15040986257074,479.0
GM0867,Rijtjeshuis,1965 - 1984,Koop,225428,70582.8,13.071111581901027,200.45248650085034,1878.0
GM0867,Rijtjeshuis,1965 - 1984,Particuliere huur,12197,3391.5,5.646956570966168,210.5738807785888,87.0
GM0867,Rijtjeshuis,1965 - 1984,Sociale huur,128378,50391.5,18.58660439595703,146.23699195349033,1277.0
GM0867,Rijtjeshuis,1985 - 2004,Koop,142284,47503.0,8.797001726696086,161.84841194038464,1108.0
GM0867,Rijtjeshuis,1985 - 2004,Particuliere huur,2735,1248.9,2.07945866474411,172.05766767143933,25.0
GM0867,Rijtjeshuis,1985 - 2004,Sociale huur,40806,20438.7,7.538692661810958,136.803408822371,462.0
GM0867,Rijtjeshuis,< 1945,Koop,33503,10583.7,1.9599778366594396,303.90032940706726,319.0
GM0867,Rijtjeshuis,< 1945,Particuliere huur,4097,784.7,1.3065507360274664,326.7851350192885,24.0
GM0867,Rijtjeshuis,< 1945,Sociale huur,2396,1160.9,0.42819104498311256,246.2463309352518,28.0
GM0867,Rijtjeshuis,>= 2005,Koop,101590,27165.9,5.030807932283292,114.71591290282444,755.0
GM0867,Rijtjeshuis,>= 2005,Particuliere huur,5695,1670.6,2.7816027266566654,118.0,41.0
GM0867,Rijtjeshuis,>= 2005,Sociale huur,4599,2148.9,0.792608955607038,99.48819960861056,50.0
GM0867,Vrijstaand huis,1945 - 1964,Koop,79150,15676.3,2.9030679781951845,276.34870619867314,396.0
GM0867,Vrijstaand huis,1945 - 1964,Particuliere huur,6731,1073.7,1.7877450302952602,319.96358573717947,33.0
GM0867,Vrijstaand huis,1945 - 1964,Sociale huur,94,47.0,0.017335669837372975,124.16,1.0
GM0867,Vrijstaand huis,1965 - 1984,Koop,174868,37270.3,6.902024997462921,221.45903973509934,935.0
GM0867,Vrijstaand huis,1965 - 1984,Particuliere huur,7811,1431.0,2.3826610210976225,244.83300839251132,37.0
GM0867,Vrijstaand huis,1965 - 1984,Sociale huur,543,64.8,0.023901093733229125,265.21546961325964,2.0
GM0867,Vrijstaand huis,1985 - 2004,Koop,182135,45772.0,8.47644070973061,158.52544487681436,1034.0
GM0867,Vrijstaand huis,1985 - 2004,Particuliere huur,6144,1415.4,2.3566865194001223,182.67239424334932,33.0
GM0867,Vrijstaand huis,< 1945,Koop,166972,31646.5,5.860562809588608,302.2216503508772,794.0
GM0867,Vrijstaand huis,< 1945,Particuliere huur,8525,1333.7,2.2206533919202647,346.70562534134353,37.0
GM0867,Vrijstaand huis,< 1945,Sociale huur,92,35.2,0.012983310176075081,403.0,1.0
GM0867,Vrijstaand huis,>= 2005,Koop,55410,9755.6,1.8066233721018954,123.53422177822178,266.0
GM0867,Vrijstaand huis,>= 2005,Particuliere huur,1375,233.0,0.3879524933024081,,6.0
GM0867,Vrijstaand huis,>= 2005,Sociale huur,825,83.60000000000001,0.030835361668178313,94.21666666666667,5.0
GM0873,Appartement,1945 - 1964,Koop,1912,384.7,0.14094884549815545,222.6437731958763,10.0
GM0873,Appartement,1945 - 1964,Particuliere huur,1494,668.6,2.731722464188532,294.7491826522102,19.0
GM0873,Appartement,1965 - 1984,Koop,1250,606.6,0.22224998616891367,169.0,14.0
GM0873,Appartement,1965 - 1984,Particuliere huur,2502,1138.7,4.652426518054863,259.7875997544506,28.0
GM0873,Appartement,1965 - 1984,Sociale huur,10325,5880.3,9.117041019940185,157.6422682268227,184.0
GM0873,Appartement,1985 - 2004,Koop,4369,1146.5,0.4200619999054724,132.4003367003367,37.0
GM0873,Appartement,1985 - 2004,Particuliere huur,7482,8081.4,33.01845935102184,104.734754885156,215.0
GM0873,Appartement,1985 - 2004,Sociale huur,12014,5873.3,9.106187953406236,98.64258408170453,179.0
GM0873,Appartement,< 1945,Koop,890,241.7,0.08855559125787411,313.0,7.0
GM0873,Appartement,< 1945,Particuliere huur,2294,1059.7,4.329653447951821,264.16293135435996,27.0
GM0873,Appartement,>= 2005,Koop,11665,4345.5,1.5921320720359617,104.0423748635584,111.0
GM0873,Appartement,>= 2005,Particuliere huur,4704,1244.9,5.086331581914902,69.49109268707483,49.0
GM0873,Appartement,>= 2005,Sociale huur,10628,4538.7,7.036973296805013,81.58379948205697,143.0
GM0873,Hoekhuis,1945 - 1964,Koop,61842,18834.9,6.9008510789529725,271.66754291845496,512.0
GM0873,Hoekhuis,1945 - 1964,Particuliere huur,4523,1873.2,7.653398923000236,305.4145353875782,44.0
GM0873,Hoekhuis,1945 - 1964,Sociale huur,15543,6137.2,9.51534856173612,180.2015976633808,157.0
GM0873,Hoekhuis,1965 - 1984,Koop,121300,36211.2,13.267290964655071,221.7108432016864,927.0
GM0873,Hoekhuis,1965 - 1984,Particuliere huur,3875,996.5,4.071434991869387,255.64606247589663,26.0
GM0873,Hoekhuis,1965 - 1984,Sociale huur,24807,9613.6,14.905291490110532,174.721897592853,250.0
GM0873,Hoekhuis,1985 - 2004,Koop,61435,15346.4,5.622712145965409,171.6261616463985,439.0
GM0873,Hoekhuis,1985 - 2004,Particuliere huur,1044,337.6,1.379344157807431,184.77460975609756,10.0
GM0873,Hoekhuis,1985 - 2004,Sociale huur,6838,2365.0,3.6667860503985406,130.2843195361572,73.0
GM0873,Hoekhuis,< 1945,Koop,45548,10759.0,3.941951205392915,313.4386539366989,301.0
GM0873,Hoekhuis,< 1945,Particuliere huur,1687,496.3,2.0277503125587324,307.84672427337,14.0
GM0873,Hoekhuis,< 1945,Sociale huur,114,98.3,0.15240806289817188,311.51,2.0
GM0873,Hoekhuis,>= 2005,Koop,13575,3181.8,1.1657682261659241,113.85108384726414,97.0
GM0873,Hoekhuis,>= 2005,Particuliere huur,1622,383.2,1.5656536767529845,118.01659420289855,12.0
GM0873,Hoekhuis,>= 2005,Sociale huur,5073,1215.6,1.8847125255240869,93.4274390516663,41.0
GM0873,Rijtjeshuis,1945 - 1964,Koop,32551,11189.6,4.099717186343021,269.21020592960423,305.0
GM0873,Rijtjeshuis,1945 - 1964,Particuliere huur,2778,995.4,4.066940683298332,299.69325702393337,30.0
