,,Metervraag aardgas,Metervraag aardgas,Metervraag aardgas,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag elektriciteit,Metervraag warmtenet,Metervraag warmtenet,Metervraag waterstof,Metervraag waterstof,Metervraag biomassa,Metervraag biomassa,Metervraag olie,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal,Metervraag totaal
,,koken,warm tapwater,ruimteverwarming,koken,warm tapwater,ruimteverwarming,hulpvraag,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,warm tapwater,ruimteverwarming,ruimteverwarming,aardgas,elektriciteit,warmtenet,waterstof,biomassa,olie,totaal
geo_id,bag_vbo_id,,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033800',,,,,,,,,,,,,,,,,,,,,1.02933025
GM0345,'0345010002033802',,,,,,,,,,,,,,,,,,,,,1.02924705
GM0345,'0345010002033804',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033806',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033808',,,,,,,,,,,,,,,,,,,,,1.03117275
GM0345,'0345010002033810',,,,,,,,,,,,,,,,,,,,,1.03117275
GM0345,'0345010002033812',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033814',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033816',,,,,,,,,,,,,,,,,,,,,1.03117275
GM0345,'0345010002033818',,,,,,,,,,,,,,,,,,,,,1.03121996
GM0345,'0345010002033820',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033822',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033824',,,,,,,,,,,,,,,,,,,,,1.02166414
GM0345,'0345010002033826',,,,,,,,,,,,,,,,,,,,,1.03121996
GM0345,'0345010002033828',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033830',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033832',,,,,,,,,,,,,,,,,,,,,1.02537405
GM0345,'0345010002033834',,,,,,,,,,,,,,,,,,,,,1.02537405
GM0345,'0345010002033836',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033838',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033840',,,,,,,,,,,,,,,,,,,,,1.02195299
GM0345,'0345010002033842',,,,,,,,,,,,,,,,,,,,,1.02196133
GM0345,'0345010002033844',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033846',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033848',,,,,,,,,,,,,,,,,,,,,1.02429378
GM0345,'0345010002033850',,,,,,,,,,,,,,,,,,,,,1.02621973
GM0345,'0345010002033852',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033854',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033856',,,,,,,,,,,,,,,,,,,,,1.02429986
GM0345,'0345010002033858',,,,,,,,,,,,,,,,,,,,,1.02429986
GM0345,'0345010002033860',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033862',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033864',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002033866',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002033868',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033870',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033872',,,,,,,,,,,,,,,,,,,,,1.02633619
GM0345,'0345010002033874',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002033876',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033878',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033880',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002033882',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002033884',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033886',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033888',,,,,,,,,,,,,,,,,,,,,1.03071976
GM0345,'0345010002033890',,,,,,,,,,,,,,,,,,,,,1.03071976
GM0345,'0345010002033892',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033894',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033896',,,,,,,,,,,,,,,,,,,,,1.02767193
GM0345,'0345010002033898',,,,,,,,,,,,,,,,,,,,,1.02166414
GM0345,'0345010002033900',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033902',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033904',,,,,,,,,,,,,,,,,,,,,1.02134097
GM0345,'0345010002033908',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002033910',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033912',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033914',,,,,,,,,,,,,,,,,,,,,1.0213474
GM0345,'0345010002033916',,,,,,,,,,,,,,,,,,,,,1.0313617
GM0345,'0345010002033918',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033920',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033922',,,,,,,,,,,,,,,,,,,,,1.03019059
GM0345,'0345010002033924',,,,,,,,,,,,,,,,,,,,,1.0299542
GM0345,'0345010002033926',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033928',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033930',,,,,,,,,,,,,,,,,,,,,1.0299542
GM0345,'0345010002033932',,,,,,,,,,,,,,,,,,,,,1.02365744
GM0345,'0345010002033934',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033936',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033938',,,,,,,,,,,,,,,,,,,,,1.03027153
GM0345,'0345010002033942',,,,,,,,,,,,,,,,,,,,,1.02767515
GM0345,'0345010002033946',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033948',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033950',,,,,,,,,,,,,,,,,,,,,1.02398908
GM0345,'0345010002033952',,,,,,,,,,,,,,,,,,,,,1.02398908
GM0345,'0345010002033954',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033956',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033958',,,,,,,,,,,,,,,,,,,,,1.02398837
GM0345,'0345010002033960',,,,,,,,,,,,,,,,,,,,,1.02398837
GM0345,'0345010002033966',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033968',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033970',,,,,,,,,,,,,,,,,,,,,1.02626514
GM0345,'0345010002033972',,,,,,,,,,,,,,,,,,,,,1.02810776
GM0345,'0345010002033974',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033976',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033978',,,,,,,,,,,,,,,,,,,,,1.02768004
GM0345,'0345010002033980',,,,,,,,,,,,,,,,,,,,,1.02768004
GM0345,'0345010002033982',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033984',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033986',,,,,,,,,,,,,,,,,,,,,1.02767789
GM0345,'0345010002033988',,,,,,,,,,,,,,,,,,,,,1.02395082
GM0345,'0345010002033992',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033994',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002033996',,,,,,,,,,,,,,,,,,,,,1.02756274
GM0345,'0345010002033998',,,,,,,,,,,,,,,,,,,,,1.02756274
GM0345,'0345010002034000',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034002',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034004',,,,,,,,,,,,,,,,,,,,,1.02756274
GM0345,'0345010002034006',,,,,,,,,,,,,,,,,,,,,1.03167939
GM0345,'0345010002034008',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034010',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034012',,,,,,,,,,,,,,,,,,,,,1.02724385
GM0345,'0345010002034014',,,,,,,,,,,,,,,,,,,,,1.0239867
GM0345,'0345010002034016',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034018',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034020',,,,,,,,,,,,,,,,,,,,,1.0276202
GM0345,'0345010002034024',,,,,,,,,,,,,,,,,,,,,1.02598822
GM0345,'0345010002034026',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034028',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034032',,,,,,,,,,,,,,,,,,,,,1.02632964
GM0345,'0345010002034034',,,,,,,,,,,,,,,,,,,,,1.02990365
GM0345,'0345010002034036',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034038',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034042',,,,,,,,,,,,,,,,,,,,,1.02532458
GM0345,'0345010002034044',,,,,,,,,,,,,,,,,,,,,1.02958775
GM0345,'0345010002034046',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034048',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034050',,,,,,,,,,,,,,,,,,,,,1.02990365
GM0345,'0345010002034052',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034054',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034056',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034060',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034062',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034064',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034066',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034068',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034070',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034072',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034074',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034076',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034078',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034080',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034082',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034084',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034086',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034088',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034090',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034092',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034094',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034096',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034098',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034100',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034102',,,,,,,,,,,,,,,,,,,,,1.02463675
GM0345,'0345010002034104',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034106',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034108',,,,,,,,,,,,,,,,,,,,,1.03083813
GM0345,'0345010002034110',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034112',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034114',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034116',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034118',,,,,,,,,,,,,,,,,,,,,1.02695203
GM0345,'0345010002034120',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034122',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034124',,,,,,,,,,,,,,,,,,,,,1.0294559
GM0345,'0345010002034126',,,,,,,,,,,,,,,,,,,,,1.02657688
GM0345,'0345010002034128',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034130',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034132',,,,,,,,,,,,,,,,,,,,,1.03083813
GM0345,'0345010002034134',,,,,,,,,,,,,,,,,,,,,1.0305289
GM0345,'0345010002034136',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034138',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034140',,,,,,,,,,,,,,,,,,,,,1.03083813
GM0345,'0345010002034142',,,,,,,,,,,,,,,,,,,,,1.02657688
GM0345,'0345010002034144',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034146',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034150',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002034152',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002034154',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034156',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034158',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002034160',,,,,,,,,,,,,,,,,,,,,1.0313617
GM0345,'0345010002034162',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034164',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034166',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034168',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034170',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034172',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034174',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034176',,,,,,,,,,,,,,,,,,,,,1.03228951
GM0345,'0345010002034178',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034180',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034182',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034184',,,,,,,,,,,,,,,,,,,,,1.02728605
GM0345,'0345010002034186',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034188',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034190',,,,,,,,,,,,,,,,,,,,,1.02761042
GM0345,'0345010002034192',,,,,,,,,,,,,,,,,,,,,1.03188908
GM0345,'0345010002034196',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034198',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034200',,,,,,,,,,,,,,,,,,,,,1.0273031
GM0345,'0345010002034202',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034204',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034206',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034208',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034210',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034212',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034214',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034216',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034218',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034220',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034222',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034224',,,,,,,,,,,,,,,,,,,,,1.02729464
GM0345,'0345010002034226',,,,,,,,,,,,,,,,,,,,,1.0273031
GM0345,'0345010002034228',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034230',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034232',,,,,,,,,,,,,,,,,,,,,1.02739727
GM0345,'0345010002034234',,,,,,,,,,,,,,,,,,,,,1.02739727
GM0345,'0345010002034236',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034238',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034240',,,,,,,,,,,,,,,,,,,,,1.02768517
GM0345,'0345010002034242',,,,,,,,,,,,,,,,,,,,,1.02952206
GM0345,'0345010002034244',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034246',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034248',,,,,,,,,,,,,,,,,,,,,1.02430987
GM0345,'0345010002034250',,,,,,,,,,,,,,,,,,,,,1.02763712
GM0345,'0345010002034252',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034254',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034256',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002034258',,,,,,,,,,,,,,,,,,,,,1.02797091
GM0345,'0345010002034260',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034262',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034266',,,,,,,,,,,,,,,,,,,,,1.02763712
GM0345,'0345010002034268',,,,,,,,,,,,,,,,,,,,,1.02557814
GM0345,'0345010002034270',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034272',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034274',,,,,,,,,,,,,,,,,,,,,1.02498543
GM0345,'0345010002034276',,,,,,,,,,,,,,,,,,,,,1.03086472
GM0345,'0345010002034278',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034280',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034282',,,,,,,,,,,,,,,,,,,,,1.02229702
GM0345,'0345010002034284',,,,,,,,,,,,,,,,,,,,,1.02263355
GM0345,'0345010002034286',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034288',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034290',,,,,,,,,,,,,,,,,,,,,1.02263355
GM0345,'0345010002034292',,,,,,,,,,,,,,,,,,,,,1.02229702
GM0345,'0345010002034294',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034296',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034298',,,,,,,,,,,,,,,,,,,,,1.02263355
GM0345,'0345010002034300',,,,,,,,,,,,,,,,,,,,,1.0278374
GM0345,'0345010002034302',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034304',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034306',,,,,,,,,,,,,,,,,,,,,1.0278374
GM0345,'0345010002034308',,,,,,,,,,,,,,,,,,,,,1.0278374
GM0345,'0345010002034310',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034312',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034314',,,,,,,,,,,,,,,,,,,,,1.0313617
GM0345,'0345010002034316',,,,,,,,,,,,,,,,,,,,,1.02682614
GM0345,'0345010002034318',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034320',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034322',,,,,,,,,,,,,,,,,,,,,1.0278374
GM0345,'0345010002034324',,,,,,,,,,,,,,,,,,,,,1.03132105
GM0345,'0345010002034326',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034328',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034330',,,,,,,,,,,,,,,,,,,,,1.03132105
GM0345,'0345010002034332',,,,,,,,,,,,,,,,,,,,,1.0313617
GM0345,'0345010002034334',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034336',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034338',,,,,,,,,,,,,,,,,,,,,1.03129971
GM0345,'0345010002034340',,,,,,,,,,,,,,,,,,,,,1.02682614
GM0345,'0345010002034342',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034344',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034346',,,,,,,,,,,,,,,,,,,,,1.02861845
GM0345,'0345010002034352',,,,,,,,,,,,,,,,,,,,,1.02482522
GM0345,'0345010002034354',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034356',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034358',,,,,,,,,,,,,,,,,,,,,1.02451193
GM0345,'0345010002034360',,,,,,,,,,,,,,,,,,,,,1.02712369
GM0345,'0345010002034366',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034368',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034370',,,,,,,,,,,,,,,,,,,,,1.03086472
GM0345,'0345010002034372',,,,,,,,,,,,,,,,,,,,,1.03086472
GM0345,'0345010002034374',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034376',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034378',,,,,,,,,,,,,,,,,,,,,1.02130008
GM0345,'0345010002034380',,,,,,,,,,,,,,,,,,,,,1.02130938
GM0345,'0345010002034382',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034384',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034386',,,,,,,,,,,,,,,,,,,,,1.02130938
GM0345,'0345010002034388',,,,,,,,,,,,,,,,,,,,,1.02130008
GM0345,'0345010002034390',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034392',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034394',,,,,,,,,,,,,,,,,,,,,1.02431667
GM0345,'0345010002034396',,,,,,,,,,,,,,,,,,,,,1.03104186
GM0345,'0345010002034398',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034400',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034402',,,,,,,,,,,,,,,,,,,,,1.02397871
GM0345,'0345010002034404',,,,,,,,,,,,,,,,,,,,,1.02431667
GM0345,'0345010002034406',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034408',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034410',,,,,,,,,,,,,,,,,,,,,1.02428746
GM0345,'0345010002034412',,,,,,,,,,,,,,,,,,,,,1.02431667
GM0345,'0345010002034414',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034416',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034418',,,,,,,,,,,,,,,,,,,,,1.026232
GM0345,'0345010002034420',,,,,,,,,,,,,,,,,,,,,1.03286958
GM0345,'0345010002034422',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034424',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034426',,,,,,,,,,,,,,,,,,,,,1.02898908
GM0345,'0345010002034428',,,,,,,,,,,,,,,,,,,,,1.03286958
GM0345,'0345010002034432',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034434',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034438',,,,,,,,,,,,,,,,,,,,,1.03014433
GM0345,'0345010002034440',,,,,,,,,,,,,,,,,,,,,1.02829897
GM0345,'0345010002034442',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034444',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034446',,,,,,,,,,,,,,,,,,,,,1.03282607
GM0345,'0345010002034448',,,,,,,,,,,,,,,,,,,,,1.02430582
GM0345,'0345010002034452',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034454',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034456',,,,,,,,,,,,,,,,,,,,,1.02396572
GM0345,'0345010002034458',,,,,,,,,,,,,,,,,,,,,1.03282607
GM0345,'0345010002034460',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034462',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034464',,,,,,,,,,,,,,,,,,,,,1.03282607
GM0345,'0345010002034466',,,,,,,,,,,,,,,,,,,,,1.02166414
GM0345,'0345010002034470',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034472',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034474',,,,,,,,,,,,,,,,,,,,,1.02134097
GM0345,'0345010002034476',,,,,,,,,,,,,,,,,,,,,1.02134097
GM0345,'0345010002034480',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034482',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034484',,,,,,,,,,,,,,,,,,,,,1.03132105
GM0345,'0345010002034486',,,,,,,,,,,,,,,,,,,,,1.03132105
GM0345,'0345010002034488',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034490',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034492',,,,,,,,,,,,,,,,,,,,,1.03104186
GM0345,'0345010002034494',,,,,,,,,,,,,,,,,,,,,1.03161764
GM0345,'0345010002034496',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034498',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034500',,,,,,,,,,,,,,,,,,,,,1.02508545
GM0345,'0345010002034502',,,,,,,,,,,,,,,,,,,,,1.03132105
GM0345,'0345010002034506',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034508',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034510',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002034512',,,,,,,,,,,,,,,,,,,,,1.02521122
GM0345,'0345010002034514',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034516',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034518',,,,,,,,,,,,,,,,,,,,,1.02522361
GM0345,'0345010002034522',,,,,,,,,,,,,,,,,,,,,1.02035701
GM0345,'0345010002034524',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034526',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034528',,,,,,,,,,,,,,,,,,,,,1.02457428
GM0345,'0345010002034532',,,,,,,,,,,,,,,,,,,,,1.02489293
GM0345,'0345010002034534',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034536',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034538',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034540',,,,,,,,,,,,,,,,,,,,,1.02231085
GM0345,'0345010002034542',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034544',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034546',,,,,,,,,,,,,,,,,,,,,1.0316391
GM0345,'0345010002034548',,,,,,,,,,,,,,,,,,,,,1.02987814
GM0345,'0345010002034550',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034554',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034556',,,,,,,,,,,,,,,,,,,,,1.02457428
GM0345,'0345010002034558',,,,,,,,,,,,,,,,,,,,,1.02231085
GM0345,'0345010002034560',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034562',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034564',,,,,,,,,,,,,,,,,,,,,1.02231085
GM0345,'0345010002034568',,,,,,,,,,,,,,,,,,,,,1.02498543
GM0345,'0345010002034570',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034572',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034574',,,,,,,,,,,,,,,,,,,,,1.02780521
GM0345,'0345010002034576',,,,,,,,,,,,,,,,,,,,,1.02596474
GM0345,'0345010002034578',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034580',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034582',,,,,,,,,,,,,,,,,,,,,1.02330279
GM0345,'0345010002034584',,,,,,,,,,,,,,,,,,,,,1.02545071
GM0345,'0345010002034586',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034588',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034590',,,,,,,,,,,,,,,,,,,,,1.027233
GM0345,'0345010002034592',,,,,,,,,,,,,,,,,,,,,1.02810776
GM0345,'0345010002034594',,,,,,,,,,,,,,,,,,,,,
GM0345,'0345010002034596',,,,,,,,,,,,,,,,,,,,,
