Country_code,Country,Format_name,Pollutant_name,Sector_code,Sector_name,Parent_sector_code,Unit,Year,emissions,Notation,PublicationDate,DataSource,Country_code_3
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.E,2.E - Electronics Industry,2,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg CO2 equivalent,2019,417857.48839,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.2.e,"1.A.2.e - Food Processing, Beverages and Tobacco",1.A.2,Gg CO2 equivalent,1990,45810.93357,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.a,1.A.3.a - Domestic Aviation,1.A.3,Gg CO2 equivalent,1990,11374.95267,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.i,1.A.3.b.i - Cars,1.A.3.b,Gg CO2 equivalent,2019,486011.41039,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.b.iv,1.A.3.b.iv - Motorcycles,1.A.3.b,Gg CO2 equivalent,1990,8646.58933,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.A.3.d,1.A.3.d - Domestic Navigation,1.A.3,Gg CO2 equivalent,2019,18656.61835,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.1,1.D.1 - International Bunkers,1.D,Gg CO2 equivalent,1990,155487.49742,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.1.b,1.D.1.b - International Navigation,1.D.1,Gg CO2 equivalent,1990,100856.88402,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),1.D.3,1.D.3 - CO2 emissions from biomass,1.D,Gg CO2 equivalent,2019,567387.73271,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.A.2,2.A.2 - Lime Production,2.A,Gg CO2 equivalent,2019,17695.35089,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.3,2.B.3 - Adipic Acid Production,2.B,Gg CO2 equivalent,2019,283.48736,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.6,2.B.6 - Titanium Dioxide Production,2.B,Gg CO2 equivalent,2019,120.09837,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.B.8,2.B.8 - Petrochemical and Carbon Black Production,2.B,Gg CO2 equivalent,2019,16274.88568,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.C,2.C - Metal Industry,2,Gg CO2 equivalent,1990,133868.24283,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.C.2,2.C.2 - Ferroalloys Production,2.C,Gg CO2 equivalent,1990,4688.50225,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.C.7,2.C.7 - Other Metal Industry,2.C,Gg CO2 equivalent,2019,265.20845,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.D.1,2.D.1 - Lubricant Use,2.D,Gg CO2 equivalent,2019,2258.53819,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.D.3,2.D.3 - Other non energy products,2.D,Gg CO2 equivalent,1990,4371.80432,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),2.F.6,2.F.6 - Other Applications,2.F,Gg CO2 equivalent,1990,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3,3 - Agriculture,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,381927.49748,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.3,3.B.3 - Manure Management - Swine,3.B,Gg CO2 equivalent,2019,22480.54285,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.B.5,3.B.5 - Manure Management - Indirect N2O Emissions,3.B,Gg CO2 equivalent,2019,7155.52698,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.C.3,3.C.3 - Deep Water,3.C,Gg CO2 equivalent,1990,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.C.3,3.C.3 - Deep Water,3.C,Gg CO2 equivalent,2019,,—,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),3.G,3.G - Liming,3,Gg CO2 equivalent,1990,9435.7005,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(IV).E,4(IV).E 4(IV)  Biomass Burning,4.E,Gg CO2 equivalent,1990,44.6537,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg CO2 equivalent,2019,0.15168,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.A,4.A - Forest Land,4,Gg CO2 equivalent,1990,-370701.4023,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.A.1,4.A.1 - Forest Land remaining forest land,4.A,Gg CO2 equivalent,1990,-316834.93583,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),4.E.1,4.E.1 - Settlements remaining settlements,4.E,Gg CO2 equivalent,2019,1316.74198,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5,5 - Waste management,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,185004.04208,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.A.3,5.A.3 - Uncategorized Waste Disposal Sites,5.A,Gg CO2 equivalent,2019,171.74706,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.C.2,5.C.2 - Open Burning of Waste,5.C,Gg CO2 equivalent,2019,850.89836,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.E,5.E - Other Disposal,5,Gg CO2 equivalent,2019,54.13878,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.F.1,5.F.1 - Long-term Storage of C in Waste Disposal Sites,5.F,Gg CO2 equivalent,1990,126655.65871,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),5.F.3,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,5.F,Gg CO2 equivalent,2019,1197.53054,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,All greenhouse gases - (CO2 equivalent),ind_CO2,ind_CO2 - Indirect CO2,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,3782.5626,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2,1.A.2 - Manufacturing Industries and Construction,1.AA,Gg,2019,86.60893,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.2.c,1.A.2.c - Chemicals,1.A.2,Gg,2019,18.56051,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3,1.A.3 - Transport,1.AA,Gg,2019,46.81251,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.b,1.A.3.b - Road Transportation,1.A.3,Gg,2019,42.65639,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.b.ii,1.A.3.b.ii - Light duty trucks,1.A.3.b,Gg,1990,14.65602,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.3.b.v,1.A.3.b.v - Other Road Transportation,1.A.3.b,Gg,1990,0.01635,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.4.b,1.A.4.b - Residential,1.A.4,Gg,1990,734.69856,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.A.4.c,1.A.4.c - Agriculture/Forestry/Fishing,1.A.4,Gg,2019,84.08344,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.B,1.B - Fugitive Emissions from Fuels,1,Gg,1990,5129.48001,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,1.B,1.B - Fugitive Emissions from Fuels,1,Gg,2019,1658.48455,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.B.8,2.B.8 - Petrochemical and Carbon Black Production,2.B,Gg,2019,44.3956,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.C.1,2.C.1 - Iron and Steel Production,2.C,Gg,1990,14.99406,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.D.1,2.D.1 - Lubricant Use,2.D,Gg,1990,0.07268,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.D.3,2.D.3 - Other non energy products,2.D,Gg,1990,0.01115,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,2.H,2.H - Other Industrial Process and Product Use,2,Gg,1990,0.24339,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.B.1,3.B.1 - Manure Management - Cattle,3.B,Gg,2019,825.2721,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.B.4,3.B.4 - Manure Management - Other livestock,3.B,Gg,2019,89.71732,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.C.1,3.C.1 - Irrigated,3.C,Gg,1990,110.68054,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F,3.F - Field Burning of Agricultural Residues,3,Gg,2019,17.24814,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.3,3.F.3 - Tubers and roots,3.F,Gg,1990,7.83128,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.4,3.F.4 - Sugar cane,3.F,Gg,2019,0.05494,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,3.F.5,3.F.5 - Other Agricultural residues,3.F,Gg,2019,1.2778,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4(II).C,4(II).C 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.C,Gg,1990,135.02483,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4(IV).F,4(IV).F 4.F Biomass Burning,4.F,Gg,2019,0.00509,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.C,4.C - Grassland,4,Gg,1990,171.94274,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.C.1,4.C.1 - Grassland remaining grassland,4.C,Gg,1990,167.16483,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.D.2,4.D.2 - Land converted to wetlands,4.D,Gg,1990,3.92414,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.D.2,4.D.2 - Land converted to wetlands,4.D,Gg,2019,6.78854,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,4.E.1,4.E.1 - Settlements remaining settlements,4.E,Gg,2019,0.75589,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.A,5.A - Solid Waste Disposal,5,Gg,2019,2741.74869,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.A.3,5.A.3 - Uncategorized Waste Disposal Sites,5.A,Gg,1990,110.42469,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.C.1,5.C.1 - Waste Incineration,5.C,Gg,1990,0.98078,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,5.D.3,5.D.3 - Other Wastewater,5.D,Gg,2019,2.94042,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,6,6 - Other Sector,Sectors/Totals_incl_incl,Gg,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CH₄,Sectors/Totals_excl,Total emissions (UNFCCC),,Gg,1990,23311.37301,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.b,1.A.2.b - Non-Ferrous Metals,1.A.2,Gg,1990,11961.07017,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.b,1.A.2.b - Non-Ferrous Metals,1.A.2,Gg,2019,8749.30785,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.c,1.A.2.c - Chemicals,1.A.2,Gg,2019,57481.08035,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.2.f,1.A.2.f - Non-metallic minerals,1.A.2,Gg,2019,83885.40489,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.A.3.e,1.A.3.e - Other Transportation,1.A.3,Gg,1990,6056.96037,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.B.1,1.B.1 - Solid Fuels,1.B,Gg,1990,6805.65764,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.B.2,1.B.2 - Oil and Natural Gas and Other Emissions from Energy Production,1.B,Gg,1990,16424.89079,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.B.2,1.B.2 - Oil and Natural Gas and Other Emissions from Energy Production,1.B,Gg,2019,17807.53575,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.D.1,1.D.1 - International Bunkers,1.D,Gg,2019,266411.04392,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,1.D.2,1.D.2 - Multilateral Operations,1.D,Gg,1990,0.6678,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B.10,2.B.10 - Other chemical industry,2.B,Gg,2019,16808.37289,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.B.7,2.B.7 - Soda Ash Production,2.B,Gg,1990,1965.9743,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.C.1,2.C.1 - Iron and Steel Production,2.C,Gg,1990,103487.08597,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.C.3,2.C.3 - Aluminium Production,2.C,Gg,1990,4316.57166,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.C.6,2.C.6 - Zinc Production,2.C,Gg,2019,1062.34071,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,2.G,2.G - Other Product Manufacture and Use,2,Gg,1990,144.60152,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,3,3 - Agriculture,Sectors/Totals_incl_incl,Gg,2019,9418.09684,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,3.H,3.H - Urea Application,3,Gg,1990,3648.19567,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,3.I,3.I - Other Carbon-containing Fertilizers,3,Gg,2019,754.2922,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4,"4 - Land Use, Land-Use Change and Forestry",Sectors/Totals_incl_incl,Gg,1990,-266650.56026,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.A.1,4.A.1 - Forest Land remaining forest land,4.A,Gg,2019,-201116.31602,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.B,4.B - Cropland,4,Gg,2019,34051.12227,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.C.2,4.C.2 - Land converted to grassland,4.C,Gg,1990,-8583.88355,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.F,4.F - Other Land,4,Gg,1990,1181.95587,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.G,4.G - Harvested Wood Products,4,Gg,1990,-28769.5805,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,4.G,4.G - Harvested Wood Products,4,Gg,2019,-40782.6559,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,5.F.2,5.F.2 - Annual Change in Total Long-term C Storage,5.F,Gg,2019,2177.69574,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,CO₂,Sectors/Totals_excl,Total emissions (UNFCCC),,Gg,1990,3881034.06518,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.B.10,2.B.10 - Other chemical industry,2.B,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.B.10,2.B.10 - Other chemical industry,2.B,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.C.7,2.C.7 - Other Metal Industry,2.C,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.F,2.F - Product Uses as Substitutes for ODS,2,Gg CO2 equivalent,2019,69593.04582,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.F.5,2.F.5 - Solvents,2.F,Gg CO2 equivalent,2019,33.56072,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),2.F.6,2.F.6 - Other Applications,2.F,Gg CO2 equivalent,2019,160.03651,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,HFCs - (CO2 equivalent),6,6 - Other Sector,Sectors/Totals_incl_incl,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.1.b,1.A.1.b - Petroleum Refining,1.A.1,Gg,1990,1.53516,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.2.b,1.A.2.b - Non-Ferrous Metals,1.A.2,Gg,2019,0.06563,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.2.f,1.A.2.f - Non-metallic minerals,1.A.2,Gg,1990,4.57331,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.b.ii,1.A.3.b.ii - Light duty trucks,1.A.3.b,Gg,2019,2.60021,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.b.v,1.A.3.b.v - Other Road Transportation,1.A.3.b,Gg,1990,0.00313,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.3.c,1.A.3.c - Railways,1.A.3,Gg,1990,2.26128,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.4,1.A.4 - Other Sectors,1.AA,Gg,1990,24.94248,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.4.a,1.A.4.a - Commercial/Institutional,1.A.4,Gg,1990,1.9945,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.4.b,1.A.4.b - Residential,1.A.4,Gg,1990,11.59144,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.A.5.a,1.A.5.a - Stationary,1.A.5,Gg,1990,0.23473,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.B.2,1.B.2 - Oil and Natural Gas and Other Emissions from Energy Production,1.B,Gg,1990,0.17354,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,1.D.1.b,1.D.1.b - International Navigation,1.D.1,Gg,2019,4.5104,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,2,2 - Industrial Processes and Product Use,Sectors/Totals_incl_incl,Gg,1990,314.52878,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.B.4,3.B.4 - Manure Management - Other livestock,3.B,Gg,2019,6.66438,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.D,3.D - Agricultural Soils,3,Gg,1990,551.76047,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.E,3.E - Prescribed Burning of Savannas,3,Gg,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.E,3.E - Prescribed Burning of Savannas,3,Gg,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,3.F.1,3.F.1 - Cereals,3.F,Gg,1990,1.34068,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4(II).A,4(II).A 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.A,Gg,2019,16.20198,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4(II).B,4(II).B 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.B,Gg,1990,,"NA,NE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4(II).C,4(II).C 4(II) Emissions and removals from drainage and rewetting and other management of organic and mineral soils,4.C,Gg,2019,0.21919,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4(III).F.2,4(III).F.2 4(III).F Land converted to other land,4(III).F,Gg,2019,0.21714,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.A,4.A - Forest Land,4,Gg,2019,18.52388,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,4.D,4.D - Wetlands,4,Gg,1990,0.84734,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,5,5 - Waste management,Sectors/Totals_incl_incl,Gg,2019,45.04632,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,5.B.1,5.B.1 - Waste Composting,5.B,Gg,2019,6.72305,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,5.D.1,5.D.1 - Domestic wastewater,5.D,Gg,2019,32.96987,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,N₂O,Sectors/Totals_excl,Total emissions (UNFCCC),,Gg,1990,1091.12217,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,NF3 - (CO2 equivalent),2.B,2.B - Chemical Industry,2,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,NF3 - (CO2 equivalent),2.B,2.B - Chemical Industry,2,Gg CO2 equivalent,2019,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.B.10,2.B.10 - Other chemical industry,2.B,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E.2,2.E.2 - TFT Flat Panel Display,2.E,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.E.3,2.E.3 - Photovoltaics,2.E,Gg CO2 equivalent,1990,,"IE,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,PFCs - (CO2 equivalent),2.F.4,2.F.4 - Aerosols,2.F,Gg CO2 equivalent,1990,,"NA,NO",20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.B,2.B - Chemical Industry,2,Gg CO2 equivalent,1990,1784.7075,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.C.4,2.C.4 - Magnesium Production,2.C,Gg CO2 equivalent,1990,474.7,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.C.7,2.C.7 - Other Metal Industry,2.C,Gg CO2 equivalent,1990,742.70863,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.E.1,2.E.1 - Integrated Circuit or Semiconductor,2.E,Gg CO2 equivalent,1990,245.04127,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.E.4,2.E.4 - Heat Transfer Fluid,2.E,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.E.4,2.E.4 - Heat Transfer Fluid,2.E,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F,2.F - Product Uses as Substitutes for ODS,2,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.2,2.F.2 - Foam Blowing Agents,2.F,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.6,2.F.6 - Other Applications,2.F,Gg CO2 equivalent,1990,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.F.6,2.F.6 - Other Applications,2.F,Gg CO2 equivalent,2019,,NO,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,SF6 - (CO2 equivalent),2.G,2.G - Other Product Manufacture and Use,2,Gg CO2 equivalent,1990,6631.20433,,20250315,EEA,EUA
EUA,EU-27,IPCC Common Reporting Format,Unspecified mix of HFCs and PFCs - (CO2 equivalent),2.B,2.B - Chemical Industry,2,Gg CO2 equivalent,2019,48.04566,,20250315,EEA,EUA
